,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.02,2025-07-19 16:07:55,2.4787,4.2088,0.0003,0.5261
1,0.03,-,1.4464,1.9874,0.0003,0.6466
2,0.05,-,0.9359,1.9231,0.0003,0.7521
3,0.06,-,1.3364,2.1597,0.0003,0.6489
4,0.08,-,1.3308,3.018,0.0003,0.6499
5,0.09,-,1.2706,1.946,0.000299,0.7044
6,0.11,-,1.051,4.4555,0.000299,0.7373
7,0.12,-,1.3174,6.0869,0.000299,0.6776
8,0.14,-,1.4191,1.9572,0.000299,0.6532
9,0.15,-,1.2937,2.183,0.000299,0.7259
10,0.17,-,1.895,2.9036,0.000299,0.6564
11,0.19,-,1.5813,2.014,0.000299,0.6079
12,0.2,-,1.1652,1.3218,0.000299,0.7009
13,0.22,-,1.2003,3.7373,0.000299,0.7048
14,0.23,-,1.2657,1.9332,0.000299,0.7153
15,0.25,-,1.2607,1.2298,0.000299,0.6804
16,0.26,-,0.9521,1.3341,0.000298,0.7434
17,0.28,-,1.499,2.7182,0.000298,0.6443
18,0.29,-,1.4553,2.9798,0.000298,0.6382
19,0.31,-,1.581,3.3566,0.000298,0.6398
20,0.32,-,1.2924,2.1088,0.000298,0.6987
21,0.34,-,1.4098,2.6339,0.000298,0.6676
22,0.35,-,1.1059,1.6175,0.000298,0.6838
23,0.37,-,1.1647,2.2334,0.000298,0.7202
24,0.39,-,0.8862,2.0257,0.000298,0.7577
25,0.4,-,1.2369,2.5783,0.000298,0.7277
26,0.42,-,1.3439,3.0729,0.000298,0.6712
27,0.43,-,0.9519,2.1304,0.000297,0.7633
28,0.45,-,1.2209,1.9052,0.000297,0.6834
29,0.46,-,1.1283,1.9631,0.000297,0.7096
30,0.48,-,1.0785,3.7922,0.000297,0.7031
31,0.49,-,1.0902,1.9089,0.000297,0.6947
32,0.51,-,1.1024,1.6116,0.000297,0.7063
33,0.52,-,1.1918,1.5471,0.000297,0.7127
34,0.54,-,0.9313,1.5631,0.000297,0.7284
35,0.56,-,1.1605,2.0464,0.000297,0.7128
36,0.57,-,1.1693,2.4428,0.000297,0.6721
37,0.59,-,0.8057,1.1424,0.000296,0.7458
38,0.6,-,1.0658,1.3162,0.000296,0.7148
39,0.62,-,1.0733,2.1869,0.000296,0.7204
40,0.63,-,0.965,1.469,0.000296,0.7662
41,0.65,-,1.2692,2.187,0.000296,0.7274
42,0.66,-,1.0782,3.207,0.000296,0.693
43,0.68,-,1.1357,2.3244,0.000296,0.6799
44,0.69,-,1.1085,2.9651,0.000296,0.7229
45,0.71,-,1.4312,2.9551,0.000296,0.666
46,0.73,-,1.1251,2.5727,0.000296,0.7426
47,0.74,-,0.8473,1.7584,0.000296,0.7652
48,0.76,-,1.1657,1.6964,0.000295,0.6815
49,0.77,-,1.1522,2.1812,0.000295,0.7162
50,0.79,-,1.315,2.3098,0.000295,0.6854
51,0.8,-,1.0567,1.5919,0.000295,0.7468
52,0.82,-,1.2157,1.8495,0.000295,0.7004
53,0.83,-,1.0647,1.8199,0.000295,0.7311
54,0.85,-,0.9077,0.9812,0.000295,0.7308
55,0.86,-,1.1857,1.5923,0.000295,0.7014
56,0.88,-,0.9836,1.7324,0.000295,0.7066
57,0.9,-,0.9894,2.3963,0.000295,0.7673
58,0.91,-,1.466,3.0349,0.000295,0.6463
59,0.93,-,0.9902,1.3147,0.000294,0.7162
60,0.94,-,0.899,1.376,0.000294,0.8038
61,0.96,-,0.9391,1.3189,0.000294,0.7723
62,0.97,-,1.065,1.0154,0.000294,0.7329
63,0.99,-,1.0372,2.0692,0.000294,0.7216
64,1.0,2025-07-19 16:21:29,0.693,1.0847,0.000294,0.8259
65,1.02,-,0.5269,2.4661,0.000294,0.8663
66,1.03,-,0.6715,1.6603,0.000294,0.8166
67,1.05,-,0.6274,1.7693,0.000294,0.8381
68,1.06,-,0.7945,1.8158,0.000294,0.7747
69,1.08,-,0.5728,1.6018,0.000294,0.8186
70,1.1,-,0.6162,1.9042,0.000293,0.832
71,1.11,-,0.4484,1.3388,0.000293,0.8695
72,1.13,-,0.6534,1.0758,0.000293,0.8212
73,1.14,-,0.8073,1.9821,0.000293,0.8234
74,1.16,-,0.7125,2.2082,0.000293,0.7884
75,1.17,-,0.6178,1.4204,0.000293,0.8403
76,1.19,-,0.7653,1.1712,0.000293,0.821
77,1.2,-,0.8425,1.9041,0.000293,0.7961
78,1.22,-,0.8839,1.2963,0.000293,0.8047
79,1.23,-,0.7219,2.8824,0.000293,0.8292
80,1.25,-,0.9107,1.9926,0.000293,0.7739
81,1.27,-,0.7765,1.6264,0.000292,0.8052
82,1.28,-,0.8078,2.4674,0.000292,0.7916
83,1.3,-,0.797,1.5297,0.000292,0.7886
84,1.31,-,0.6089,1.5621,0.000292,0.835
85,1.33,-,0.4644,1.8293,0.000292,0.8616
86,1.34,-,0.8016,1.4516,0.000292,0.773
87,1.36,-,0.9567,2.7941,0.000292,0.7636
88,1.37,-,0.6615,1.564,0.000292,0.8117
89,1.39,-,0.8001,2.663,0.000292,0.77
90,1.4,-,0.6526,2.5884,0.000292,0.7632
91,1.42,-,0.7053,1.8878,0.000291,0.8169
