,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.02,2025-07-17 23:33:10,2.0245,3.1802,0.0003,0.5825
1,0.03,-,1.7857,2.8829,0.0003,0.6151
2,0.05,-,0.9688,3.3152,0.0003,0.7612
3,0.06,-,1.1441,2.6852,0.000299,0.7279
4,0.08,-,1.1932,2.8454,0.000299,0.7343
5,0.09,-,1.3998,1.9215,0.000299,0.6511
6,0.11,-,1.3554,2.3877,0.000299,0.6667
7,0.12,-,1.4946,2.8373,0.000299,0.6216
8,0.14,-,1.2906,3.7584,0.000299,0.735
9,0.15,-,1.1997,2.2472,0.000298,0.7219
10,0.17,-,1.3638,2.2747,0.000298,0.6685
11,0.19,-,1.446,2.0511,0.000298,0.651
12,0.2,-,1.3201,2.6168,0.000298,0.689
13,0.22,-,1.5595,2.6257,0.000298,0.6141
14,0.23,-,1.5804,1.8272,0.000298,0.6103
15,0.25,-,1.0062,2.7125,0.000298,0.773
16,0.26,-,1.0773,2.1087,0.000297,0.7402
17,0.28,-,1.0323,2.1372,0.000297,0.7668
18,0.29,-,1.0558,1.1407,0.000297,0.7362
19,0.31,-,1.0872,1.8753,0.000297,0.7114
20,0.32,-,1.1966,2.3408,0.000297,0.7287
21,0.34,-,1.1386,1.9022,0.000297,0.7559
22,0.35,-,0.9986,2.0264,0.000296,0.7487
23,0.37,-,1.1884,2.4627,0.000296,0.652
24,0.39,-,1.1384,1.8993,0.000296,0.7456
25,0.4,-,0.9437,1.3368,0.000296,0.7024
26,0.42,-,1.2241,2.8845,0.000296,0.6973
27,0.43,-,1.0539,2.0722,0.000296,0.6956
28,0.45,-,1.1866,1.5662,0.000296,0.7199
29,0.46,-,0.9599,2.3445,0.000295,0.7572
30,0.48,-,1.5438,2.3471,0.000295,0.6869
31,0.49,-,1.1382,2.537,0.000295,0.6951
32,0.51,-,1.1904,1.4554,0.000295,0.7356
33,0.52,-,1.2998,2.9644,0.000295,0.6949
34,0.54,-,1.0267,2.135,0.000295,0.6906
35,0.56,-,1.0911,2.6698,0.000294,0.6886
36,0.57,-,1.2564,2.1498,0.000294,0.7186
37,0.59,-,0.8838,1.8805,0.000294,0.778
38,0.6,-,0.8934,1.303,0.000294,0.7303
39,0.62,-,1.2485,2.5968,0.000294,0.6641
40,0.63,-,1.2153,1.0376,0.000294,0.6942
41,0.65,-,1.1337,2.1644,0.000294,0.754
42,0.66,-,1.2018,1.7814,0.000293,0.6765
43,0.68,-,1.2668,2.9424,0.000293,0.6662
44,0.69,-,0.9481,2.0248,0.000293,0.776
45,0.71,-,1.1347,2.2397,0.000293,0.7198
46,0.73,-,0.9765,1.0644,0.000293,0.7265
47,0.74,-,0.9839,1.2371,0.000293,0.756
48,0.76,-,1.229,1.7706,0.000292,0.6885
49,0.77,-,1.2767,1.8289,0.000292,0.6804
50,0.79,-,0.9592,1.7354,0.000292,0.6844
51,0.8,-,1.1663,0.9984,0.000292,0.7323
52,0.82,-,1.1831,1.7968,0.000292,0.7338
53,0.83,-,1.1707,1.8836,0.000292,0.6977
54,0.85,-,0.9535,1.3395,0.000292,0.7632
55,0.86,-,1.3927,2.0286,0.000291,0.6796
56,0.88,-,1.0777,1.7078,0.000291,0.7182
57,0.9,-,0.975,1.729,0.000291,0.7664
58,0.91,-,1.1493,1.8401,0.000291,0.7006
59,0.93,-,1.4663,1.3272,0.000291,0.7011
60,0.94,-,1.3549,1.5274,0.000291,0.7034
61,0.96,-,1.312,2.9965,0.00029,0.6913
62,0.97,-,1.0948,2.9313,0.00029,0.7286
63,0.99,-,1.0359,2.2901,0.00029,0.7511
64,1.0,2025-07-17 23:46:21,0.9327,1.1891,0.00029,0.7097
65,1.02,-,0.7064,1.1564,0.00029,0.8484
66,1.03,-,0.5621,1.5331,0.00029,0.8601
67,1.05,-,0.4425,0.9006,0.00029,0.8489
68,1.06,-,0.8766,1.7683,0.000289,0.7704
69,1.08,-,0.8678,1.3047,0.000289,0.8057
70,1.1,-,0.6977,2.1106,0.000289,0.8159
71,1.11,-,0.8076,1.4208,0.000289,0.841
72,1.13,-,0.7566,0.6299,0.000289,0.769
73,1.14,-,0.8775,2.1017,0.000289,0.781
74,1.16,-,0.9646,2.0548,0.000288,0.7675
75,1.17,-,0.5654,0.9862,0.000288,0.8278
76,1.19,-,0.728,1.9652,0.000288,0.8481
77,1.2,-,0.7041,1.1776,0.000288,0.8229
78,1.22,-,0.7585,1.8255,0.000288,0.7787
79,1.23,-,0.7666,1.385,0.000288,0.7649
80,1.25,-,0.8386,3.6549,0.000288,0.7638
81,1.27,-,0.5992,1.1561,0.000287,0.8039
82,1.28,-,1.224,1.3712,0.000287,0.7553
83,1.3,-,0.7451,1.4528,0.000287,0.8113
84,1.31,-,0.7751,2.6267,0.000287,0.7423
85,1.33,-,0.7294,1.1006,0.000287,0.7894
86,1.34,-,0.4187,1.4506,0.000287,0.9007
87,1.36,-,0.9894,1.8513,0.000286,0.7133
88,1.37,-,0.7747,1.5135,0.000286,0.7775
89,1.39,-,0.5022,1.7112,0.000286,0.8536
90,1.4,-,0.4475,1.8523,0.000286,0.8392
91,1.42,-,0.8829,2.0408,0.000286,0.7584
92,1.44,-,0.8498,9.3357,0.000286,0.7603
93,1.45,-,0.6146,1.3679,0.000286,0.8068
94,1.47,-,0.7972,1.7861,0.000285,0.8048
95,1.48,-,0.7817,1.7529,0.000285,0.7784
96,1.5,-,0.8026,2.9265,0.000285,0.7738
97,1.51,-,0.647,1.781,0.000285,0.8473
98,1.53,-,0.5848,0.5765,0.000285,0.8562
99,1.54,-,0.6555,2.7567,0.000285,0.7877
100,1.56,-,0.5495,1.6142,0.000284,0.8564
101,1.57,-,1.072,1.9023,0.000284,0.7485
102,1.59,-,0.716,1.7206,0.000284,0.8106
103,1.6,-,0.5977,1.8966,0.000284,0.8376
104,1.62,-,0.9502,3.9768,0.000284,0.7654
105,1.64,-,0.6453,1.0679,0.000284,0.8152
106,1.65,-,0.763,0.9404,0.000284,0.7708
107,1.67,-,0.6765,1.401,0.000283,0.7983
108,1.68,-,0.7721,1.5754,0.000283,0.7794
109,1.7,-,0.766,2.1754,0.000283,0.7542
110,1.71,-,0.5833,1.0604,0.000283,0.8583
111,1.73,-,0.699,1.8935,0.000283,0.7982
112,1.74,-,0.546,1.1829,0.000283,0.8465
113,1.76,-,0.6652,1.9681,0.000282,0.818
114,1.77,-,0.5944,1.4911,0.000282,0.8543
115,1.79,-,0.5697,1.4267,0.000282,0.8567
116,1.81,-,0.6287,1.6101,0.000282,0.7785
117,1.82,-,0.7626,1.9157,0.000282,0.8025
118,1.84,-,0.7412,1.5801,0.000282,0.7968
119,1.85,-,0.8135,1.7526,0.000282,0.7728
120,1.87,-,0.5332,2.2208,0.000281,0.8384
121,1.88,-,0.9981,1.6939,0.000281,0.7459
122,1.9,-,0.7138,1.9538,0.000281,0.7724
123,1.91,-,0.6252,1.7065,0.000281,0.7797
124,1.93,-,0.8279,1.3179,0.000281,0.7527
125,1.94,-,0.8358,2.0938,0.000281,0.7981
126,1.96,-,0.8574,1.4743,0.00028,0.7595
127,1.98,-,1.1176,2.5042,0.00028,0.7189
128,1.99,-,0.6185,1.0555,0.00028,0.8241
129,2.01,2025-07-18 00:00:38,0.7641,1.7488,0.00028,0.788
130,2.02,-,0.4704,0.9078,0.00028,0.8197
131,2.04,-,0.5267,1.6565,0.00028,0.8446
132,2.05,-,0.4476,0.5464,0.00028,0.8694
133,2.07,-,0.5145,1.8489,0.000279,0.8594
134,2.08,-,0.3155,1.3338,0.000279,0.88
135,2.1,-,0.3482,1.3608,0.000279,0.8964
136,2.11,-,0.2851,2.8168,0.000279,0.8961
137,2.13,-,0.4282,1.7912,0.000279,0.8455
138,2.15,-,0.6522,1.7477,0.000279,0.8066
139,2.16,-,0.5529,2.278,0.000278,0.8098
140,2.18,-,0.4209,1.2203,0.000278,0.8522
141,2.19,-,0.5296,3.2811,0.000278,0.8546
142,2.21,-,0.3908,1.2258,0.000278,0.8702
143,2.22,-,0.4399,0.6646,0.000278,0.8906
144,2.24,-,0.6357,1.4807,0.000278,0.7685
145,2.25,-,0.548,1.1451,0.000277,0.8439
146,2.27,-,0.484,2.4104,0.000277,0.8516
147,2.28,-,0.4724,2.7786,0.000277,0.8484
148,2.3,-,0.394,1.0437,0.000277,0.8749
149,2.31,-,0.4518,1.3146,0.000277,0.8707
150,2.33,-,0.4966,1.7165,0.000277,0.8547
151,2.35,-,0.5162,1.4288,0.000277,0.8529
152,2.36,-,0.4635,2.4223,0.000276,0.8375
153,2.38,-,0.4893,1.319,0.000276,0.8524
154,2.39,-,0.5513,0.9164,0.000276,0.8161
155,2.41,-,0.6663,1.9607,0.000276,0.8012
156,2.42,-,0.7058,1.5366,0.000276,0.7856
157,2.44,-,0.4912,1.1994,0.000276,0.8281
158,2.45,-,0.4957,4.7957,0.000275,0.8238
159,2.47,-,0.4366,4.7443,0.000275,0.8689
160,2.48,-,0.3714,1.6827,0.000275,0.8325
161,2.5,-,0.5119,3.1552,0.000275,0.8655
162,2.52,-,0.53,1.6991,0.000275,0.8538
163,2.53,-,0.546,0.7704,0.000275,0.8348
164,2.55,-,0.4072,0.9632,0.000275,0.8877
165,2.56,-,0.5467,1.9851,0.000274,0.851
166,2.58,-,0.6969,2.0252,0.000274,0.7904
167,2.59,-,0.4268,1.4853,0.000274,0.8737
168,2.61,-,0.6312,1.4964,0.000274,0.8384
169,2.62,-,0.5209,0.7116,0.000274,0.8255
170,2.64,-,0.6804,1.6815,0.000274,0.8074
171,2.65,-,0.3866,4.8572,0.000273,0.9091
172,2.67,-,0.6588,1.3054,0.000273,0.7971
173,2.69,-,0.4608,1.7488,0.000273,0.8846
174,2.7,-,0.4913,2.7025,0.000273,0.855
175,2.72,-,0.4913,1.6044,0.000273,0.8122
176,2.73,-,0.5724,1.4715,0.000273,0.832
177,2.75,-,0.365,2.4406,0.000273,0.9188
178,2.76,-,0.4431,1.2384,0.000272,0.8906
179,2.78,-,0.6074,1.748,0.000272,0.837
180,2.79,-,0.3817,1.2061,0.000272,0.8827
181,2.81,-,0.5604,1.9641,0.000272,0.8394
182,2.82,-,0.3935,1.2127,0.000272,0.8526
183,2.84,-,0.4829,1.7814,0.000272,0.8288
184,2.85,-,0.4828,1.7042,0.000271,0.8508
185,2.87,-,0.4547,2.2904,0.000271,0.8495
186,2.89,-,0.5135,2.1736,0.000271,0.8529
187,2.9,-,0.3816,2.4298,0.000271,0.8843
188,2.92,-,0.5393,2.8607,0.000271,0.8391
189,2.93,-,0.6885,1.7748,0.000271,0.8398
190,2.95,-,0.5185,2.077,0.000271,0.8293
191,2.96,-,0.472,2.4246,0.00027,0.8809
192,2.98,-,0.5036,1.4768,0.00027,0.8651
193,2.99,-,0.5862,1.9905,0.00027,0.8146
194,3.01,2025-07-18 00:17:55,0.4644,2.4735,0.00027,0.8718
195,3.02,-,0.2763,0.6513,0.00027,0.9114
196,3.04,-,0.3066,1.523,0.00027,0.8935
197,3.06,-,0.2855,1.6386,0.000269,0.9023
198,3.07,-,0.3122,2.1844,0.000269,0.9143
199,3.09,-,0.3154,1.6893,0.000269,0.9059
200,3.1,-,0.4876,1.1702,0.000269,0.8828
201,3.12,-,0.287,9.8247,0.000269,0.8982
202,3.13,-,0.4303,1.8398,0.000269,0.8465
203,3.15,-,0.1999,0.8695,0.000269,0.9439
204,3.16,-,0.3831,1.883,0.000268,0.8743
205,3.18,-,0.1875,1.4321,0.000268,0.9348
206,3.19,-,0.2923,0.9851,0.000268,0.9342
207,3.21,-,0.2095,1.1241,0.000268,0.9212
208,3.23,-,0.2427,0.1644,0.000268,0.9273
209,3.24,-,0.3538,1.6774,0.000268,0.9035
210,3.26,-,0.3171,1.6043,0.000267,0.9043
211,3.27,-,0.3243,1.2864,0.000267,0.8652
212,3.29,-,0.2151,3.996,0.000267,0.9263
213,3.3,-,0.4413,1.8025,0.000267,0.8648
214,3.32,-,0.3745,1.3404,0.000267,0.8529
215,3.33,-,0.3855,2.8619,0.000267,0.878
216,3.35,-,0.4442,3.0678,0.000267,0.8622
217,3.36,-,0.3342,1.7804,0.000266,0.8891
218,3.38,-,0.3839,1.2714,0.000266,0.8599
219,3.4,-,0.4208,4.0176,0.000266,0.89
220,3.41,-,0.2865,3.7548,0.000266,0.9097
221,3.43,-,0.3679,2.3166,0.000266,0.8867
222,3.44,-,0.3502,2.1491,0.000266,0.8942
223,3.46,-,0.4164,2.5835,0.000265,0.8336
224,3.47,-,0.3714,2.3171,0.000265,0.8594
225,3.49,-,0.511,3.176,0.000265,0.8533
226,3.5,-,0.3803,0.7398,0.000265,0.8672
227,3.52,-,0.444,1.5639,0.000265,0.8965
228,3.53,-,0.3772,0.8717,0.000265,0.8962
229,3.55,-,0.3036,1.8687,0.000265,0.8692
230,3.56,-,0.3591,0.8092,0.000264,0.8796
231,3.58,-,0.2114,1.1058,0.000264,0.9203
232,3.6,-,0.4293,2.4905,0.000264,0.8975
233,3.61,-,0.3788,1.2374,0.000264,0.8814
234,3.63,-,0.2725,1.8851,0.000264,0.8902
235,3.64,-,0.38,1.6718,0.000264,0.8925
236,3.66,-,0.5035,1.3857,0.000263,0.8552
237,3.67,-,0.3015,0.9724,0.000263,0.9078
238,3.69,-,0.473,1.5525,0.000263,0.8641
239,3.7,-,0.4804,1.7075,0.000263,0.8387
240,3.72,-,0.402,1.5246,0.000263,0.8893
241,3.73,-,0.2662,2.3532,0.000263,0.9271
242,3.75,-,0.3133,1.2959,0.000263,0.8977
243,3.77,-,0.2721,0.3356,0.000262,0.9244
244,3.78,-,0.2952,1.87,0.000262,0.8833
245,3.8,-,0.3618,3.3879,0.000262,0.8616
246,3.81,-,0.2932,1.8228,0.000262,0.8892
247,3.83,-,0.2896,4.517,0.000262,0.9028
248,3.84,-,0.2904,0.8431,0.000262,0.8694
249,3.86,-,0.2815,2.2364,0.000261,0.9228
250,3.87,-,0.2495,1.9704,0.000261,0.927
251,3.89,-,0.3965,2.8089,0.000261,0.8833
252,3.9,-,0.4544,1.4537,0.000261,0.8563
253,3.92,-,0.3093,1.3537,0.000261,0.9244
254,3.94,-,0.4378,1.4785,0.000261,0.8833
255,3.95,-,0.4107,1.3063,0.000261,0.8953
256,3.97,-,0.3516,1.6346,0.00026,0.8835
257,3.98,-,0.3153,1.4709,0.00026,0.8732
258,4.0,-,0.3049,2.8218,0.00026,0.8799
259,4.01,2025-07-18 00:30:33,0.2034,1.7324,0.00026,0.9438
260,4.03,-,0.3386,1.9251,0.00026,0.8861
261,4.04,-,0.1641,1.1564,0.00026,0.9532
262,4.06,-,0.2701,1.5317,0.000259,0.9112
263,4.07,-,0.2027,0.3832,0.000259,0.9479
264,4.09,-,0.1158,0.425,0.000259,0.9789
265,4.1,-,0.4982,3.1878,0.000259,0.9039
266,4.12,-,0.2054,0.4641,0.000259,0.9319
267,4.14,-,0.1859,0.9936,0.000259,0.9253
268,4.15,-,0.2696,0.8733,0.000259,0.9172
269,4.17,-,0.2607,1.1532,0.000258,0.9091
270,4.18,-,0.1963,0.0393,0.000258,0.9633
271,4.2,-,0.1601,0.171,0.000258,0.942
272,4.21,-,0.173,3.0767,0.000258,0.9483
273,4.23,-,0.2244,1.1576,0.000258,0.9513
274,4.24,-,0.2188,1.7775,0.000258,0.9254
275,4.26,-,0.2668,1.8442,0.000257,0.9324
276,4.27,-,0.2963,0.4929,0.000257,0.9095
277,4.29,-,0.164,0.5638,0.000257,0.9334
278,4.31,-,0.3397,1.1277,0.000257,0.8696
279,4.32,-,0.3101,2.9505,0.000257,0.9053
280,4.34,-,0.1696,1.3879,0.000257,0.9277
281,4.35,-,0.148,1.0587,0.000257,0.9666
282,4.37,-,0.1985,1.4949,0.000256,0.9627
283,4.38,-,0.3368,1.6167,0.000256,0.921
284,4.4,-,0.2571,2.2045,0.000256,0.9152
285,4.41,-,0.1394,1.2895,0.000256,0.9558
286,4.43,-,0.2331,2.0202,0.000256,0.9232
287,4.44,-,0.3669,2.123,0.000256,0.9147
288,4.46,-,0.2912,2.2985,0.000255,0.9261
289,4.48,-,0.3099,1.4622,0.000255,0.8936
290,4.49,-,0.2928,1.474,0.000255,0.9103
291,4.51,-,0.258,0.9162,0.000255,0.9264
292,4.52,-,0.1765,0.4287,0.000255,0.9366
293,4.54,-,0.1593,1.0112,0.000255,0.9546
294,4.55,-,0.2555,0.948,0.000255,0.9526
295,4.57,-,0.2295,1.4,0.000254,0.948
296,4.58,-,0.1802,1.4429,0.000254,0.9384
297,4.6,-,0.1941,3.1938,0.000254,0.9364
298,4.61,-,0.4792,2.7949,0.000254,0.8885
299,4.63,-,0.2131,0.3218,0.000254,0.9081
300,4.65,-,0.2672,1.2751,0.000254,0.9159
301,4.66,-,0.2463,1.474,0.000253,0.9011
302,4.68,-,0.224,1.1325,0.000253,0.9408
303,4.69,-,0.2514,0.6685,0.000253,0.9139
304,4.71,-,0.3476,2.9085,0.000253,0.8991
305,4.72,-,0.2321,0.9565,0.000253,0.9354
306,4.74,-,0.3156,1.3239,0.000253,0.9166
307,4.75,-,0.2377,2.4179,0.000252,0.9484
308,4.77,-,0.2475,0.8383,0.000252,0.9317
309,4.78,-,0.2614,1.2802,0.000252,0.9093
310,4.8,-,0.3408,1.7866,0.000252,0.8761
311,4.81,-,0.1514,1.9414,0.000252,0.9498
312,4.83,-,0.4581,1.2508,0.000252,0.8835
313,4.85,-,0.1985,2.2233,0.000252,0.948
314,4.86,-,0.3413,1.4251,0.000251,0.9115
315,4.88,-,0.2475,0.8812,0.000251,0.9264
316,4.89,-,0.3206,2.0789,0.000251,0.885
317,4.91,-,0.2344,0.9934,0.000251,0.9375
318,4.92,-,0.1949,1.7469,0.000251,0.9558
319,4.94,-,0.286,1.1421,0.000251,0.9146
320,4.95,-,0.2555,1.0127,0.00025,0.9239
321,4.97,-,0.1009,0.5422,0.00025,0.9583
322,4.98,-,0.2613,0.5377,0.00025,0.9117
323,5.0,-,0.2014,2.4486,0.00025,0.9291
324,5.02,2025-07-18 00:43:33,0.238,1.6021,0.00025,0.9033
325,5.03,-,0.2328,0.6435,0.00025,0.9355
326,5.05,-,0.157,0.0065,0.00025,0.9467
327,5.06,-,0.367,3.6662,0.000249,0.9283
328,5.08,-,0.0542,0.2234,0.000249,0.9897
329,5.09,-,0.0828,0.6195,0.000249,0.982
330,5.11,-,0.1829,0.7528,0.000249,0.952
331,5.12,-,0.2455,0.1162,0.000249,0.9752
332,5.14,-,0.1443,1.6754,0.000249,0.9596
333,5.15,-,0.0881,0.4772,0.000248,0.9672
334,5.17,-,0.0507,0.3323,0.000248,0.9871
335,5.19,-,0.0964,2.538,0.000248,0.9566
336,5.2,-,0.201,1.5046,0.000248,0.9451
337,5.22,-,0.1339,3.6975,0.000248,0.9418
338,5.23,-,0.2982,0.3573,0.000248,0.9465
339,5.25,-,0.0617,1.0271,0.000248,0.9606
340,5.26,-,0.1108,1.1602,0.000247,0.9686
341,5.28,-,0.224,2.6032,0.000247,0.9368
342,5.29,-,0.3196,1.6706,0.000247,0.8993
343,5.31,-,0.2599,2.6777,0.000247,0.9435
344,5.32,-,0.3566,0.7969,0.000247,0.924
345,5.34,-,0.1643,0.2515,0.000247,0.9572
346,5.35,-,0.1468,1.0771,0.000246,0.95
347,5.37,-,0.1449,0.3551,0.000246,0.9448
348,5.39,-,0.0899,1.1066,0.000246,0.9872
349,5.4,-,0.2301,2.2475,0.000246,0.9395
350,5.42,-,0.1433,0.8294,0.000246,0.9449
351,5.43,-,0.199,2.9723,0.000246,0.9403
352,5.45,-,0.1843,2.2942,0.000246,0.922
353,5.46,-,0.1678,1.0547,0.000245,0.9446
354,5.48,-,0.2212,1.638,0.000245,0.9309
355,5.49,-,0.1549,1.8802,0.000245,0.9533
356,5.51,-,0.2339,1.9937,0.000245,0.9025
357,5.52,-,0.3118,1.3973,0.000245,0.9049
358,5.54,-,0.1071,0.7216,0.000245,0.9726
359,5.56,-,0.2617,0.7151,0.000244,0.9434
360,5.57,-,0.2034,0.0871,0.000244,0.9578
361,5.59,-,0.1742,1.3575,0.000244,0.9512
362,5.6,-,0.0655,1.3003,0.000244,0.9633
363,5.62,-,0.2297,2.7295,0.000244,0.9117
364,5.63,-,0.2312,1.346,0.000244,0.9207
365,5.65,-,0.2101,0.7496,0.000244,0.9328
366,5.66,-,0.0977,0.391,0.000243,0.9892
367,5.68,-,0.0739,0.9351,0.000243,0.9638
368,5.69,-,0.3121,1.6095,0.000243,0.8897
369,5.71,-,0.2772,0.4543,0.000243,0.9092
370,5.73,-,0.1083,1.0065,0.000243,0.9593
371,5.74,-,0.2374,2.1205,0.000243,0.9185
372,5.76,-,0.2265,1.1291,0.000242,0.945
373,5.77,-,0.2169,0.903,0.000242,0.9452
374,5.79,-,0.1809,0.7165,0.000242,0.937
375,5.8,-,0.1556,0.7216,0.000242,0.936
376,5.82,-,0.3826,4.2104,0.000242,0.8662
377,5.83,-,0.0671,1.1798,0.000242,0.9731
378,5.85,-,0.3027,1.0651,0.000242,0.8919
379,5.86,-,0.2996,1.4372,0.000241,0.8999
380,5.88,-,0.3297,0.7752,0.000241,0.9082
381,5.9,-,0.2687,4.2571,0.000241,0.9232
382,5.91,-,0.3603,1.8037,0.000241,0.9289
383,5.93,-,0.2003,0.7719,0.000241,0.9454
384,5.94,-,0.3199,1.0465,0.000241,0.9115
385,5.96,-,0.4013,2.2265,0.00024,0.9052
386,5.97,-,0.4122,3.2859,0.00024,0.896
387,5.99,-,0.1327,0.6729,0.00024,0.9636
388,6.0,2025-07-18 00:57:21,0.2107,1.5113,0.00024,0.9306
389,6.02,-,0.0631,0.4877,0.00024,0.9748
390,6.03,-,0.1781,0.4778,0.00024,0.9575
391,6.05,-,0.2153,1.3224,0.00024,0.9596
392,6.06,-,0.1184,0.2614,0.000239,0.9676
393,6.08,-,0.2662,1.314,0.000239,0.9563
394,6.1,-,0.1958,1.0159,0.000239,0.968
395,6.11,-,0.2355,4.0083,0.000239,0.9417
396,6.13,-,0.1902,1.6747,0.000239,0.9278
397,6.14,-,0.0939,1.8586,0.000239,0.9639
398,6.16,-,0.1256,0.8204,0.000238,0.9533
399,6.17,-,0.1905,5.6875,0.000238,0.9448
400,6.19,-,0.1586,2.0337,0.000238,0.9467
401,6.2,-,0.2006,4.3862,0.000238,0.9463
402,6.22,-,0.0874,0.2996,0.000238,0.9698
403,6.23,-,0.0761,1.3224,0.000238,0.9752
