,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.02,2025-07-15 23:34:33,2.2448,2.3366,0.0003,0.554
1,0.03,-,1.5489,2.2758,0.000299,0.6022
2,0.05,-,1.5863,4.69,0.000299,0.6208
3,0.06,-,1.568,4.3681,0.000298,0.6843
4,0.08,-,1.4189,2.1678,0.000298,0.6622
5,0.09,-,1.1585,2.4737,0.000297,0.7114
6,0.11,-,1.3453,3.0112,0.000297,0.7179
7,0.12,-,1.1607,1.5959,0.000296,0.7277
8,0.14,-,0.9694,1.198,0.000296,0.762
9,0.15,-,1.2417,2.3848,0.000295,0.6796
10,0.17,-,1.4639,2.3842,0.000295,0.6645
11,0.19,-,1.2179,2.5215,0.000295,0.7184
12,0.2,-,1.1411,1.9467,0.000294,0.6544
13,0.22,-,1.2459,2.0818,0.000294,0.6779
14,0.23,-,1.1821,1.988,0.000293,0.702
15,0.25,-,1.2693,3.061,0.000293,0.6833
16,0.26,-,1.2208,2.186,0.000292,0.663
17,0.28,-,1.0738,2.5482,0.000292,0.7549
18,0.29,-,1.2606,2.1185,0.000291,0.6962
19,0.31,-,1.8078,2.1001,0.000291,0.6112
20,0.32,-,1.1289,1.7091,0.00029,0.7221
21,0.34,-,1.3101,2.5747,0.00029,0.6649
22,0.35,-,1.0474,3.1964,0.000289,0.6987
23,0.37,-,0.9944,4.3859,0.000289,0.7684
24,0.39,-,0.9105,1.6176,0.000289,0.7832
25,0.4,-,1.3254,2.2404,0.000288,0.6785
26,0.42,-,1.058,1.6595,0.000288,0.745
27,0.43,-,1.1829,2.3229,0.000287,0.7027
28,0.45,-,1.1294,1.5893,0.000287,0.6757
29,0.46,-,0.9178,3.0638,0.000286,0.7642
30,0.48,-,0.9028,1.7221,0.000286,0.7707
31,0.49,-,0.8496,1.7487,0.000285,0.7566
32,0.51,-,1.0962,1.2324,0.000285,0.7156
33,0.52,-,1.4457,3.3029,0.000284,0.6789
34,0.54,-,1.0076,2.41,0.000284,0.7657
35,0.56,-,1.241,1.9998,0.000283,0.7114
36,0.57,-,1.0758,2.814,0.000283,0.7761
37,0.59,-,0.7965,0.2815,0.000282,0.7953
38,0.6,-,1.1893,2.0353,0.000282,0.687
39,0.62,-,1.0829,1.4374,0.000282,0.6975
40,0.63,-,0.9624,2.3264,0.000281,0.7288
41,0.65,-,1.0064,1.4022,0.000281,0.7555
42,0.66,-,0.8286,1.4789,0.00028,0.7868
43,0.68,-,1.5299,2.1625,0.00028,0.6277
44,0.69,-,0.9649,2.0406,0.000279,0.7504
45,0.71,-,1.0187,2.3277,0.000279,0.7202
46,0.73,-,1.1615,2.3483,0.000278,0.685
47,0.74,-,1.1533,1.8071,0.000278,0.7157
48,0.76,-,1.1116,1.394,0.000277,0.6926
49,0.77,-,1.2172,1.5454,0.000277,0.7334
50,0.79,-,0.7072,1.2067,0.000276,0.7833
51,0.8,-,1.2173,1.7687,0.000276,0.6904
52,0.82,-,1.6125,8.5697,0.000276,0.6326
53,0.83,-,0.9162,1.9129,0.000275,0.7859
54,0.85,-,0.9379,1.7395,0.000275,0.7116
55,0.86,-,1.0865,1.2365,0.000274,0.7352
56,0.88,-,1.0234,1.3619,0.000274,0.7373
57,0.9,-,1.0493,2.2268,0.000273,0.7468
58,0.91,-,1.321,1.8117,0.000273,0.7185
59,0.93,-,1.0113,1.5328,0.000272,0.7499
60,0.94,-,1.35,2.1862,0.000272,0.666
61,0.96,-,0.7252,1.2963,0.000271,0.8433
62,0.97,-,0.9147,4.9299,0.000271,0.7499
63,0.99,-,1.2072,1.8424,0.00027,0.6873
64,1.0,2025-07-15 23:49:58,0.9617,1.6808,0.00027,0.7446
65,1.02,-,0.6905,1.3837,0.00027,0.8199
66,1.03,-,0.3446,0.4045,0.000269,0.9295
67,1.05,-,0.8481,0.9269,0.000269,0.782
68,1.06,-,0.5785,1.2592,0.000268,0.8465
69,1.08,-,0.6628,1.9809,0.000268,0.7812
70,1.1,-,0.7488,2.3029,0.000267,0.7716
71,1.11,-,1.1541,1.9974,0.000267,0.7375
72,1.13,-,0.7114,1.4753,0.000266,0.7901
73,1.14,-,0.6044,1.6071,0.000266,0.7955
74,1.16,-,0.8271,1.7334,0.000265,0.818
75,1.17,-,0.7688,1.6485,0.000265,0.7649
76,1.19,-,0.6259,2.5589,0.000264,0.8231
77,1.2,-,0.7636,2.5395,0.000264,0.7879
78,1.22,-,0.7448,1.6398,0.000264,0.7793
79,1.23,-,0.7566,1.1581,0.000263,0.7869
80,1.25,-,0.7498,2.0198,0.000263,0.8107
81,1.27,-,0.7417,1.6873,0.000262,0.8131
82,1.28,-,0.7085,1.4477,0.000262,0.8251
83,1.3,-,0.7234,1.3586,0.000261,0.8251
84,1.31,-,0.5067,1.3514,0.000261,0.8652
85,1.33,-,0.6996,0.7665,0.00026,0.8158
86,1.34,-,0.4712,0.9456,0.00026,0.8722
87,1.36,-,0.2371,1.1163,0.000259,0.9154
88,1.37,-,1.1134,3.4949,0.000259,0.7444
89,1.39,-,0.7251,1.7675,0.000258,0.789
90,1.4,-,0.959,1.953,0.000258,0.7485
91,1.42,-,0.9094,2.0686,0.000257,0.7605
92,1.44,-,0.679,2.4514,0.000257,0.8027
93,1.45,-,0.7096,1.7525,0.000257,0.801
94,1.47,-,0.7963,2.363,0.000256,0.7926
95,1.48,-,0.7034,3.1174,0.000256,0.825
96,1.5,-,0.7079,1.303,0.000255,0.7396
97,1.51,-,0.5828,1.37,0.000255,0.8087
98,1.53,-,1.0525,1.6467,0.000254,0.7391
99,1.54,-,0.5643,2.1541,0.000254,0.8251
100,1.56,-,0.6921,1.5497,0.000253,0.8224
101,1.57,-,0.7954,2.1243,0.000253,0.7131
102,1.59,-,0.8346,1.4697,0.000252,0.7459
103,1.6,-,0.8629,2.7371,0.000252,0.7397
104,1.62,-,0.5099,1.4279,0.000251,0.8329
105,1.64,-,1.0083,2.3709,0.000251,0.7678
106,1.65,-,0.9832,2.7965,0.000251,0.6968
