,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.07,2025-06-01 10:20:38,2.0011,1.8517,0.000296,0.5702
1,0.14,-,1.7018,2.424,0.000292,0.6377
2,0.21,-,1.6575,2.2758,0.000288,0.6247
3,0.28,-,1.6,1.2659,0.000283,0.6437
4,0.35,-,1.7058,2.4481,0.000279,0.6067
5,0.42,-,1.5487,1.8089,0.000275,0.6568
6,0.49,-,1.4767,1.4459,0.000271,0.6605
7,0.56,-,1.5281,1.8677,0.000267,0.6493
8,0.63,-,1.5975,1.7252,0.000262,0.6215
9,0.7,-,1.4739,2.0243,0.000258,0.647
10,0.77,-,1.4164,2.9225,0.000254,0.6701
11,0.84,-,1.5336,1.4519,0.00025,0.6483
12,0.91,-,1.5214,1.7392,0.000246,0.6532
13,0.98,-,1.4601,1.8765,0.000241,0.6636
14,1.05,2025-06-01 10:30:50,1.0196,1.3256,0.000237,0.7404
15,1.12,-,0.9267,1.8615,0.000233,0.7517
16,1.19,-,0.8666,1.3241,0.000229,0.7679
17,1.26,-,0.9737,1.9811,0.000225,0.7629
18,1.33,-,0.9409,1.7235,0.00022,0.7544
19,1.4,-,0.912,2.433,0.000216,0.7539
20,1.47,-,0.8123,1.6357,0.000212,0.7907
21,1.54,-,0.9571,1.4471,0.000208,0.7573
22,1.61,-,0.8473,2.3256,0.000204,0.7797
23,1.68,-,0.9253,1.2072,0.0002,0.7534
24,1.75,-,0.9269,1.901,0.000195,0.7483
25,1.82,-,0.8864,1.1908,0.000191,0.7658
26,1.89,-,0.925,1.6138,0.000187,0.7709
27,1.96,-,0.8877,1.9493,0.000183,0.7742
28,2.03,2025-06-01 10:42:42,0.6875,0.8687,0.000179,0.8102
29,2.1,-,0.4829,1.1182,0.000174,0.8648
30,2.17,-,0.5235,1.5576,0.00017,0.8386
31,2.24,-,0.3674,1.4205,0.000166,0.8828
32,2.31,-,0.485,1.2876,0.000162,0.8647
33,2.38,-,0.465,1.2753,0.000158,0.8654
34,2.45,-,0.4681,1.2606,0.000153,0.8618
35,2.52,-,0.495,1.1259,0.000149,0.8614
36,2.59,-,0.471,1.1115,0.000145,0.8727
37,2.66,-,0.4587,1.764,0.000141,0.8645
38,2.73,-,0.4311,1.8458,0.000137,0.8731
39,2.8,-,0.4316,1.5287,0.000132,0.8704
40,2.87,-,0.4726,1.4158,0.000128,0.844
41,2.94,-,0.4784,1.7473,0.000124,0.8629
42,3.01,2025-06-01 10:53:47,0.4366,0.8687,0.00012,0.8656
43,3.08,-,0.2782,3.421,0.000116,0.9218
44,3.15,-,0.2211,0.1768,0.000111,0.9412
45,3.22,-,0.2267,1.4895,0.000107,0.9301
46,3.29,-,0.2332,1.6839,0.000103,0.9339
47,3.36,-,0.2146,0.4414,9.9e-05,0.9327
48,3.43,-,0.2481,1.3324,9.5e-05,0.9354
49,3.5,-,0.2155,2.0795,9e-05,0.9328
50,3.57,-,0.2415,0.448,8.6e-05,0.9284
51,3.64,-,0.2526,2.1491,8.2e-05,0.9209
52,3.71,-,0.2551,1.3594,7.8e-05,0.9149
53,3.78,-,0.2101,1.2275,7.4e-05,0.9259
54,3.85,-,0.245,1.5384,6.9e-05,0.9245
55,3.92,-,0.2058,0.763,6.5e-05,0.9421
56,3.99,-,0.1858,1.3963,6.1e-05,0.9389
57,4.06,2025-06-01 11:04:52,0.1178,0.8573,5.7e-05,0.9679
58,4.13,-,0.142,1.3544,5.3e-05,0.9578
59,4.2,-,0.0802,0.4532,4.8e-05,0.9749
60,4.27,-,0.1053,0.7467,4.4e-05,0.9665
61,4.34,-,0.1029,1.5308,4e-05,0.9695
62,4.41,-,0.0961,0.5776,3.6e-05,0.9719
63,4.48,-,0.1199,10.5389,3.2e-05,0.9693
64,4.55,-,0.113,0.8668,2.7e-05,0.9626
65,4.62,-,0.0909,0.6049,2.3e-05,0.9713
66,4.69,-,0.1105,1.1781,1.9e-05,0.9628
67,4.76,-,0.1048,0.3834,1.5e-05,0.9689
68,4.83,-,0.1165,1.1588,1.1e-05,0.9618
69,4.9,-,0.0997,1.3713,7e-06,0.9647
70,4.97,-,0.1063,0.213,2e-06,0.9627
