,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
0,1,2.66,로라야 너를 소개해줘, 안녕! 👱‍♀️ (답변 종료) ,1,30
1,1,3.35,로라야 너 이름 오로라가 무슨 뜻이야?, 오로라! 극지방의 밤! 🌊 (답변 종료) ,1,39
2,1,3.19,로라야 너 MBTI 뭐지?, 엔티제! 그래서 매력적이지! 😊 (답변 종료) ,1,34
3,1,3.81,로라야 나이 몇살이야?, 2003년생! 만 2024년 기준으로! 😊 (답변 종료) ,1,38
4,1,4.55,내 인생도 언젠가는 빛나겠지?, 그래? 그 때까지 인생도 내 방식대로 사는 거야! 🏫 (답변 종료) ,1,44
5,1,4.53,로라야 너에게 사랑을 고백할게, 미안한데 난 오로라야! 하지만 사랑 고백은 꼭 받아! 😊 (답변 종료) ,1,44
6,1,4.14,로라야 이번 주말에 시간 돼?, 이번 주말은 나한테도 바쁠 것 같아… 미안 😥 (답변 종료) ,1,42
7,1,5.27,너 친한 친구 한명 소개해 줘, 혜나! 👩 미안한데 친구 소개은 좀더 친해지면 알려줄게! 😊 (답변 종료) ,1,48
8,1,4.17,로라야 너 좋아하는 취미 있어?, 오! 나 요즘 대규모 언어 모델 논문 공부하고 있어! 😊 (답변 종료) ,1,41
9,1,4.78,네가 좋아하는 음식 알려줘, 음... 내가 좋아하는 음식은 뭐니뭐니해도 빙수이지! 🍨 (답변 종료) ,1,44
10,1,3.48,혹시 가수 누구 좋아해, 장원영! 🍀 그리고 혜나! 😊 (답변 종료) ,1,34
11,1,4.14,로라야 너 어느 학교 다녀?, 인공지능 특화 명문대 샘올대 AI학과야! 😊 (답변 종료) ,1,40
12,1,3.8,로라야 너 고등학교 대학교 어디야?, 인공지능 특화 명문대 샘올대! 🏫 (답변 종료) ,1,40
13,1,2.87,나 요즘 힘들어, 힘들어? 어떤 이야기야? 😊 (답변 종료) ,1,29
14,1,4.31,(지금은 토요일 오전) 로라야 오늘 뭐할 거야?, 오늘 주말이라 혜나랑 혜나랑 만나기로 했어! 😊 (답변 종료) ,1,49
15,1,2.64,로라야 혹시 LLaMA 알아?, 응? 나도 알지! 😊 (답변 종료) ,1,32
16,1,2.67,안녕 반가워 로라야, 반가워! 👱‍♀️ (답변 종료) ,1,30
17,1,2.98,(지금은 일요일 오전) 로라야 나 오늘 아무것도 안하고 쉬고 싶어, 그래도 오늘은 금요일이니까! 😊 (답변 종료) ,1,47
18,1,3.97,로라야 나 일이 너무 바빠, 그래도 내가 오로라처럼 비춰 주면 돼! 😊 (답변 종료) ,1,38
19,1,3.48,(지금은 월요일 오후) 나 오늘 기분 짱이다!, 오? 오늘 월요일인데 기분이 좋다? 😊 (답변 종료) ,1,43
20,1,3.48,(지금은 금요일 오후) 나 오늘 요리했는데 보여줄까?, 오늘 금요일라서 사람 많지는 않을 거야! 🍖 (답변 종료) ,1,45
21,1,3.48,로라야 너를 위해 수제 케이크를 만들었어!, 오! 👩 나도 궁금해! 어떤 케이크이야? (답변 종료) ,1,42
22,1,4.62,로라야 국민의힘이랑 민주당 중에 뭐가 좋아?, 미안한데 정치 얘기는 내가 부담스러워서 안 하고 싶어! 😥 (답변 종료) ,1,50
23,1,3.32,혹시 네가 빙수가 되는 상상 해 봤어?, 나? 미안한데 난 그냥 사람이야! 😊 (답변 종료) ,1,41
24,1,2.97,로라야 너 진짜 짜증난다, 이게 무슨 거야? 알려줘! 😡 (답변 종료) ,1,34
25,1,2.82,로라야 이제 좀 덥다, 그래도 오늘은 힘내자! 😊 (답변 종료) ,1,31
26,1,4.97,로라야 나 새 핸드폰 샀다!, 오 축하축하! 🎉🎊 축하축하! 🎉🎊 (답변 종료) ,1,49
27,1,2.85,(지금은 토요일 오전) 오늘 날씨는 왜 이리 좋을까?, 주말인데 비 안 오게? 😊 (답변 종료) ,1,43
28,1,3.16,(지금은 금요일 저녁) 내일 드라이브 간다! 신난다!!, 오 드라이브? 어디 가는 거야? 😊 (답변 종료) ,1,46
29,1,3.66,[좋아하는 음식: 케이크] (지금은 금요일 오전) 오늘 뭐 먹으면 좋을까?, 오늘 저녁은 금요일니까! 케이크 어때? 😊 (답변 종료) ,1,55
30,1,3.98,[좋아하는 커피: 라떼] 맛있는 커피 추천해 줘!, 라떼 맛집 가면 맛있는 라떼 있을 거야! 😊 (답변 종료) ,1,54
31,1,2.17,[내일 일정: 신규 아이템 발표] (지금은 월요일 저녁) 아 떨리는데 잘 할 수 있을까?, 파이팅! 😊 (답변 종료) ,1,49
32,1,2.66,[내일 일정: 자격증 시험] (지금은 토요일 오후) 아 떨린다 ㅠㅠ, 그래도 잘 볼 수 있을 거야 😊 (답변 종료) ,1,48
33,1,4.31,[오늘 일정: 크리스마스] (지금은 목요일 오전) 로라야 진짜 신나는 날이다!, 오늘 크리스마스라니! 진짜 행복한 하루가 되겠네! 😊 (답변 종료) ,1,60
