epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.1982884556055069,0.7775,299,12,7,82,0.7847769028871391,0.9771241830065359,0.8704512372634644,0.7891974029562094
1,0.1986943632364273,0.58,217,15,4,164,0.5695538057742782,0.9819004524886877,0.7209302325581395,0.7311783395496616
2,0.18114376068115234,0.765,297,9,10,84,0.7795275590551181,0.9674267100977199,0.8633720930232558,0.7560436524381822
3,0.1662677675485611,0.88,345,7,12,36,0.905511811023622,0.9663865546218487,0.934959349593496,0.7891974029562094
4,0.15959131717681885,0.84,325,11,8,56,0.8530183727034121,0.975975975975976,0.9103641456582634,0.8332642630197541
5,0.1521054208278656,0.85,328,12,7,53,0.8608923884514436,0.9791044776119403,0.9162011173184358,0.8441773725652715
6,0.15162953734397888,0.81,311,13,6,70,0.8162729658792651,0.9810725552050473,0.8911174785100285,0.8481834507528664
7,0.1433408111333847,0.8675,335,12,7,46,0.8792650918635171,0.97953216374269,0.9266943291839558,0.8604779665699682
8,0.14366067945957184,0.86,331,13,6,50,0.868766404199475,0.9821958456973294,0.9220055710306406,0.860063544688493
9,0.14488962292671204,0.8525,327,14,5,54,0.8582677165354331,0.9849397590361446,0.9172510518934082,0.8600635446884928
10,0.14488959312438965,0.8525,327,14,5,54,0.8582677165354331,0.9849397590361446,0.9172510518934082,0.8600635446884928
11,0.14565858244895935,0.845,324,14,5,57,0.8503937007874016,0.9848024316109423,0.9126760563380282,0.8599254040613344
12,0.14463670551776886,0.85,327,13,6,54,0.8582677165354331,0.9819819819819819,0.9159663865546219,0.8608923884514437
13,0.14605370163917542,0.8425,323,14,5,58,0.847769028871391,0.9847560975609756,0.9111424541607898,0.8607542478242851
14,0.15087467432022095,0.815,310,16,3,71,0.8136482939632546,0.9904153354632588,0.8933717579250721,0.8640696228760878
15,0.14064310491085052,0.88,339,13,6,42,0.889763779527559,0.9826086956521739,0.9338842975206613,0.8694571073352674
16,0.14854338765144348,0.825,315,15,4,66,0.8267716535433071,0.987460815047022,0.9,0.874292029285813
17,0.15151682496070862,0.8225,314,15,4,67,0.8241469816272966,0.9874213836477987,0.8984263233190273,0.8733250448957038
18,0.15068428218364716,0.89,344,12,7,37,0.9028871391076115,0.98005698005698,0.9398907103825136,0.8704240917253764
19,0.15785615146160126,0.8225,315,14,5,66,0.8267716535433071,0.984375,0.898716119828816,0.8753971543030805
20,0.18790581822395325,0.7825,297,16,3,84,0.7795275590551181,0.99,0.8722466960352423,0.8749827324216052
21,0.13513296842575073,0.915,352,14,5,29,0.9238845144356955,0.9859943977591037,0.9539295392953929,0.8886586545102915
22,0.1574922502040863,0.825,315,15,4,66,0.8267716535433071,0.987460815047022,0.9,0.8829948887967952
23,0.1383885145187378,0.8925,343,14,5,38,0.9002624671916011,0.985632183908046,0.9410150891632374,0.8936317170879955
24,0.1256655901670456,0.9175,353,14,5,28,0.926509186351706,0.9860335195530726,0.9553450608930988,0.9064787954137311
25,0.13410814106464386,0.8775,337,14,5,44,0.884514435695538,0.9853801169590644,0.9322268326417704,0.8961182483768475
26,0.12081196159124374,0.9275,357,14,5,24,0.937007874015748,0.9861878453038674,0.9609690444145357,0.906755076668048
27,0.14040951430797577,0.865,331,15,4,50,0.868766404199475,0.9880597014925373,0.9245810055865922,0.9009531703273932
28,0.12900355458259583,0.8925,343,14,5,38,0.9002624671916011,0.985632183908046,0.9410150891632374,0.9046829672606713
29,0.13477462530136108,0.88,338,14,5,43,0.8871391076115486,0.9854227405247813,0.9337016574585636,0.904268545379196
30,0.1347746104001999,0.88,338,14,5,43,0.8871391076115486,0.9854227405247813,0.9337016574585636,0.904268545379196
31,0.13384732604026794,0.88,338,14,5,43,0.8871391076115486,0.9854227405247813,0.9337016574585636,0.9044066860063545
32,0.1439199298620224,0.8575,328,15,4,53,0.8608923884514436,0.9879518072289156,0.9200561009817672,0.9037159828705623
33,0.13800325989723206,0.8725,334,15,4,47,0.8766404199475065,0.9881656804733728,0.9290681502086231,0.9031634203619284
34,0.1395086944103241,0.875,336,14,5,45,0.8818897637795275,0.9853372434017595,0.9307479224376731,0.902058295344661
35,0.1278098225593567,0.9125,351,14,5,30,0.9212598425196851,0.9859550561797753,0.9525101763907734,0.9046829672606714
36,0.12840382754802704,0.8975,345,14,5,36,0.905511811023622,0.9857142857142858,0.9439124487004104,0.9050973891421465
37,0.13199186325073242,0.895,344,14,5,37,0.9028871391076115,0.9856733524355301,0.9424657534246575,0.9044066860063544
38,0.13103586435317993,0.8975,345,14,5,36,0.905511811023622,0.9857142857142858,0.9439124487004104,0.900538748445918
39,0.12852658331394196,0.915,352,14,5,29,0.9238845144356955,0.9859943977591037,0.9539295392953929,0.905788092277939
40,0.12820644676685333,0.9025,347,14,5,34,0.910761154855643,0.9857954545454546,0.9467939972714872,0.9085509048211078
41,0.1901542842388153,0.8025,303,18,1,78,0.7952755905511811,0.9967105263157895,0.8846715328467153,0.9048211078878297
42,0.12364731729030609,0.895,344,14,5,37,0.9028871391076115,0.9856733524355301,0.9424657534246575,0.910761154855643
43,0.14109201729297638,0.865,331,15,4,50,0.868766404199475,0.9880597014925373,0.9245810055865922,0.9113137173642768
44,0.14005544781684875,0.8775,336,15,4,45,0.8818897637795275,0.9882352941176471,0.9320388349514562,0.9097941704655339
45,0.11854273825883865,0.915,352,14,5,29,0.9238845144356955,0.9859943977591037,0.9539295392953929,0.9147672330432379
46,0.12001727521419525,0.925,357,13,6,24,0.937007874015748,0.9834710743801653,0.9596774193548386,0.9136621080259705
47,0.12336049973964691,0.9,346,14,5,35,0.9081364829396326,0.9857549857549858,0.9453551912568307,0.9144909517889211
48,0.1391393393278122,0.88,336,16,3,45,0.8818897637795275,0.9911504424778761,0.9333333333333333,0.9126951236358614
49,0.12964914739131927,0.8925,342,15,4,39,0.8976377952755905,0.9884393063583815,0.9408528198074277,0.9129714048901783
