epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.6423690915107727,0.585,223,11,163,3,0.9867256637168141,0.5777202072538861,0.7287581699346407,0.753839894212186
1,0.5177136659622192,0.7575,174,129,45,52,0.7699115044247787,0.7945205479452054,0.7820224719101123,0.8364357644186757
2,0.46958059072494507,0.8025,182,139,35,44,0.8053097345132744,0.8387096774193549,0.8216704288939052,0.8696216051266401
3,0.4486064314842224,0.8075,204,119,55,22,0.9026548672566371,0.7876447876447876,0.841237113402062,0.8832265283287559
4,0.41613173484802246,0.83,200,132,42,26,0.8849557522123894,0.8264462809917356,0.8547008547008548,0.8961448479300173
5,0.4046032726764679,0.8275,190,141,33,36,0.8407079646017699,0.852017937219731,0.8463251670378619,0.8997050147492625
6,0.3845368027687073,0.855,203,139,35,23,0.8982300884955752,0.8529411764705882,0.875,0.9115044247787611
7,0.3698543608188629,0.8525,197,144,30,29,0.8716814159292036,0.8678414096916299,0.869757174392936,0.9157003356728716
8,0.3747434914112091,0.85,203,137,37,23,0.8982300884955752,0.8458333333333333,0.871244635193133,0.9170481131115857
9,0.3635774850845337,0.8525,196,145,29,30,0.8672566371681416,0.8711111111111111,0.869179600886918,0.9185230393652731
10,0.3635774850845337,0.8525,196,145,29,30,0.8672566371681416,0.8711111111111111,0.869179600886918,0.9185230393652731
11,0.3618052303791046,0.855,197,145,29,29,0.8716814159292036,0.8716814159292036,0.8716814159292036,0.9191587834401383
12,0.3574112355709076,0.86,197,147,27,29,0.8716814159292036,0.8794642857142857,0.8755555555555555,0.9214220323466585
13,0.3523052930831909,0.8625,204,141,33,22,0.9026548672566371,0.8607594936708861,0.8812095032397408,0.9255670837147797
14,0.3545759916305542,0.8625,191,154,20,35,0.8451327433628318,0.9052132701421801,0.8741418764302059,0.9258468111077204
15,0.33666086196899414,0.8775,211,140,34,15,0.9336283185840708,0.8612244897959184,0.8959660297239915,0.9335774590580815
16,0.3042406439781189,0.8875,206,149,25,20,0.911504424778761,0.8917748917748918,0.9015317286652078,0.9426813142101514
17,0.28786998987197876,0.895,208,150,24,18,0.9203539823008849,0.896551724137931,0.908296943231441,0.9486573085138846
18,0.33482155203819275,0.8675,221,126,48,5,0.9778761061946902,0.8215613382899628,0.8929292929292928,0.952929508696979
19,0.2607730031013489,0.895,200,158,16,26,0.8849557522123894,0.9259259259259259,0.9049773755656108,0.9613213304851999
20,0.24452407658100128,0.8975,205,154,20,21,0.9070796460176991,0.9111111111111111,0.9090909090909091,0.9624910995829519
21,0.30357596278190613,0.88,219,133,41,7,0.9690265486725663,0.8423076923076923,0.9012345679012346,0.9621096531380328
22,0.2294885218143463,0.9125,213,152,22,13,0.9424778761061947,0.9063829787234042,0.9240780911062908,0.9663309937951378
23,0.21762649714946747,0.9275,217,154,20,9,0.9601769911504425,0.9156118143459916,0.9373650107991363,0.969382565354491
24,0.230449840426445,0.9125,213,152,22,13,0.9424778761061947,0.9063829787234042,0.9240780911062908,0.9667632997660462
25,0.2551165223121643,0.9,217,143,31,9,0.9601769911504425,0.875,0.9156118143459916,0.9688231105686095
26,0.22653424739837646,0.9175,213,154,20,13,0.9424778761061947,0.9141630901287554,0.9281045751633987,0.9692299867765232
27,0.2253233641386032,0.9175,212,155,19,14,0.9380530973451328,0.9177489177489178,0.9277899343544858,0.9695860034584478
28,0.22747907042503357,0.92,213,155,19,13,0.9424778761061947,0.9181034482758621,0.9301310043668122,0.9698911606143831
29,0.22749099135398865,0.92,213,155,19,13,0.9424778761061947,0.9181034482758621,0.9301310043668122,0.9696877225104261
30,0.22749106585979462,0.92,213,155,19,13,0.9424778761061947,0.9181034482758621,0.9301310043668122,0.9696877225104261
31,0.2277047336101532,0.92,213,155,19,13,0.9424778761061947,0.9181034482758621,0.9301310043668122,0.9697385820364154
32,0.22998441755771637,0.9175,212,155,19,14,0.9380530973451328,0.9177489177489178,0.9277899343544858,0.9697385820364155
33,0.23202252388000488,0.9175,211,156,18,15,0.9336283185840708,0.9213973799126638,0.9274725274725275,0.9695351439324585
34,0.2460905909538269,0.915,214,152,22,12,0.9469026548672567,0.9067796610169492,0.9264069264069263,0.9683653748347065
35,0.23366059362888336,0.92,213,155,19,13,0.9424778761061947,0.9181034482758621,0.9301310043668122,0.9692045570135286
36,0.24322566390037537,0.9175,215,152,22,11,0.9513274336283186,0.9071729957805907,0.9287257019438445,0.9694588546434747
37,0.24243703484535217,0.92,209,159,15,17,0.9247787610619469,0.9330357142857143,0.928888888888889,0.9670938866849761
38,0.23077422380447388,0.9225,210,159,15,16,0.9292035398230089,0.9333333333333333,0.9312638580931263,0.9679330688637982
39,0.25163424015045166,0.9225,215,154,20,11,0.9513274336283186,0.9148936170212766,0.9327548806941433,0.9655172413793104
40,0.2460535168647766,0.93,215,157,17,11,0.9513274336283186,0.9267241379310345,0.9388646288209608,0.9685433831756689
41,0.277425616979599,0.92,217,151,23,9,0.9601769911504425,0.9041666666666667,0.9313304721030043,0.9632794222357848
42,0.26075348258018494,0.92,210,158,16,16,0.9292035398230089,0.9292035398230089,0.9292035398230089,0.9704251856372699
43,0.30137473344802856,0.905,207,155,19,19,0.915929203539823,0.915929203539823,0.915929203539823,0.9617536364561081
