epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.1849956065416336,0.9525,381,0,19,0,1.0,0.9525,0.9756722151088347,0.8263572316618318
1,0.1833069622516632,0.9525,381,0,19,0,1.0,0.9525,0.9756722151088347,0.8222820831606575
2,0.17326541244983673,0.87,335,13,6,46,0.8792650918635171,0.9824046920821115,0.9279778393351801,0.8401712943776765
3,0.1582135111093521,0.855,329,13,6,52,0.863517060367454,0.982089552238806,0.9189944134078213,0.8537090758392043
4,0.15295153856277466,0.8325,319,14,5,62,0.8372703412073491,0.9845679012345679,0.9049645390070922,0.8853432794584888
5,0.14146694540977478,0.915,354,12,7,27,0.9291338582677166,0.9806094182825484,0.9541778975741239,0.8986047796656996
6,0.14000868797302246,0.8525,326,15,4,55,0.8556430446194225,0.9878787878787879,0.9170182841068918,0.8972233733941152
7,0.13502739369869232,0.9125,352,13,6,29,0.9238845144356955,0.9832402234636871,0.952638700947226,0.901782014090344
8,0.1333158314228058,0.92,355,13,6,26,0.931758530183727,0.9833795013850416,0.9568733153638814,0.9033015609890869
9,0.1333533674478531,0.9125,352,13,6,29,0.9238845144356955,0.9832402234636871,0.952638700947226,0.9035778422434038
10,0.1333533525466919,0.9125,352,13,6,29,0.9238845144356955,0.9832402234636871,0.952638700947226,0.9035778422434038
11,0.1329350471496582,0.9125,352,13,6,29,0.9238845144356955,0.9832402234636871,0.952638700947226,0.9034397016162453
12,0.1318761557340622,0.92,355,13,6,26,0.931758530183727,0.9833795013850416,0.9568733153638814,0.9052355297693051
13,0.1321256458759308,0.94,364,12,7,17,0.9553805774278216,0.9811320754716981,0.9680851063829786,0.9020582953446609
14,0.12923620641231537,0.8825,337,16,3,44,0.884514435695538,0.9911764705882353,0.9348127600554784,0.9074457798038402
15,0.1279401034116745,0.855,326,16,3,55,0.8556430446194225,0.9908814589665653,0.9183098591549295,0.908550904821108
