epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.6802478432655334,0.59,236,0,164,0,1.0,0.59,0.7421383647798743,0.7285551880942538
1,0.5841520428657532,0.7025,231,50,114,5,0.9788135593220338,0.6695652173913044,0.7951807228915662,0.8181066556428276
2,0.4804378151893616,0.7875,204,111,53,32,0.864406779661017,0.7937743190661478,0.8275862068965517,0.8487494832575444
3,0.46831628680229187,0.795,214,104,60,22,0.9067796610169492,0.781021897810219,0.8392156862745098,0.8628307151715585
4,0.437183141708374,0.815,196,130,34,40,0.8305084745762712,0.8521739130434782,0.8412017167381974,0.8806324927656056
5,0.41530412435531616,0.845,205,133,31,31,0.8686440677966102,0.8686440677966102,0.8686440677966102,0.8917424555601488
6,0.4091096520423889,0.8375,218,117,47,18,0.923728813559322,0.8226415094339623,0.8702594810379242,0.8971424142207522
7,0.3959336280822754,0.855,210,132,32,26,0.8898305084745762,0.8677685950413223,0.8786610878661089,0.9011213311285655
8,0.3913315236568451,0.85,211,129,35,25,0.8940677966101694,0.8577235772357723,0.8755186721991701,0.9027749069863581
9,0.39040839672088623,0.8525,211,130,34,25,0.8940677966101694,0.8612244897959184,0.8773388773388773,0.90300744109136
10,0.39040839672088623,0.8525,211,130,34,25,0.8940677966101694,0.8612244897959184,0.8773388773388773,0.90300744109136
11,0.3902144432067871,0.8575,212,131,33,24,0.8983050847457628,0.8653061224489796,0.8814968814968817,0.9029816039685821
12,0.3904974162578583,0.86,211,133,31,25,0.8940677966101694,0.871900826446281,0.8828451882845189,0.9036533691608102
13,0.3900614082813263,0.8575,217,126,38,19,0.9194915254237288,0.8509803921568627,0.8839103869653767,0.9049710624224886
14,0.3726724088191986,0.86,210,134,30,26,0.8898305084745762,0.875,0.8823529411764707,0.9123604795369988
15,0.3933175504207611,0.8275,185,146,18,51,0.7838983050847458,0.9113300492610837,0.8428246013667425,0.9201374534931791
16,0.34776464104652405,0.885,218,136,28,18,0.923728813559322,0.8861788617886179,0.9045643153526971,0.9239871847871022
17,0.3483629822731018,0.865,203,143,21,33,0.8601694915254238,0.90625,0.8826086956521739,0.927449359239355
18,0.3323795199394226,0.8775,222,129,35,14,0.940677966101695,0.8638132295719845,0.9006085192697769,0.934399545266639
19,0.28888389468193054,0.895,211,147,17,25,0.8940677966101694,0.9254385964912281,0.9094827586206896,0.9462071103761885
20,0.279432088136673,0.9025,221,140,24,15,0.9364406779661016,0.9020408163265307,0.9189189189189189,0.9492042166184373
21,0.2610928416252136,0.91,222,142,22,14,0.940677966101695,0.9098360655737705,0.925,0.9559735427862753
22,0.26100093126296997,0.8975,210,149,15,26,0.8898305084745762,0.9333333333333333,0.9110629067245118,0.9597974369574205
23,0.26569005846977234,0.9175,228,139,25,8,0.9661016949152542,0.9011857707509882,0.9325153374233128,0.958298883836296
24,0.2582472264766693,0.9125,226,139,25,10,0.9576271186440678,0.900398406374502,0.9281314168377823,0.9605467135179826
25,0.2578551173210144,0.915,222,144,20,14,0.940677966101695,0.9173553719008265,0.9288702928870294,0.9600041339396445
26,0.26340925693511963,0.8975,215,144,20,21,0.9110169491525424,0.9148936170212766,0.9129511677282378,0.9608567589913187
27,0.2585883140563965,0.9125,225,140,24,11,0.9533898305084746,0.9036144578313253,0.9278350515463918,0.9625103348491112
28,0.2625068426132202,0.9125,225,140,24,11,0.9533898305084746,0.9036144578313253,0.9278350515463918,0.9624069863579992
29,0.2605851888656616,0.915,224,142,22,12,0.9491525423728814,0.9105691056910569,0.9294605809128631,0.9625361719718892
30,0.260585218667984,0.915,224,142,22,12,0.9491525423728814,0.9105691056910569,0.9294605809128631,0.9625361719718892
31,0.2630399465560913,0.9125,225,140,24,11,0.9533898305084746,0.9036144578313253,0.9278350515463918,0.9622519636213311
32,0.2642453610897064,0.9125,225,140,24,11,0.9533898305084746,0.9036144578313253,0.9278350515463918,0.9622261264985531
33,0.27064016461372375,0.9125,223,142,22,13,0.9449152542372882,0.9102040816326531,0.9272349272349272,0.961606035551881
34,0.2726511061191559,0.91,224,140,24,12,0.9491525423728814,0.9032258064516129,0.9256198347107438,0.961683546920215
35,0.29403114318847656,0.91,226,138,26,10,0.9576271186440678,0.8968253968253969,0.9262295081967213,0.9617093840429929
36,0.2531964182853699,0.9125,220,145,19,16,0.9322033898305084,0.9205020920502092,0.9263157894736842,0.9629754030591153
37,0.2795417904853821,0.905,220,142,22,16,0.9322033898305084,0.9090909090909091,0.9205020920502093,0.9601591566763125
38,0.31820404529571533,0.875,202,148,16,34,0.8559322033898306,0.926605504587156,0.8898678414096917,0.9585314179412981
39,0.2848915457725525,0.8925,211,146,18,25,0.8940677966101694,0.9213973799126638,0.9075268817204301,0.961890243902439
40,0.27515116333961487,0.91,228,136,28,8,0.9661016949152542,0.890625,0.9268292682926829,0.9661016949152543
41,0.3044118285179138,0.91,225,139,25,11,0.9533898305084746,0.9,0.9259259259259259,0.9616577097974369
42,0.3099016547203064,0.9,219,141,23,17,0.9279661016949152,0.9049586776859504,0.9163179916317992,0.9622778007441092
43,0.35312360525131226,0.905,224,138,26,12,0.9491525423728814,0.896,0.9218106995884775,0.9598232740801984
44,0.34894007444381714,0.9075,225,138,26,11,0.9533898305084746,0.896414342629482,0.9240246406570842,0.9629754030591154
45,0.36958420276641846,0.9075,225,138,26,11,0.9533898305084746,0.896414342629482,0.9240246406570842,0.9630787515502274
46,0.363718718290329,0.9025,219,142,22,17,0.9279661016949152,0.9087136929460581,0.9182389937106918,0.9629237288135594
47,0.37775155901908875,0.9075,222,141,23,14,0.940677966101695,0.9061224489795918,0.9230769230769231,0.9630787515502274
48,0.38111934065818787,0.905,222,140,24,14,0.940677966101695,0.9024390243902439,0.9211618257261411,0.9633242042166185
49,0.38379377126693726,0.9075,222,141,23,14,0.940677966101695,0.9061224489795918,0.9230769230769231,0.9634146341463415
50,0.3837938904762268,0.9075,222,141,23,14,0.940677966101695,0.9061224489795918,0.9230769230769231,0.9634146341463415
51,0.3856581151485443,0.9075,222,141,23,14,0.940677966101695,0.9061224489795918,0.9230769230769231,0.9630270773046714
52,0.3986010253429413,0.9,222,138,26,14,0.940677966101695,0.8951612903225806,0.9173553719008264,0.9630270773046714
53,0.3999517261981964,0.905,222,140,24,14,0.940677966101695,0.9024390243902439,0.9211618257261411,0.9629754030591153
54,0.3926037549972534,0.905,220,142,22,16,0.9322033898305084,0.9090909090909091,0.9205020920502093,0.9638667837949566
55,0.3929717242717743,0.9125,225,140,24,11,0.9533898305084746,0.9036144578313253,0.9278350515463918,0.9664504960727573
56,0.365713506937027,0.9075,222,141,23,14,0.940677966101695,0.9061224489795918,0.9230769230769231,0.9639572137246797
