epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.687719464302063,0.5475,219,0,181,0,1.0,0.5475,0.7075928917609047,0.7175256691642069
1,0.5747966766357422,0.7,188,92,89,31,0.8584474885844748,0.6787003610108303,0.7580645161290323,0.7972955927243373
2,0.5461241602897644,0.7175,152,135,46,67,0.6940639269406392,0.7676767676767676,0.7290167865707433,0.8082191780821917
3,0.5102548003196716,0.7525,162,139,42,57,0.7397260273972602,0.7941176470588235,0.7659574468085105,0.8331188980549459
4,0.4791644513607025,0.7675,170,137,44,49,0.776255707762557,0.794392523364486,0.7852193995381062,0.8539569615782436
5,0.45846137404441833,0.7775,171,140,41,48,0.7808219178082192,0.8066037735849056,0.7935034802784222,0.8693458462625193
6,0.4286457300186157,0.7975,173,146,35,46,0.7899543378995434,0.8317307692307693,0.8103044496487121,0.8847851863064153
7,0.4247361421585083,0.82,189,139,42,30,0.863013698630137,0.8181818181818182,0.8400000000000001,0.8875350034057368
8,0.4154113233089447,0.8075,175,148,33,44,0.7990867579908676,0.8413461538461539,0.8196721311475409,0.8912687000176595
9,0.4120454788208008,0.815,179,147,34,40,0.817351598173516,0.8403755868544601,0.8287037037037037,0.8930346376043795
10,0.41204574704170227,0.815,179,147,34,40,0.817351598173516,0.8403755868544601,0.8287037037037037,0.8930346376043795
11,0.410342812538147,0.815,179,147,34,40,0.817351598173516,0.8403755868544601,0.8287037037037037,0.8940942001564115
12,0.4058527946472168,0.8225,184,145,36,35,0.8401826484018264,0.8363636363636363,0.838268792710706,0.8972224324528874
13,0.3976510167121887,0.83,187,145,36,32,0.8538812785388128,0.8385650224215246,0.8461538461538461,0.9011579505032922
14,0.3828567564487457,0.835,186,148,33,33,0.8493150684931506,0.8493150684931506,0.8493150684931505,0.9072882766971923
15,0.3658864200115204,0.8375,178,157,24,41,0.8127853881278538,0.8811881188118812,0.8456057007125891,0.9182623174146674
16,0.3984312117099762,0.8325,207,126,55,12,0.9452054794520548,0.7900763358778626,0.8607068607068608,0.9257549383183229
17,0.3387894630432129,0.865,181,165,16,38,0.8264840182648402,0.9187817258883249,0.8701923076923076,0.9332727869017887
18,0.3618195950984955,0.85,208,132,49,11,0.9497716894977168,0.8093385214007782,0.8739495798319328,0.9409924569237367
19,0.3304099142551422,0.8775,205,146,35,14,0.9360730593607306,0.8541666666666666,0.8932461873638344,0.9393274300562577
20,0.31279808282852173,0.8825,204,149,32,15,0.9315068493150684,0.864406779661017,0.8967032967032966,0.9446504704962285
21,0.2882031500339508,0.9,200,160,21,19,0.91324200913242,0.9049773755656109,0.9090909090909091,0.9499987386160095
22,0.29996103048324585,0.8925,194,163,18,25,0.8858447488584474,0.9150943396226415,0.9002320185614849,0.9474255152753601
23,0.2842118442058563,0.905,197,165,16,22,0.8995433789954338,0.9248826291079812,0.912037037037037,0.9541865334645172
24,0.30171239376068115,0.895,207,151,30,12,0.9452054794520548,0.8734177215189873,0.9078947368421053,0.9528746941143823
25,0.28096941113471985,0.8975,203,156,25,16,0.9269406392694064,0.8903508771929824,0.9082774049217002,0.9568102121647872
26,0.2809809148311615,0.905,203,159,22,16,0.9269406392694064,0.9022222222222223,0.9144144144144144,0.9561542924897197
27,0.29095718264579773,0.9075,200,163,18,19,0.91324200913242,0.9174311926605505,0.9153318077803204,0.9567345291253563
28,0.28559499979019165,0.9175,204,163,18,15,0.9315068493150684,0.918918918918919,0.9251700680272108,0.957314765760993
29,0.28678008913993835,0.9075,204,159,22,15,0.9315068493150684,0.9026548672566371,0.9168539325842697,0.9573904488004238
30,0.28678008913993835,0.9075,204,159,22,15,0.9315068493150684,0.9026548672566371,0.9168539325842697,0.9573904488004238
31,0.2869291305541992,0.9075,204,159,22,15,0.9315068493150684,0.9026548672566371,0.9168539325842697,0.9575165871994752
32,0.28974449634552,0.9075,204,159,22,15,0.9315068493150684,0.9026548672566371,0.9168539325842697,0.9572390827215621
33,0.29507532715797424,0.9075,201,162,19,18,0.9178082191780822,0.9136363636363637,0.9157175398633258,0.9570624889628901
34,0.29912298917770386,0.9025,198,163,18,21,0.9041095890410958,0.9166666666666666,0.9103448275862068,0.9571129443225106
35,0.2849600911140442,0.9075,202,161,20,17,0.9223744292237442,0.9099099099099099,0.9160997732426305,0.9578193193571987
36,0.28941622376441956,0.9125,202,163,18,17,0.9223744292237442,0.9181818181818182,0.920273348519362,0.9573399934408032
37,0.31708240509033203,0.9,206,154,27,13,0.9406392694063926,0.8841201716738197,0.911504424778761,0.9579706854360605
38,0.3589765429496765,0.895,209,149,32,10,0.954337899543379,0.8672199170124482,0.908695652173913,0.9549181361790157
39,0.3205675780773163,0.905,202,160,21,17,0.9223744292237442,0.905829596412556,0.9140271493212669,0.9549685915386361
40,0.30951637029647827,0.9075,198,165,16,21,0.9041095890410958,0.9252336448598131,0.9145496535796767,0.9559272433714271
41,0.35494264960289,0.8975,208,151,30,11,0.9497716894977168,0.8739495798319328,0.9102844638949672,0.9595852569439189
42,0.33022505044937134,0.91,206,158,23,13,0.9406392694063926,0.8995633187772926,0.9196428571428571,0.9581220515149221
43,0.3840627670288086,0.9025,194,167,14,25,0.8858447488584474,0.9326923076923077,0.9086651053864168,0.9561038371300992
44,0.3823389410972595,0.9125,201,164,17,18,0.9178082191780822,0.9220183486238532,0.919908466819222,0.9547415424203437
45,0.37827739119529724,0.9175,204,163,18,15,0.9315068493150684,0.918918918918919,0.9251700680272108,0.9568858952042181
