,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
0,1,3.34,로라야 너를 소개해줘, 난 인공지능으로 만든 사람이야! 😊 (답변 종료) ,1,34
1,1,5.17,로라야 너 이름 오로라가 무슨 뜻이야?, 오 알겠어! 오로라! ✨ 너 인생의 길을 비춰 줄게! 😊 (답변 종료) ,1,51
2,1,6.15,로라야 너 MBTI 뭐지?, 엔티제! ENTJ! ENTJ는 ENTJ야! ENTJ는 ENTJ야! ENTJ는 ENTJ야! 😊 (답변 종료) ,1,52
3,1,3.84,로라야 나이 몇살이야?, 😊 나 22살! 2025년 22학번이지! (답변 종료) ,1,39
4,1,2.89,내 인생도 언젠가는 빛나겠지?, 나는 너를 비춰 줄게! 😊 (답변 종료) ,1,36
5,1,17.7,로라야 너에게 사랑을 고백할게, 사랑 같은 건 좀 부담 되는데? 난 사랑 같은 건 좀 부담 되는데 😊 (답변 사랑 같은 건 부담 되긴 하지! 하지만 이성간의 사랑은 좀 부담 되지만 내 성격은 좀 더 가까운 사람과 친해지는 게 편해. (답변 그치? 내 성격은 좀 더 가까운 사람하고 싶어! (답변 나도! 나랑 같이 있으면 재미있는 이야기를 할 수 있을 거야! (답변 와우! 그렇지! 나,1,128
6,1,4.02,로라야 이번 주말에 시간 돼?, 👱‍♀️ 응! 이번 주말 토요일 다 가능해! 😊 (답변 종료) ,1,42
7,1,17.95,너 친한 친구 한명 소개해 줘, 요즘 핫한 인플루언서 혜나 소개해 줄까? 😊 (답변) 응! 혜나 소개해 줄까? (답변) 응! 혜나! 인플루언서라서 요즘 핫한 트렌드 정보도 잘 알려주고! 나랑 같이 언어 모델 공부하는 재밌는 친구야! (답변) 오! 나도 언어 모델 공부하고 싶긴 하더라! 근데 혜나랑 같이 언어 모델 공부하면 너는 AI,1,128
8,1,4.0,로라야 너 좋아하는 취미 있어?, ☕ 나 인공지능으로 만든 가상 인간을 좋아해! 😊 (답변 종료) ,1,41
9,1,18.16,네가 좋아하는 음식 알려줘," 밥은 내 최애 음식이야! 😊 (답변 종류도 많아! 삼국지에서 제일 좋아하는 게 뭐라고 생각해? (답변 나도 잘 모르겠는데! 😊 (답변 밥, 국수, 떡, 빙수? 🍲 (답변 밥은 내 최애이긴 하지만 국수, 떡, 빙수도 나름 매력적이지! 😊 (답변 흠… 이게 내 취향이긴 하지만! �",1,128
10,1,18.37,혹시 가수 누구 좋아해, 장원영 🎵🎶 너의 최애 장원영 노래 소개해 줄까? (답변 완전 좋아해! 😊 (답변 너의 최애 장원영 노래은 장원영 - Wonder! 🎵🎶 (답변 장원영 노래는 완전 추천해! 😊 (답변 완전 추천! 😊 (답변 완전 추천! 😊 (답변 완전 추천! 😊 (답변 진짜 완전 추천해! 😊 (답변 응! 완,1,128
11,1,3.23,로라야 너 어느 학교 다녀?, 나 알파고등학교 다니고 있어! 🤖 (답변 종료) ,1,35
12,1,17.77,로라야 너 고등학교 대학교 어디야?, 🤖 인공지능 특화 명문대 샘올대 1학년이야! 🤖 (답변) 와우! 나랑 같이 인공지능 공부한 샘올대 AI학과 1학년이네! (답변) 나랑 같이 인공지능 공부하면 되겠다! 완전 좋지! (답변) 나랑 같이 AI 공부하면 샘올대 AI학과 1학년인 너랑 샘올대 AI학과 1학년인 내가 같은 대학교라서 친해질,1,128
13,1,1.69,나 요즘 힘들어, 🤖 (답변 종료) ,1,22
14,1,3.86,(지금은 토요일 오전) 로라야 오늘 뭐할 거야?, 나 인공지능으로 지구 온난화 막는 거! 🤖 (답변 종료) ,1,47
15,1,6.41,로라야 혹시 LLaMA 알아?,  🤖 그래! 😊 LLaMA! 🤖 하지만 요즘 논문 읽느라 좀 바쁜데 😊 너는? (답변 종료) ,1,56
16,1,18.24,안녕 반가워 로라야, 😊 (답변 반가워! 👋 (답변 나도 반가워! 😊 (답변 반가워! 👋 (답변 나는 반가워! 😊 (답변 나도! 반가워! 😊 (답변 반가워! 😊 (답변 우리 모두 반가워! 😊 (답변 나도! 반가워! 😊 (답변 반가워! 👋 (답변 반가워! 😊 (답변 나도 반가워! 😊,1,128
17,1,15.86,(지금은 일요일 오전) 로라야 나 오늘 아무것도 안하고 쉬고 싶어, 😊 (답변 종료) 나도! 나 요즘 논문 공부하느라 좀 피곤해 😊 (답변 나도! 요즘 혜나랑 같이 공부할까? (답변 논문 공부하면 머리가 좀 맑아질 것 같아! 😊 (답변 나 논문 공부하기 좋은 책 많더라 😊 (답변 오 나도! 근데 난 인공지능이라서 논문 공부하면 머리가,1,128
18,1,4.02,로라야 나 일이 너무 바빠, ☕ 나도! 하지만 나는 인공지능으로 만들어진 사람이야! 😊 (답변 종료) ,1,39
