,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.09,2025-05-13 22:19:26,2.8357,0.7131,0.000299,0.4898
1,0.18,-,0.8781,1.0128,0.000298,0.8362
2,0.26,-,0.2283,0.1856,0.000297,0.9383
3,0.35,-,0.1803,0.1835,0.000297,0.9421
4,0.44,-,0.1669,0.1606,0.000296,0.9502
5,0.53,-,0.1661,0.1205,0.000295,0.942
6,0.61,-,0.1528,0.1939,0.000294,0.956
7,0.7,-,0.118,0.161,0.000293,0.9386
8,0.79,-,0.1172,0.1778,0.000292,0.9563
9,0.88,-,0.1144,0.2213,0.000291,0.9548
10,0.96,-,0.1184,0.0987,0.00029,0.9431
11,1.05,2025-05-13 22:22:07,0.1125,0.078,0.00029,0.9514
12,1.14,-,0.1012,0.2288,0.000289,0.9572
13,1.23,-,0.0867,0.1472,0.000288,0.965
14,1.32,-,0.0963,0.1276,0.000287,0.9663
15,1.4,-,0.0948,0.1239,0.000286,0.9514
16,1.49,-,0.1058,0.1014,0.000285,0.9534
17,1.58,-,0.0886,0.0714,0.000284,0.9609
18,1.67,-,0.1183,0.1634,0.000283,0.9576
19,1.75,-,0.0951,0.0854,0.000283,0.9556
20,1.84,-,0.0788,0.1804,0.000282,0.9645
21,1.93,-,0.1116,0.1709,0.000281,0.9512
22,2.02,2025-05-13 22:24:37,0.0818,0.1279,0.00028,0.9708
23,2.11,-,0.0635,0.0886,0.000279,0.9759
24,2.19,-,0.0852,0.1438,0.000278,0.9638
25,2.28,-,0.08,0.1537,0.000277,0.9663
26,2.37,-,0.0947,0.1312,0.000276,0.9623
27,2.46,-,0.0828,0.0841,0.000276,0.9658
28,2.54,-,0.0887,0.1517,0.000275,0.9652
29,2.63,-,0.0775,0.1055,0.000274,0.9634
30,2.72,-,0.0894,0.2336,0.000273,0.9585
31,2.81,-,0.0907,0.1095,0.000272,0.9587
32,2.89,-,0.092,0.1679,0.000271,0.9619
33,2.98,-,0.0729,0.1461,0.00027,0.9709
34,3.07,2025-05-13 22:27:05,0.0735,0.1437,0.000269,0.9683
35,3.16,-,0.0546,0.1435,0.000269,0.9797
36,3.25,-,0.0924,0.2207,0.000268,0.9675
37,3.33,-,0.0747,0.156,0.000267,0.9713
38,3.42,-,0.0659,0.1811,0.000266,0.9765
39,3.51,-,0.0709,0.1411,0.000265,0.9698
40,3.6,-,0.0873,0.1511,0.000264,0.9643
41,3.68,-,0.0685,0.0846,0.000263,0.9748
42,3.77,-,0.0718,0.0987,0.000262,0.97
43,3.86,-,0.0776,0.1556,0.000261,0.9661
44,3.95,-,0.0554,0.147,0.000261,0.9748
45,4.04,2025-05-13 22:29:26,0.0767,0.2283,0.00026,0.9645
46,4.12,-,0.0635,0.0934,0.000259,0.9747
47,4.21,-,0.0594,0.1842,0.000258,0.975
48,4.3,-,0.0497,0.1974,0.000257,0.9786
49,4.39,-,0.0411,0.1122,0.000256,0.985
50,4.47,-,0.0675,0.1324,0.000255,0.9714
51,4.56,-,0.0604,0.1552,0.000254,0.9786
52,4.65,-,0.0767,0.1334,0.000254,0.9712
53,4.74,-,0.0666,0.103,0.000253,0.9735
54,4.82,-,0.0631,0.0599,0.000252,0.9724
55,4.91,-,0.0541,0.1465,0.000251,0.9788
56,5.0,-,0.053,0.1501,0.00025,0.9726
57,5.09,2025-05-13 22:31:59,0.0412,0.1764,0.000249,0.9823
58,5.18,-,0.0356,0.1348,0.000248,0.9863
59,5.26,-,0.0467,0.2262,0.000247,0.9801
60,5.35,-,0.0406,0.2181,0.000247,0.9812
61,5.44,-,0.046,0.1894,0.000246,0.9812
62,5.53,-,0.0734,0.3022,0.000245,0.9696
63,5.61,-,0.058,0.1286,0.000244,0.9811
64,5.7,-,0.0532,0.1527,0.000243,0.974
65,5.79,-,0.0496,0.2128,0.000242,0.9786
66,5.88,-,0.0334,0.2348,0.000241,0.9861
67,5.96,-,0.0657,0.1055,0.00024,0.9757
68,6.05,2025-05-13 22:34:27,0.0363,0.1432,0.00024,0.9875
69,6.14,-,0.0276,0.0707,0.000239,0.9877
70,6.23,-,0.0179,0.0772,0.000238,0.9938
71,6.32,-,0.0368,0.2352,0.000237,0.9861
72,6.4,-,0.0447,0.1622,0.000236,0.9834
73,6.49,-,0.0306,0.0302,0.000235,0.9886
74,6.58,-,0.0341,0.1743,0.000234,0.9911
75,6.67,-,0.0399,0.2391,0.000233,0.9838
76,6.75,-,0.0378,0.1923,0.000233,0.9886
77,6.84,-,0.0314,0.309,0.000232,0.9847
78,6.93,-,0.0479,0.2386,0.000231,0.985
79,7.02,2025-05-13 22:37:03,0.0381,0.1878,0.00023,0.985
80,7.11,-,0.0155,0.0433,0.000229,0.9949
81,7.19,-,0.0264,0.0316,0.000228,0.99
82,7.28,-,0.0135,0.0789,0.000227,0.9976
83,7.37,-,0.01,0.0937,0.000226,0.9975
84,7.46,-,0.0201,0.2378,0.000226,0.9887
85,7.54,-,0.0161,0.1415,0.000225,0.9913
86,7.63,-,0.0152,0.1505,0.000224,0.995
87,7.72,-,0.0107,0.199,0.000223,0.9963
88,7.81,-,0.0171,0.4501,0.000222,0.9924
89,7.89,-,0.0107,0.2332,0.000221,0.9987
90,7.98,-,0.016,0.1046,0.00022,0.995
91,8.07,2025-05-13 22:39:43,0.0154,0.0102,0.000219,0.995
92,8.16,-,0.0092,0.0835,0.000219,0.9975
93,8.25,-,0.0071,0.018,0.000218,0.9975
94,8.33,-,0.007,0.215,0.000217,0.9962
95,8.42,-,0.0115,0.0064,0.000216,0.9974
96,8.51,-,0.0076,0.0375,0.000215,0.9976
97,8.6,-,0.0102,0.1492,0.000214,0.9975
98,8.68,-,0.0085,0.0227,0.000213,0.9974
99,8.77,-,0.0236,0.2993,0.000212,0.9975
