,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.04,2025-07-31 08:47:46,1.6969,2.5611,0.0003,0.6182
1,0.08,-,1.4403,2.5571,0.000299,0.6661
2,0.12,-,1.5095,3.2443,0.000299,0.6675
3,0.17,-,1.2937,3.9095,0.000298,0.685
4,0.21,-,1.4063,1.4741,0.000298,0.6845
5,0.25,-,1.0972,1.2428,0.000298,0.7269
6,0.29,-,1.2059,1.6003,0.000297,0.7267
7,0.33,-,1.1922,1.9821,0.000297,0.7081
8,0.37,-,1.2444,1.5264,0.000296,0.7067
9,0.41,-,1.2312,1.4451,0.000296,0.7097
10,0.46,-,1.218,2.1106,0.000295,0.7067
11,0.5,-,1.1526,0.9853,0.000295,0.7058
12,0.54,-,1.1709,1.4588,0.000295,0.7012
13,0.58,-,1.3084,2.2106,0.000294,0.6857
14,0.62,-,1.0666,1.6789,0.000294,0.7385
15,0.66,-,1.0936,2.1954,0.000293,0.7238
16,0.7,-,1.3273,1.8295,0.000293,0.6764
17,0.75,-,1.3496,1.9919,0.000293,0.7124
18,0.79,-,1.2775,1.4033,0.000292,0.7024
19,0.83,-,1.1888,0.989,0.000292,0.7014
20,0.87,-,1.1576,2.0816,0.000291,0.7095
21,0.91,-,1.0154,1.1866,0.000291,0.7426
22,0.95,-,1.1741,3.4207,0.00029,0.7168
23,0.99,-,1.1116,2.8929,0.00029,0.7183
24,1.04,2025-07-31 08:58:12,0.8189,1.4583,0.00029,0.7623
25,1.08,-,0.7359,1.2416,0.000289,0.7837
26,1.12,-,0.8134,1.8555,0.000289,0.7624
27,1.16,-,0.8333,1.276,0.000288,0.7571
28,1.2,-,0.7895,1.2976,0.000288,0.7912
29,1.24,-,0.8098,1.4465,0.000288,0.7891
30,1.28,-,0.93,2.287,0.000287,0.7619
31,1.33,-,0.8158,1.5929,0.000287,0.7826
32,1.37,-,0.8455,0.9495,0.000286,0.7716
33,1.41,-,0.7371,1.8084,0.000286,0.8018
34,1.45,-,0.8543,2.3002,0.000286,0.7545
35,1.49,-,0.8557,3.1011,0.000285,0.7805
36,1.53,-,0.8102,0.8439,0.000285,0.7846
37,1.57,-,0.8623,1.3821,0.000284,0.7456
38,1.61,-,0.8568,1.5452,0.000284,0.7728
39,1.66,-,0.9637,1.682,0.000283,0.7553
40,1.7,-,0.9428,1.4357,0.000283,0.7671
41,1.74,-,0.9931,2.7754,0.000283,0.7391
42,1.78,-,0.8856,1.7204,0.000282,0.771
43,1.82,-,0.7201,1.6704,0.000282,0.802
44,1.86,-,0.8149,2.632,0.000281,0.737
45,1.9,-,0.7007,0.9767,0.000281,0.7722
46,1.95,-,0.8365,2.092,0.000281,0.7608
47,1.99,-,0.8939,2.026,0.00028,0.7541
48,2.03,2025-07-31 09:10:26,0.6562,1.264,0.00028,0.8167
49,2.07,-,0.619,1.6035,0.000279,0.8147
50,2.11,-,0.508,1.8428,0.000279,0.827
51,2.15,-,0.5168,2.1991,0.000278,0.8302
52,2.19,-,0.6896,1.0463,0.000278,0.8061
53,2.24,-,0.6457,1.5248,0.000278,0.7969
54,2.28,-,0.5544,0.8093,0.000277,0.8269
55,2.32,-,0.5594,2.3552,0.000277,0.8509
56,2.36,-,0.5108,2.8568,0.000276,0.8529
57,2.4,-,0.5804,1.06,0.000276,0.8188
58,2.44,-,0.4905,3.2917,0.000276,0.8499
59,2.48,-,0.6536,0.7966,0.000275,0.8081
60,2.53,-,0.561,1.2664,0.000275,0.8328
61,2.57,-,0.5882,1.0173,0.000274,0.8248
62,2.61,-,0.5925,1.5039,0.000274,0.8195
63,2.65,-,0.5954,1.01,0.000274,0.8249
64,2.69,-,0.5548,1.5879,0.000273,0.8248
65,2.73,-,0.653,1.3508,0.000273,0.821
66,2.77,-,0.5098,1.3599,0.000272,0.8372
67,2.82,-,0.6315,1.268,0.000272,0.8005
68,2.86,-,0.635,1.7116,0.000271,0.8114
69,2.9,-,0.6426,1.7634,0.000271,0.8187
70,2.94,-,0.6516,0.9076,0.000271,0.8132
71,2.98,-,0.6238,1.0603,0.00027,0.8241
72,3.02,2025-07-31 09:21:59,0.495,0.8792,0.00027,0.8447
73,3.06,-,0.4314,2.1482,0.000269,0.8699
74,3.11,-,0.3597,0.9485,0.000269,0.8904
75,3.15,-,0.4765,1.5825,0.000269,0.8506
76,3.19,-,0.4066,1.3778,0.000268,0.8752
77,3.23,-,0.4344,2.2879,0.000268,0.877
78,3.27,-,0.4885,1.8298,0.000267,0.8404
79,3.31,-,0.38,2.8445,0.000267,0.8652
80,3.35,-,0.2916,0.94,0.000266,0.9196
81,3.4,-,0.4811,2.0158,0.000266,0.8471
82,3.44,-,0.3722,2.2349,0.000266,0.8848
83,3.48,-,0.4549,0.935,0.000265,0.8592
84,3.52,-,0.4947,1.2746,0.000265,0.844
85,3.56,-,0.4994,1.5099,0.000264,0.8339
86,3.6,-,0.4374,0.9104,0.000264,0.8498
87,3.64,-,0.4822,1.7983,0.000264,0.8451
88,3.69,-,0.3983,1.3283,0.000263,0.879
89,3.73,-,0.5217,2.9131,0.000263,0.8264
90,3.77,-,0.4718,1.3133,0.000262,0.8413
91,3.81,-,0.5282,3.6784,0.000262,0.8286
92,3.85,-,0.4567,0.2751,0.000262,0.8563
93,3.89,-,0.5098,1.7589,0.000261,0.8477
94,3.93,-,0.4341,1.6286,0.000261,0.8494
95,3.98,-,0.4915,0.9634,0.00026,0.8219
96,4.02,2025-07-31 09:33:48,0.3715,1.5668,0.00026,0.8953
97,4.06,-,0.2828,8.0867,0.000259,0.9067
98,4.1,-,0.2714,2.1444,0.000259,0.9044
99,4.14,-,0.3416,0.7545,0.000259,0.9043
100,4.18,-,0.3239,1.0276,0.000258,0.8924
101,4.22,-,0.3224,3.2386,0.000258,0.9027
102,4.27,-,0.3319,3.6055,0.000257,0.8811
103,4.31,-,0.3994,2.1189,0.000257,0.8766
104,4.35,-,0.3013,1.6039,0.000257,0.8982
105,4.39,-,0.401,1.4493,0.000256,0.8819
106,4.43,-,0.3288,1.3596,0.000256,0.8937
107,4.47,-,0.3758,2.1955,0.000255,0.8804
108,4.51,-,0.2891,1.0942,0.000255,0.915
109,4.55,-,0.2912,0.3755,0.000254,0.9
110,4.6,-,0.3713,2.1525,0.000254,0.8747
111,4.64,-,0.3353,1.0651,0.000254,0.876
112,4.68,-,0.3745,1.0764,0.000253,0.8708
113,4.72,-,0.3328,2.1977,0.000253,0.8802
114,4.76,-,0.3589,1.1272,0.000252,0.8979
115,4.8,-,0.3139,1.5647,0.000252,0.8955
116,4.84,-,0.2549,1.291,0.000252,0.9208
117,4.89,-,0.2612,1.6153,0.000251,0.9135
