,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.04,2025-07-31 15:11:58,1.6957,2.8022,0.0003,0.6497
1,0.08,-,1.3301,2.1074,0.000299,0.6973
2,0.12,-,1.2892,2.6886,0.000299,0.7005
3,0.17,-,1.3656,1.8805,0.000299,0.7055
4,0.21,-,1.284,2.9439,0.000298,0.6933
5,0.25,-,1.2488,1.9184,0.000298,0.7091
6,0.29,-,1.5262,1.8571,0.000298,0.6619
7,0.33,-,1.3488,1.6184,0.000298,0.6946
8,0.37,-,1.1259,1.4749,0.000297,0.7284
9,0.41,-,1.062,1.7047,0.000297,0.7159
10,0.46,-,1.2756,2.2371,0.000297,0.715
11,0.5,-,1.2924,2.3605,0.000296,0.684
12,0.54,-,1.2177,1.3161,0.000296,0.7124
13,0.58,-,1.1467,2.3356,0.000296,0.7048
14,0.62,-,1.224,2.3307,0.000295,0.7315
15,0.66,-,1.0751,1.1691,0.000295,0.7393
16,0.7,-,1.2037,1.9285,0.000295,0.7045
17,0.75,-,1.0252,1.7183,0.000294,0.7207
18,0.79,-,1.2243,1.2493,0.000294,0.7088
19,0.83,-,1.2424,2.2917,0.000294,0.7181
20,0.87,-,1.0305,1.1641,0.000293,0.719
21,0.91,-,1.1648,2.31,0.000293,0.7157
22,0.95,-,1.2142,6.3185,0.000293,0.6901
23,0.99,-,1.1783,2.7002,0.000293,0.7091
24,1.04,2025-07-31 15:22:06,0.9193,6.4,0.000292,0.7669
25,1.08,-,0.7613,1.5436,0.000292,0.7766
26,1.12,-,0.6905,1.1606,0.000292,0.7973
27,1.16,-,0.8748,1.566,0.000291,0.759
28,1.2,-,0.8231,1.1994,0.000291,0.7874
29,1.24,-,0.7966,1.5146,0.000291,0.7749
30,1.28,-,0.8913,1.6332,0.00029,0.7791
31,1.33,-,0.7988,3.8006,0.00029,0.7769
32,1.37,-,0.8955,1.1843,0.00029,0.745
33,1.41,-,0.758,1.0561,0.000289,0.8089
34,1.45,-,0.8004,0.9789,0.000289,0.7945
35,1.49,-,0.8452,1.648,0.000289,0.7716
36,1.53,-,0.8281,2.9689,0.000289,0.745
37,1.57,-,0.7904,1.8995,0.000288,0.7585
38,1.61,-,0.8356,1.2,0.000288,0.7632
39,1.66,-,0.7943,0.9,0.000288,0.7953
40,1.7,-,0.6911,1.2028,0.000287,0.7991
41,1.74,-,0.9281,7.0633,0.000287,0.7671
42,1.78,-,0.8741,1.4012,0.000287,0.7715
43,1.82,-,0.8235,2.0437,0.000286,0.7718
44,1.86,-,1.0153,1.9057,0.000286,0.7261
45,1.9,-,0.728,1.328,0.000286,0.7925
46,1.95,-,1.0371,2.6408,0.000285,0.7232
47,1.99,-,0.7695,1.7182,0.000285,0.791
48,2.03,2025-07-31 15:33:42,0.6519,2.4403,0.000285,0.8114
49,2.07,-,0.5812,2.7273,0.000284,0.8267
50,2.11,-,0.5708,1.4724,0.000284,0.8355
51,2.15,-,0.542,1.7967,0.000284,0.8504
52,2.19,-,0.5646,1.7964,0.000284,0.8497
53,2.24,-,0.6325,4.7394,0.000283,0.8254
54,2.28,-,0.544,1.2394,0.000283,0.8249
55,2.32,-,0.4894,1.3069,0.000283,0.8353
56,2.36,-,0.5274,1.3492,0.000282,0.8339
57,2.4,-,0.5267,1.6233,0.000282,0.8334
58,2.44,-,0.5816,0.8937,0.000282,0.8287
59,2.48,-,0.7248,1.1745,0.000281,0.7927
60,2.53,-,0.6214,1.8193,0.000281,0.8116
61,2.57,-,0.6404,1.6693,0.000281,0.819
62,2.61,-,0.588,1.575,0.00028,0.8048
63,2.65,-,0.6219,1.2301,0.00028,0.8204
64,2.69,-,0.5479,2.6094,0.00028,0.8356
65,2.73,-,0.6074,0.9718,0.00028,0.8294
66,2.77,-,0.6043,3.4394,0.000279,0.8256
67,2.82,-,0.6662,1.177,0.000279,0.8067
68,2.86,-,0.7507,1.8461,0.000279,0.7856
69,2.9,-,0.7068,2.4596,0.000278,0.7993
70,2.94,-,0.6858,2.1843,0.000278,0.8018
71,2.98,-,0.6345,1.6285,0.000278,0.8197
72,3.02,2025-07-31 15:44:54,0.4663,1.9015,0.000277,0.8505
73,3.06,-,0.3633,0.835,0.000277,0.8822
74,3.11,-,0.3615,3.0619,0.000277,0.9022
75,3.15,-,0.4141,1.0195,0.000276,0.8568
76,3.19,-,0.4607,1.4223,0.000276,0.8559
77,3.23,-,0.3735,1.0289,0.000276,0.8715
78,3.27,-,0.4326,1.592,0.000275,0.8604
79,3.31,-,0.4536,2.3696,0.000275,0.8565
80,3.35,-,0.4533,1.4756,0.000275,0.8445
81,3.4,-,0.5324,1.2265,0.000275,0.8343
82,3.44,-,0.4519,0.3812,0.000274,0.8405
