,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.04,2025-07-30 08:25:41,1.8449,3.1298,0.000298,0.6199
1,0.08,-,1.6272,3.1367,0.000295,0.6338
2,0.12,-,1.3985,1.916,0.000293,0.6717
3,0.17,-,1.2386,2.0154,0.00029,0.7178
4,0.21,-,1.3498,2.3965,0.000288,0.6792
5,0.25,-,1.1108,2.0103,0.000285,0.7289
6,0.29,-,1.3493,2.3832,0.000283,0.6615
7,0.33,-,1.2497,2.1546,0.00028,0.7091
8,0.37,-,1.3235,1.5091,0.000278,0.6892
9,0.41,-,1.408,1.8054,0.000275,0.6772
10,0.46,-,1.0917,2.1537,0.000273,0.7373
11,0.5,-,1.1124,1.8053,0.00027,0.7231
12,0.54,-,1.237,1.4268,0.000268,0.6837
13,0.58,-,1.1211,1.9255,0.000265,0.7199
14,0.62,-,1.1204,2.3223,0.000263,0.7172
15,0.66,-,1.2032,3.2717,0.00026,0.7237
16,0.7,-,1.1785,2.2028,0.000258,0.7091
17,0.75,-,1.1347,2.8747,0.000255,0.7272
18,0.79,-,1.1711,2.3366,0.000253,0.7096
19,0.83,-,1.059,1.3229,0.00025,0.7161
20,0.87,-,1.0024,1.8851,0.000248,0.7378
21,0.91,-,1.1389,1.778,0.000245,0.7061
22,0.95,-,1.0054,1.7108,0.000243,0.7423
23,0.99,-,1.0524,1.8464,0.00024,0.7234
24,1.04,2025-07-30 08:36:26,0.6894,1.1634,0.000238,0.8051
25,1.08,-,0.8071,1.7309,0.000236,0.7739
26,1.12,-,0.756,1.3782,0.000233,0.8058
27,1.16,-,0.671,1.6213,0.000231,0.8216
28,1.2,-,0.7646,1.1367,0.000228,0.7681
29,1.24,-,0.5586,1.2587,0.000226,0.8347
30,1.28,-,0.8107,0.8991,0.000223,0.7736
31,1.33,-,0.8111,1.6376,0.000221,0.7783
32,1.37,-,0.702,0.822,0.000218,0.7916
33,1.41,-,0.7828,1.9882,0.000216,0.7696
