,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.04,2025-07-30 09:55:15,1.6667,2.3787,0.000299,0.633
1,0.08,-,1.5524,2.1704,0.000298,0.6527
2,0.12,-,1.3726,2.3024,0.000296,0.6936
3,0.17,-,1.0776,1.8235,0.000295,0.7509
4,0.21,-,1.2218,1.9656,0.000294,0.6956
5,0.25,-,1.3099,1.7731,0.000293,0.6961
6,0.29,-,1.3588,0.9159,0.000291,0.6805
7,0.33,-,1.3454,2.2683,0.00029,0.6795
8,0.37,-,1.1874,2.2576,0.000289,0.7118
9,0.41,-,1.0472,1.6798,0.000288,0.7488
10,0.46,-,1.2226,1.8942,0.000286,0.6997
11,0.5,-,1.1246,1.865,0.000285,0.6978
12,0.54,-,1.3255,1.6645,0.000284,0.6958
13,0.58,-,1.2538,0.9215,0.000283,0.7091
14,0.62,-,1.2262,2.1054,0.000281,0.7135
15,0.66,-,1.168,1.2436,0.00028,0.7086
16,0.7,-,0.9547,1.7061,0.000279,0.7793
17,0.75,-,1.1851,1.8073,0.000278,0.7094
18,0.79,-,1.3304,2.6945,0.000276,0.686
19,0.83,-,1.124,1.686,0.000275,0.7021
20,0.87,-,1.0975,1.6228,0.000274,0.7028
21,0.91,-,1.2476,1.3668,0.000273,0.6971
22,0.95,-,1.13,1.8473,0.000271,0.7073
23,0.99,-,1.2013,1.707,0.00027,0.6954
24,1.04,2025-07-30 10:05:35,0.8918,1.1625,0.000269,0.7629
25,1.08,-,0.6698,1.5916,0.000268,0.8125
26,1.12,-,0.7203,1.002,0.000267,0.7975
27,1.16,-,0.8082,1.1936,0.000265,0.769
28,1.2,-,0.8036,1.9261,0.000264,0.7717
29,1.24,-,0.8404,1.6334,0.000263,0.7869
30,1.28,-,0.8136,1.2068,0.000262,0.7732
31,1.33,-,0.7665,1.441,0.00026,0.7701
32,1.37,-,0.9155,1.027,0.000259,0.763
33,1.41,-,0.8359,2.4676,0.000258,0.7694
34,1.45,-,0.8239,0.9968,0.000257,0.7848
35,1.49,-,0.8171,1.9369,0.000255,0.7665
36,1.53,-,0.6897,2.4631,0.000254,0.8006
37,1.57,-,0.8642,2.2609,0.000253,0.7698
38,1.61,-,0.8266,1.6835,0.000252,0.793
39,1.66,-,0.6555,3.6765,0.00025,0.8003
40,1.7,-,0.7935,1.1868,0.000249,0.7794
41,1.74,-,0.8684,3.2964,0.000248,0.7724
42,1.78,-,0.7083,1.1002,0.000247,0.8053
43,1.82,-,0.8666,2.1311,0.000245,0.7698
44,1.86,-,0.8042,3.6505,0.000244,0.7631
45,1.9,-,0.7488,1.607,0.000243,0.8068
46,1.95,-,0.8652,1.1067,0.000242,0.7534
47,1.99,-,0.7613,1.8288,0.00024,0.7555
48,2.03,2025-07-30 10:16:18,0.6163,1.024,0.000239,0.811
49,2.07,-,0.4574,0.8801,0.000238,0.8552
50,2.11,-,0.6414,2.2065,0.000237,0.821
51,2.15,-,0.5236,3.2742,0.000235,0.8505
52,2.19,-,0.4947,2.2167,0.000234,0.8583
53,2.24,-,0.5777,1.4031,0.000233,0.8175
54,2.28,-,0.5381,1.4518,0.000232,0.8539
55,2.32,-,0.5503,2.2546,0.00023,0.8471
56,2.36,-,0.5686,3.3291,0.000229,0.8071
57,2.4,-,0.5587,0.9179,0.000228,0.8418
58,2.44,-,0.4457,0.654,0.000227,0.87
59,2.48,-,0.5536,0.967,0.000226,0.8309
60,2.53,-,0.45,0.5913,0.000224,0.8551
61,2.57,-,0.5173,1.5221,0.000223,0.8359
62,2.61,-,0.6574,1.5149,0.000222,0.8134
63,2.65,-,0.6293,3.3902,0.000221,0.8242
64,2.69,-,0.5941,1.5896,0.000219,0.7953
65,2.73,-,0.5399,1.4977,0.000218,0.8452
66,2.77,-,0.5878,1.2337,0.000217,0.8031
67,2.82,-,0.6118,2.3417,0.000216,0.8058
68,2.86,-,0.5576,1.7944,0.000214,0.8258
69,2.9,-,0.5238,1.1021,0.000213,0.8219
70,2.94,-,0.542,11.0743,0.000212,0.8451
71,2.98,-,0.5148,1.5045,0.000211,0.8238
72,3.02,2025-07-30 10:27:51,0.4686,1.5243,0.000209,0.8645
73,3.06,-,0.3073,0.8509,0.000208,0.9071
74,3.11,-,0.3248,1.2571,0.000207,0.8923
75,3.15,-,0.3888,1.3325,0.000206,0.8555
76,3.19,-,0.3107,1.1886,0.000204,0.9171
77,3.23,-,0.4324,0.8821,0.000203,0.8604
78,3.27,-,0.2784,1.6657,0.000202,0.912
79,3.31,-,0.3709,1.1421,0.000201,0.8707
80,3.35,-,0.3638,1.0619,0.000199,0.8718
81,3.4,-,0.2892,1.3056,0.000198,0.9213
82,3.44,-,0.373,1.7942,0.000197,0.8826
83,3.48,-,0.3306,0.9337,0.000196,0.8861
84,3.52,-,0.3705,2.9188,0.000194,0.8814
85,3.56,-,0.3713,1.3443,0.000193,0.8812
86,3.6,-,0.3049,1.5784,0.000192,0.8912
87,3.64,-,0.3828,1.3895,0.000191,0.878
88,3.69,-,0.4139,1.3859,0.00019,0.8666
89,3.73,-,0.4021,1.9001,0.000188,0.8924
90,3.77,-,0.4139,2.1783,0.000187,0.8658
91,3.81,-,0.3321,1.0882,0.000186,0.886
92,3.85,-,0.3613,0.6941,0.000185,0.8906
93,3.89,-,0.3543,1.9869,0.000183,0.8757
94,3.93,-,0.3771,2.0512,0.000182,0.8648
95,3.98,-,0.3607,2.1541,0.000181,0.8764
96,4.02,2025-07-30 10:39:15,0.3348,0.7055,0.00018,0.8708
97,4.06,-,0.2049,5.1339,0.000178,0.9285
98,4.1,-,0.171,0.5855,0.000177,0.9341
99,4.14,-,0.2897,0.7757,0.000176,0.9041
100,4.18,-,0.2374,1.8694,0.000175,0.9297
101,4.22,-,0.2579,1.5108,0.000173,0.9342
102,4.27,-,0.2066,0.8615,0.000172,0.9263
103,4.31,-,0.2582,2.9591,0.000171,0.8974
104,4.35,-,0.1943,1.7405,0.00017,0.9394
105,4.39,-,0.236,3.0205,0.000168,0.923
106,4.43,-,0.1851,1.5189,0.000167,0.93
107,4.47,-,0.2165,0.4569,0.000166,0.9459
108,4.51,-,0.2848,1.0289,0.000165,0.9048
109,4.55,-,0.2254,0.1782,0.000163,0.9324
110,4.6,-,0.1681,1.0638,0.000162,0.9476
111,4.64,-,0.2467,0.5436,0.000161,0.9182
112,4.68,-,0.2221,1.8319,0.00016,0.9214
113,4.72,-,0.2227,1.1451,0.000158,0.9224
114,4.76,-,0.1777,1.2131,0.000157,0.9451
115,4.8,-,0.2237,0.8993,0.000156,0.931
116,4.84,-,0.2049,1.0725,0.000155,0.93
117,4.89,-,0.2938,3.8405,0.000153,0.9069
118,4.93,-,0.2342,2.416,0.000152,0.9238
119,4.97,-,0.2642,1.369,0.000151,0.9002
120,5.01,2025-07-30 10:51:06,0.1956,1.1766,0.00015,0.9272
121,5.05,-,0.1198,0.7134,0.000149,0.9604
122,5.09,-,0.1499,0.9976,0.000147,0.9545
123,5.13,-,0.0856,0.2106,0.000146,0.9731
124,5.18,-,0.1718,0.9468,0.000145,0.9332
125,5.22,-,0.1474,0.1138,0.000144,0.9454
126,5.26,-,0.1063,1.0471,0.000142,0.9683
127,5.3,-,0.1693,0.4469,0.000141,0.9449
128,5.34,-,0.0992,1.5064,0.00014,0.9639
129,5.38,-,0.1025,0.4385,0.000139,0.9694
130,5.42,-,0.1223,1.1672,0.000137,0.9614
131,5.47,-,0.1063,0.0811,0.000136,0.9622
132,5.51,-,0.1126,0.5682,0.000135,0.9588
133,5.55,-,0.117,0.0669,0.000134,0.9681
134,5.59,-,0.1248,0.9417,0.000132,0.9628
135,5.63,-,0.1278,2.1928,0.000131,0.9525
136,5.67,-,0.0632,0.254,0.00013,0.9804
137,5.71,-,0.1577,0.9168,0.000129,0.952
138,5.76,-,0.1224,0.9008,0.000127,0.9504
139,5.8,-,0.0863,1.367,0.000126,0.9649
140,5.84,-,0.1154,2.4948,0.000125,0.9657
141,5.88,-,0.1712,0.5176,0.000124,0.9535
142,5.92,-,0.0873,0.9427,0.000122,0.9677
143,5.96,-,0.1361,1.4152,0.000121,0.946
144,6.0,2025-07-30 11:02:55,0.0981,2.7956,0.00012,0.9681
145,6.05,-,0.0487,0.6686,0.000119,0.9854
146,6.09,-,0.09,0.1794,0.000117,0.982
147,6.13,-,0.0581,1.5665,0.000116,0.9825
148,6.17,-,0.0555,0.3949,0.000115,0.9872
149,6.21,-,0.0315,2.1972,0.000114,0.9914
150,6.25,-,0.047,0.5848,0.000112,0.9827
151,6.29,-,0.0385,0.2748,0.000111,0.9914
152,6.34,-,0.0732,0.637,0.00011,0.978
153,6.38,-,0.0968,0.5734,0.000109,0.9744
154,6.42,-,0.0702,0.4859,0.000108,0.9786
155,6.46,-,0.0183,1.7953,0.000106,0.993
156,6.5,-,0.0758,0.6548,0.000105,0.9698
157,6.54,-,0.051,1.2981,0.000104,0.9831
158,6.58,-,0.0487,0.4101,0.000103,0.9866
159,6.63,-,0.102,0.7402,0.000101,0.9756
160,6.67,-,0.0617,0.4483,0.0001,0.9774
161,6.71,-,0.0697,1.0953,9.9e-05,0.9718
162,6.75,-,0.0374,0.4369,9.8e-05,0.9882
163,6.79,-,0.0565,0.7793,9.6e-05,0.9805
164,6.83,-,0.03,0.7709,9.5e-05,0.988
165,6.87,-,0.0437,1.0506,9.4e-05,0.9847
166,6.92,-,0.0375,0.0883,9.3e-05,0.9869
167,6.96,-,0.0597,0.5664,9.1e-05,0.9769
168,7.0,-,0.0942,0.0743,9e-05,0.9736
169,7.04,2025-07-30 11:14:56,0.0191,0.0434,8.9e-05,0.9969
170,7.08,-,0.0225,0.4296,8.8e-05,0.9949
171,7.12,-,0.0195,0.0213,8.6e-05,0.9974
