,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.04,2025-07-29 23:59:53,2.0421,2.818,0.000299,0.6146
1,0.08,-,1.361,2.759,0.000299,0.6988
2,0.12,-,1.3904,2.1024,0.000298,0.6653
3,0.17,-,1.3837,2.2498,0.000298,0.6691
4,0.21,-,1.3546,1.8313,0.000297,0.681
5,0.25,-,1.3249,1.8727,0.000296,0.6905
6,0.29,-,1.1273,1.4235,0.000296,0.7197
7,0.33,-,1.1726,4.9889,0.000295,0.6984
8,0.37,-,1.2683,2.5792,0.000294,0.6989
9,0.41,-,1.2005,1.5469,0.000294,0.6859
10,0.46,-,1.2176,1.885,0.000293,0.6935
11,0.5,-,1.148,1.5279,0.000293,0.7312
12,0.54,-,1.1721,1.9325,0.000292,0.7094
13,0.58,-,1.2356,1.5165,0.000291,0.7102
14,0.62,-,1.1797,0.8451,0.000291,0.7154
15,0.66,-,1.3912,1.7373,0.00029,0.7013
16,0.7,-,1.2324,2.6129,0.000289,0.7065
17,0.75,-,1.2126,1.7827,0.000289,0.6894
18,0.79,-,1.3684,1.5527,0.000288,0.6972
19,0.83,-,0.9936,1.5019,0.000288,0.7545
20,0.87,-,1.2041,0.8746,0.000287,0.7101
21,0.91,-,1.0681,1.8591,0.000286,0.7273
22,0.95,-,1.07,0.9832,0.000286,0.7398
23,0.99,-,1.053,1.6229,0.000285,0.7633
24,1.04,2025-07-30 00:11:53,0.844,1.5549,0.000285,0.7693
25,1.08,-,0.7812,2.2908,0.000284,0.7715
26,1.12,-,0.8497,1.9613,0.000283,0.7623
27,1.16,-,0.7415,1.4112,0.000283,0.8023
28,1.2,-,0.8894,2.4474,0.000282,0.7685
29,1.24,-,0.6841,1.4604,0.000281,0.8057
30,1.28,-,0.9088,1.502,0.000281,0.7488
31,1.33,-,0.7497,1.8651,0.00028,0.8032
32,1.37,-,0.8046,0.9091,0.00028,0.7655
33,1.41,-,0.8697,2.456,0.000279,0.756
34,1.45,-,0.8165,2.3645,0.000278,0.7656
35,1.49,-,0.8563,3.0334,0.000278,0.7649
36,1.53,-,0.838,1.3893,0.000277,0.7644
37,1.57,-,0.713,0.9075,0.000276,0.7995
38,1.61,-,0.8435,1.2465,0.000276,0.7703
39,1.66,-,0.7517,1.801,0.000275,0.7972
40,1.7,-,0.8708,2.8718,0.000275,0.7742
41,1.74,-,0.8697,1.0645,0.000274,0.7664
42,1.78,-,0.8649,2.3481,0.000273,0.7596
43,1.82,-,0.8412,2.436,0.000273,0.7775
44,1.86,-,0.8398,2.002,0.000272,0.7622
45,1.9,-,0.8676,1.3824,0.000271,0.7627
46,1.95,-,0.733,1.7163,0.000271,0.7902
47,1.99,-,0.8898,1.6621,0.00027,0.7636
48,2.03,2025-07-30 00:23:06,0.593,1.8789,0.00027,0.8209
49,2.07,-,0.5472,1.7611,0.000269,0.8261
50,2.11,-,0.5044,1.549,0.000268,0.834
51,2.15,-,0.5569,2.2614,0.000268,0.829
52,2.19,-,0.5411,1.773,0.000267,0.8244
53,2.24,-,0.6174,1.1196,0.000266,0.8002
54,2.28,-,0.5246,1.7263,0.000266,0.8343
55,2.32,-,0.5607,2.0245,0.000265,0.8349
56,2.36,-,0.5631,1.0053,0.000265,0.8343
57,2.4,-,0.5132,3.199,0.000264,0.8261
58,2.44,-,0.5984,4.1722,0.000263,0.7985
59,2.48,-,0.5945,2.2202,0.000263,0.8231
60,2.53,-,0.6307,1.7155,0.000262,0.8298
61,2.57,-,0.6175,0.834,0.000262,0.8223
62,2.61,-,0.6666,1.4395,0.000261,0.7901
63,2.65,-,0.6328,4.5629,0.00026,0.814
64,2.69,-,0.6334,6.4452,0.00026,0.8187
65,2.73,-,0.478,3.8067,0.000259,0.8531
66,2.77,-,0.6,1.6143,0.000258,0.8265
67,2.82,-,0.6526,1.4539,0.000258,0.8114
68,2.86,-,0.5898,5.5014,0.000257,0.8385
69,2.9,-,0.5668,1.113,0.000257,0.8367
