epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.21770194172859192,0.9325,5,368,7,20,0.2,0.4166666666666667,0.2702702702702703,0.8012800000000001
1,0.21083378791809082,0.8525,14,327,48,11,0.56,0.22580645161290322,0.3218390804597701,0.8196266666666666
2,0.19976644217967987,0.815,16,310,65,9,0.64,0.19753086419753085,0.3018867924528302,0.83488
3,0.19398291409015656,0.745,19,279,96,6,0.76,0.16521739130434782,0.2714285714285714,0.8397866666666667
4,0.1902991384267807,0.7325,20,273,102,5,0.8,0.16393442622950818,0.272108843537415,0.8442666666666667
5,0.18554013967514038,0.755,18,284,91,7,0.72,0.1651376146788991,0.26865671641791045,0.8455466666666668
6,0.1846247762441635,0.75,19,281,94,6,0.76,0.168141592920354,0.2753623188405797,0.8469333333333333
7,0.18489451706409454,0.7325,20,273,102,5,0.8,0.16393442622950818,0.272108843537415,0.8468266666666666
8,0.18162420392036438,0.7725,18,291,84,7,0.72,0.17647058823529413,0.2834645669291339,0.8471466666666666
9,0.18094396591186523,0.7825,18,295,80,7,0.72,0.1836734693877551,0.29268292682926833,0.84704
10,0.18094392120838165,0.7825,18,295,80,7,0.72,0.1836734693877551,0.29268292682926833,0.84704
11,0.1812911182641983,0.7775,18,293,82,7,0.72,0.18,0.28800000000000003,0.8474666666666667
12,0.1802949458360672,0.785,18,296,79,7,0.72,0.18556701030927836,0.29508196721311475,0.8475733333333333
13,0.18013998866081238,0.78,18,294,81,7,0.72,0.18181818181818182,0.2903225806451613,0.8487466666666666
14,0.1793014109134674,0.7825,18,295,80,7,0.72,0.1836734693877551,0.29268292682926833,0.8498133333333333
15,0.18480288982391357,0.7125,21,264,111,4,0.84,0.1590909090909091,0.267515923566879,0.85248
16,0.1751677691936493,0.81,18,306,69,7,0.72,0.20689655172413793,0.3214285714285714,0.8565333333333334
17,0.1757257580757141,0.895,15,343,32,10,0.6,0.3191489361702128,0.4166666666666667,0.8580266666666667
18,0.17057225108146667,0.7975,19,300,75,6,0.76,0.20212765957446807,0.31932773109243695,0.8632533333333333
19,0.1851852685213089,0.6625,21,244,131,4,0.84,0.13815789473684212,0.23728813559322037,0.8683733333333333
20,0.16479845345020294,0.8,19,301,74,6,0.76,0.20430107526881722,0.3220338983050847,0.8722133333333334
21,0.15995711088180542,0.8325,19,314,61,6,0.76,0.2375,0.3619047619047619,0.87232
22,0.15883642435073853,0.9175,19,348,27,6,0.76,0.41304347826086957,0.5352112676056338,0.8737066666666666
23,0.17703719437122345,0.6975,21,258,117,4,0.84,0.15217391304347827,0.2576687116564418,0.8731733333333334
24,0.1541539877653122,0.9075,19,344,31,6,0.76,0.38,0.5066666666666666,0.8747733333333333
25,0.1583651304244995,0.8225,19,310,65,6,0.76,0.2261904761904762,0.3486238532110092,0.8765866666666666
26,0.15587782859802246,0.845,19,319,56,6,0.76,0.25333333333333335,0.38,0.8768
27,0.15394923090934753,0.875,19,331,44,6,0.76,0.30158730158730157,0.43181818181818177,0.8765866666666666
28,0.15444229543209076,0.86,19,325,50,6,0.76,0.2753623188405797,0.40425531914893614,0.8760533333333334
29,0.15449224412441254,0.86,19,325,50,6,0.76,0.2753623188405797,0.40425531914893614,0.87584
30,0.15449224412441254,0.86,19,325,50,6,0.76,0.2753623188405797,0.40425531914893614,0.87584
31,0.15416988730430603,0.8675,19,328,47,6,0.76,0.2878787878787879,0.41758241758241765,0.8760533333333334
32,0.15364110469818115,0.88,19,333,42,6,0.76,0.3114754098360656,0.44186046511627913,0.8760533333333334
33,0.1548745185136795,0.86,19,325,50,6,0.76,0.2753623188405797,0.40425531914893614,0.87648
34,0.15526603162288666,0.86,19,325,50,6,0.76,0.2753623188405797,0.40425531914893614,0.8762666666666666
35,0.15624772012233734,0.8575,19,324,51,6,0.76,0.2714285714285714,0.39999999999999997,0.8750933333333334
36,0.1547119915485382,0.8775,19,332,43,6,0.76,0.3064516129032258,0.4367816091954023,0.8779733333333334
37,0.1528601199388504,0.9075,18,345,30,7,0.72,0.375,0.4931506849315069,0.8769066666666667
38,0.15498130023479462,0.8625,18,327,48,7,0.72,0.2727272727272727,0.3956043956043956,0.87584
39,0.1562081128358841,0.92,17,351,24,8,0.68,0.4146341463414634,0.5151515151515151,0.8729600000000001
40,0.17139381170272827,0.7725,21,288,87,4,0.84,0.19444444444444445,0.3157894736842105,0.872
41,0.15423062443733215,0.8875,18,337,38,7,0.72,0.32142857142857145,0.4444444444444445,0.8744533333333333
42,0.16063262522220612,0.8225,19,310,65,6,0.76,0.2261904761904762,0.3486238532110092,0.8689066666666666
43,0.15732020139694214,0.8575,19,324,51,6,0.76,0.2714285714285714,0.39999999999999997,0.8718933333333333
44,0.15411363542079926,0.885,18,336,39,7,0.72,0.3157894736842105,0.43902439024390244,0.8741333333333333
45,0.15391066670417786,0.88,19,333,42,6,0.76,0.3114754098360656,0.44186046511627913,0.8727466666666668
46,0.15642547607421875,0.8575,19,324,51,6,0.76,0.2714285714285714,0.39999999999999997,0.8740266666666666
47,0.15467669069766998,0.87,19,329,46,6,0.76,0.2923076923076923,0.4222222222222222,0.87424
48,0.1543024629354477,0.8725,19,330,45,6,0.76,0.296875,0.42696629213483145,0.87456
49,0.1542317122220993,0.8725,19,330,45,6,0.76,0.296875,0.42696629213483145,0.8744533333333333
50,0.15423168241977692,0.8725,19,330,45,6,0.76,0.296875,0.42696629213483145,0.8744533333333333
