epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.07292260974645615,0.9175,355,12,3,30,0.922077922077922,0.9916201117318436,0.9555854643337819,0.969004329004329
1,0.0676046758890152,0.95,367,13,2,18,0.9532467532467532,0.994579945799458,0.9734748010610079,0.9793939393939393
2,0.06569691747426987,0.9375,361,14,1,24,0.9376623376623376,0.9972375690607734,0.9665327978580991,0.981991341991342
3,0.06640154123306274,0.9375,360,15,0,25,0.935064935064935,1.0,0.9664429530201343,0.9825108225108226
4,0.0634128749370575,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.985108225108225
5,0.06341596692800522,0.95,365,15,0,20,0.948051948051948,1.0,0.9733333333333333,0.985974025974026
6,0.06307917088270187,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9856277056277056
7,0.06258439272642136,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9864935064935065
8,0.06246793270111084,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9863203463203465
9,0.06246710941195488,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9863203463203465
10,0.06246710196137428,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9863203463203465
11,0.06244850158691406,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9863203463203464
12,0.06251399964094162,0.9425,362,15,0,23,0.9402597402597402,1.0,0.9692101740294511,0.9864935064935065
13,0.062054265290498734,0.945,363,15,0,22,0.9428571428571428,1.0,0.9705882352941176,0.9866666666666668
14,0.062151454389095306,0.945,363,15,0,22,0.9428571428571428,1.0,0.9705882352941176,0.9864935064935065
15,0.06283991038799286,0.935,359,15,0,26,0.9324675324675324,1.0,0.9650537634408602,0.9868398268398269
16,0.06123436242341995,0.945,363,15,0,22,0.9428571428571428,1.0,0.9705882352941176,0.9871861471861472
17,0.06204389035701752,0.935,359,15,0,26,0.9324675324675324,1.0,0.9650537634408602,0.9866666666666666
18,0.061133015900850296,0.9375,360,15,0,25,0.935064935064935,1.0,0.9664429530201343,0.9877056277056278
19,0.06061311066150665,0.945,363,15,0,22,0.9428571428571428,1.0,0.9705882352941176,0.9875324675324675
20,0.05817484110593796,0.9575,368,15,0,17,0.9558441558441558,1.0,0.9774236387782205,0.9873593073593074
21,0.058959249407052994,0.9525,366,15,0,19,0.9506493506493506,1.0,0.9747003994673767,0.9880519480519481
22,0.057690318673849106,0.955,367,15,0,18,0.9532467532467532,1.0,0.976063829787234,0.9882251082251082
23,0.058071356266736984,0.9475,364,15,0,21,0.9454545454545454,1.0,0.9719626168224299,0.9883982683982684
24,0.05808665603399277,0.9575,368,15,0,17,0.9558441558441558,1.0,0.9774236387782205,0.9875324675324676
25,0.05739576369524002,0.955,367,15,0,18,0.9532467532467532,1.0,0.976063829787234,0.9880519480519481
