epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.10366429388523102,0.965,355,31,8,6,0.9833795013850416,0.977961432506887,0.9806629834254145,0.9736486966403863
1,0.10307490080595016,0.965,353,33,6,8,0.9778393351800554,0.9832869080779945,0.9805555555555555,0.9762767241991618
2,0.09833427518606186,0.965,356,30,9,5,0.9861495844875346,0.9753424657534246,0.9807162534435262,0.9771290574614675
3,0.0966811329126358,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9780524184956317
4,0.09738094359636307,0.965,356,30,9,5,0.9861495844875346,0.9753424657534246,0.9807162534435262,0.9771290574614674
5,0.09582039713859558,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9781944740393494
6,0.09546031057834625,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9781234462674906
7,0.09527609497308731,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9780524184956317
8,0.09522201120853424,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9783365295830669
9,0.0951264426112175,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9783365295830669
10,0.0951264351606369,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9783365295830669
11,0.09504363685846329,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9783365295830669
12,0.09484294801950455,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.978691668442361
13,0.09410136938095093,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9792598906172314
14,0.09382306784391403,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9796150294765253
15,0.09296277910470963,0.9575,355,28,11,6,0.9833795013850416,0.9699453551912568,0.9766162310866575,0.9796150294765252
16,0.09425529092550278,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9796860572483842
17,0.09315705299377441,0.965,355,31,8,6,0.9833795013850416,0.977961432506887,0.9806629834254145,0.9801832516513957
18,0.09351354092359543,0.9625,355,30,9,6,0.9833795013850416,0.9752747252747253,0.9793103448275863,0.9804673627388308
19,0.08956992626190186,0.96,355,29,10,6,0.9833795013850416,0.9726027397260274,0.977961432506887,0.9820299737197243
20,0.09197939932346344,0.965,354,32,7,7,0.9806094182825484,0.9806094182825484,0.9806094182825484,0.9816038070885715
21,0.09106288850307465,0.965,355,31,8,6,0.9833795013850416,0.977961432506887,0.9806629834254145,0.981461751544854
22,0.09061787277460098,0.9725,355,34,5,6,0.9833795013850416,0.9861111111111112,0.984743411927878,0.982527168122736
