epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.07590365409851074,0.95,368,12,2,18,0.9533678756476683,0.9945945945945946,0.9735449735449736,0.9280162842339008
1,0.07589145004749298,0.95,369,11,3,17,0.9559585492227979,0.9919354838709677,0.9736147757255936,0.9339378238341969
2,0.07508083432912827,0.9475,368,11,3,18,0.9533678756476683,0.9919137466307277,0.9722589167767504,0.9393042190969652
3,0.07318787276744843,0.9475,368,11,3,18,0.9533678756476683,0.9919137466307277,0.9722589167767504,0.942820133234641
4,0.07170036435127258,0.9525,370,11,3,16,0.9585492227979274,0.9919571045576407,0.9749670619235835,0.9461509992598075
5,0.07014579325914383,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9485566247224279
6,0.07089842855930328,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.948741672834937
7,0.07027213275432587,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9498519615099925
8,0.0701727420091629,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.950222057735011
9,0.07019516080617905,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.950222057735011
10,0.07019517570734024,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.950222057735011
11,0.07023889571428299,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.950222057735011
12,0.06994036585092545,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9504071058475203
13,0.06992292404174805,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9504071058475203
14,0.06986238062381744,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9513323464100666
15,0.06894589960575104,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9518874907475944
16,0.06920090317726135,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9517024426350851
17,0.06753594428300858,0.945,367,11,3,19,0.9507772020725389,0.9918918918918919,0.9708994708994708,0.9520725388601037
18,0.07135184854269028,0.9425,366,11,3,20,0.9481865284974094,0.991869918699187,0.9695364238410595,0.9517024426350851
19,0.06654419749975204,0.9475,368,11,3,18,0.9533678756476683,0.9919137466307277,0.9722589167767504,0.9541080680977054
20,0.06781754642724991,0.9525,370,11,3,16,0.9585492227979274,0.9919571045576407,0.9749670619235835,0.9524426350851221
