epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.19424806535243988,0.95,0,380,0,20,0.0,,,0.7406578947368421
1,0.18669864535331726,0.9475,3,376,4,17,0.15,0.42857142857142855,0.2222222222222222,0.7728947368421053
2,0.18292389810085297,0.875,9,341,39,11,0.45,0.1875,0.26470588235294124,0.8396052631578949
3,0.16642524302005768,0.85,16,324,56,4,0.8,0.2222222222222222,0.3478260869565218,0.8863157894736842
4,0.13928040862083435,0.9675,8,379,1,12,0.4,0.8888888888888888,0.5517241379310346,0.8902631578947369
5,0.11854386329650879,0.9625,11,374,6,9,0.55,0.6470588235294118,0.5945945945945946,0.9369736842105263
6,0.12026872485876083,0.97,11,377,3,9,0.55,0.7857142857142857,0.6470588235294117,0.9561842105263157
7,0.1116589829325676,0.94,17,359,21,3,0.85,0.4473684210526316,0.5862068965517242,0.9726315789473685
8,0.10880733281373978,0.955,15,367,13,5,0.75,0.5357142857142857,0.6250000000000001,0.9734210526315789
9,0.10838659107685089,0.9575,16,367,13,4,0.8,0.5517241379310345,0.6530612244897959,0.974078947368421
10,0.10838659107685089,0.9575,16,367,13,4,0.8,0.5517241379310345,0.6530612244897959,0.974078947368421
11,0.10804092884063721,0.9575,16,367,13,4,0.8,0.5517241379310345,0.6530612244897959,0.9753947368421052
12,0.1103045642375946,0.9725,13,376,4,7,0.65,0.7647058823529411,0.7027027027027027,0.9743421052631579
13,0.10333938151597977,0.96,16,368,12,4,0.8,0.5714285714285714,0.6666666666666666,0.9793421052631579
14,0.10236192494630814,0.965,17,369,11,3,0.85,0.6071428571428571,0.7083333333333333,0.9853947368421052
15,0.10606487840414047,0.98,14,378,2,6,0.7,0.875,0.7777777777777777,0.9863157894736843
16,0.0999060720205307,0.98,14,378,2,6,0.7,0.875,0.7777777777777777,0.9893421052631579
17,0.10321477800607681,0.9725,19,370,10,1,0.95,0.6551724137931034,0.7755102040816326,0.9885526315789473
18,0.09888903051614761,0.95,16,364,16,4,0.8,0.5,0.6153846153846154,0.9826315789473684
19,0.09484046697616577,0.955,18,364,16,2,0.9,0.5294117647058824,0.6666666666666667,0.985921052631579
20,0.09047232568264008,0.9775,15,376,4,5,0.75,0.7894736842105263,0.7692307692307692,0.99
21,0.07949267327785492,0.9825,18,375,5,2,0.9,0.782608695652174,0.8372093023255814,0.9939473684210527
22,0.0750427320599556,0.9875,18,377,3,2,0.9,0.8571428571428571,0.8780487804878048,0.9950000000000001
23,0.07417324185371399,0.985,16,378,2,4,0.8,0.8888888888888888,0.8421052631578948,0.995921052631579
24,0.07585588842630386,0.985,16,378,2,4,0.8,0.8888888888888888,0.8421052631578948,0.9959210526315789
25,0.07546642422676086,0.985,16,378,2,4,0.8,0.8888888888888888,0.8421052631578948,0.9952631578947368
26,0.0755295604467392,0.985,16,378,2,4,0.8,0.8888888888888888,0.8421052631578948,0.9963157894736843
27,0.06937047094106674,0.985,16,378,2,4,0.8,0.8888888888888888,0.8421052631578948,0.9964473684210526
28,0.0665142685174942,0.9875,17,378,2,3,0.85,0.8947368421052632,0.8717948717948718,0.9967105263157895
29,0.0654057040810585,0.9875,17,378,2,3,0.85,0.8947368421052632,0.8717948717948718,0.9965789473684211
30,0.06540568172931671,0.9875,17,378,2,3,0.85,0.8947368421052632,0.8717948717948718,0.9965789473684211
31,0.06548783928155899,0.9875,17,378,2,3,0.85,0.8947368421052632,0.8717948717948718,0.9965789473684211
32,0.06065525487065315,0.9925,19,378,2,1,0.95,0.9047619047619048,0.9268292682926829,0.9967105263157895
33,0.06146862730383873,0.9875,18,377,3,2,0.9,0.8571428571428571,0.8780487804878048,0.9964473684210526
34,0.06640344113111496,0.9875,17,378,2,3,0.85,0.8947368421052632,0.8717948717948718,0.9961842105263158
35,0.061173874884843826,0.985,19,375,5,1,0.95,0.7916666666666666,0.8636363636363635,0.9960526315789474
36,0.06551598757505417,0.9825,17,376,4,3,0.85,0.8095238095238095,0.8292682926829269,0.9959210526315789
37,0.06552912294864655,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.996578947368421
38,0.05544092878699303,0.985,18,376,4,2,0.9,0.8181818181818182,0.8571428571428572,0.9969736842105262
39,0.06479804962873459,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9964473684210526
40,0.058628689497709274,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.996578947368421
41,0.055444519966840744,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.996842105263158
42,0.05064290389418602,0.9925,19,378,2,1,0.95,0.9047619047619048,0.9268292682926829,0.996842105263158
43,0.06509601324796677,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9952631578947368
44,0.06593195348978043,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.995921052631579
45,0.06190537288784981,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9953947368421052
46,0.05436595156788826,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9960526315789474
47,0.05232592299580574,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9957894736842106
48,0.057249803096055984,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9957894736842106
49,0.05690181255340576,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9957894736842106
50,0.05690181627869606,0.99,17,379,1,3,0.85,0.9444444444444444,0.8947368421052632,0.9957894736842106
