epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.2300226092338562,0.93,1,371,3,25,0.038461538461538464,0.25,0.06666666666666668,0.6986836692719046
1,0.22511081397533417,0.8925,4,353,21,22,0.15384615384615385,0.16,0.1568627450980392,0.7182229535170712
2,0.21854911744594574,0.8225,11,318,56,15,0.4230769230769231,0.16417910447761194,0.23655913978494625,0.739613327848622
3,0.2228737771511078,0.865,10,336,38,16,0.38461538461538464,0.20833333333333334,0.2702702702702703,0.7474290415466887
4,0.2209903448820114,0.8575,12,331,43,14,0.46153846153846156,0.21818181818181817,0.29629629629629634,0.7537021801727684
5,0.21262530982494354,0.775,16,294,80,10,0.6153846153846154,0.16666666666666666,0.26229508196721313,0.7605923488276429
6,0.21252301335334778,0.7825,15,298,76,11,0.5769230769230769,0.16483516483516483,0.25641025641025644,0.7614150555327026
7,0.2125270813703537,0.7475,17,282,92,9,0.6538461538461539,0.1559633027522936,0.2518518518518518,0.7643973673385438
8,0.21274521946907043,0.795,15,303,71,11,0.5769230769230769,0.1744186046511628,0.26785714285714285,0.7623406005758947
9,0.21267232298851013,0.7925,15,302,72,11,0.5769230769230769,0.1724137931034483,0.26548672566371684,0.7624434389140271
10,0.2126723825931549,0.7925,15,302,72,11,0.5769230769230769,0.1724137931034483,0.26548672566371684,0.7624434389140271
11,0.21251699328422546,0.7925,15,302,72,11,0.5769230769230769,0.1724137931034483,0.26548672566371684,0.7627519539284245
12,0.2138633131980896,0.8125,14,311,63,12,0.5384615384615384,0.18181818181818182,0.2718446601941748,0.7622377622377622
13,0.21476340293884277,0.825,13,317,57,13,0.5,0.18571428571428572,0.2708333333333333,0.7630604689428219
14,0.21255740523338318,0.805,15,307,67,11,0.5769230769230769,0.18292682926829268,0.2777777777777778,0.763986013986014
15,0.21114304661750793,0.8225,15,314,60,11,0.5769230769230769,0.2,0.29702970297029707,0.7685109008638421
16,0.20910882949829102,0.8175,15,312,62,11,0.5769230769230769,0.19480519480519481,0.29126213592233013,0.7738584944467297
17,0.20718629658222198,0.795,17,301,73,9,0.6538461538461539,0.18888888888888888,0.2931034482758621,0.7814685314685316
18,0.21352209150791168,0.8825,11,342,32,15,0.4230769230769231,0.2558139534883721,0.3188405797101449,0.7851707116412998
19,0.21698562800884247,0.9125,10,355,19,16,0.38461538461538464,0.3448275862068966,0.3636363636363637,0.7910324969148499
20,0.2026052623987198,0.8725,13,336,38,13,0.5,0.2549019607843137,0.33766233766233766,0.7883587001234059
21,0.20017562806606293,0.835,15,319,55,11,0.5769230769230769,0.21428571428571427,0.31249999999999994,0.7931921020156315
22,0.19908948242664337,0.83,16,316,58,10,0.6153846153846154,0.21621621621621623,0.32,0.7979226655697244
23,0.2007472962141037,0.885,12,342,32,14,0.46153846153846156,0.2727272727272727,0.3428571428571428,0.7973056355409297
24,0.1971229761838913,0.89,11,345,29,15,0.4230769230769231,0.275,0.33333333333333337,0.8054298642533937
25,0.1964114010334015,0.845,15,323,51,11,0.5769230769230769,0.22727272727272727,0.3260869565217391,0.8030645824763472
26,0.19508956372737885,0.865,15,331,43,11,0.5769230769230769,0.25862068965517243,0.3571428571428572,0.8033730974907446
27,0.1955660581588745,0.8625,15,330,44,11,0.5769230769230769,0.2542372881355932,0.3529411764705882,0.8033730974907445
28,0.19584928452968597,0.8775,15,336,38,11,0.5769230769230769,0.2830188679245283,0.379746835443038,0.8036816125051419
29,0.1959131509065628,0.8775,15,336,38,11,0.5769230769230769,0.2830188679245283,0.379746835443038,0.803475935828877
30,0.19591321051120758,0.8775,15,336,38,11,0.5769230769230769,0.2830188679245283,0.379746835443038,0.803475935828877
31,0.19589675962924957,0.8775,15,336,38,11,0.5769230769230769,0.2830188679245283,0.379746835443038,0.8031674208144798
32,0.19573335349559784,0.8825,15,338,36,11,0.5769230769230769,0.29411764705882354,0.3896103896103896,0.8051213492389964
33,0.19579234719276428,0.87,15,333,41,11,0.5769230769230769,0.26785714285714285,0.36585365853658536,0.8050185109008637
34,0.20269815623760223,0.895,10,348,26,16,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.8076923076923077
35,0.1957678347826004,0.88,11,341,33,15,0.4230769230769231,0.25,0.3142857142857143,0.8062525709584534
36,0.19776175916194916,0.8875,11,344,30,15,0.4230769230769231,0.2682926829268293,0.3283582089552239,0.8081036610448374
37,0.21667909622192383,0.9275,8,363,11,18,0.3076923076923077,0.42105263157894735,0.35555555555555557,0.8159193747429041
38,0.19381646811962128,0.8575,16,327,47,10,0.6153846153846154,0.25396825396825395,0.3595505617977528,0.8120115178938708
39,0.19646777212619781,0.885,14,340,34,12,0.5384615384615384,0.2916666666666667,0.3783783783783784,0.8171534348004936
40,0.1930752843618393,0.8625,15,330,44,11,0.5769230769230769,0.2542372881355932,0.3529411764705882,0.8169477581242287
41,0.1902341991662979,0.87,13,335,39,13,0.5,0.25,0.3333333333333333,0.8161250514191691
42,0.19653478264808655,0.8975,10,349,25,16,0.38461538461538464,0.2857142857142857,0.32786885245901637,0.8269230769230769
43,0.19135011732578278,0.8925,12,345,29,14,0.46153846153846156,0.2926829268292683,0.35820895522388063,0.8245577951460304
44,0.18582749366760254,0.86,18,326,48,8,0.6923076923076923,0.2727272727272727,0.391304347826087,0.8283628136569313
45,0.19615210592746735,0.9125,9,356,18,17,0.34615384615384615,0.3333333333333333,0.33962264150943394,0.8342245989304813
46,0.1853693127632141,0.8725,18,331,43,8,0.6923076923076923,0.29508196721311475,0.41379310344827586,0.8306252570958452
47,0.18688619136810303,0.88,13,339,35,13,0.5,0.2708333333333333,0.35135135135135137,0.8308309337721103
48,0.18572930991649628,0.875,14,336,38,12,0.5384615384615384,0.2692307692307692,0.3589743589743589,0.8309337721102428
49,0.18576590716838837,0.8775,14,337,37,12,0.5384615384615384,0.27450980392156865,0.36363636363636365,0.8307280954339777
50,0.18576596677303314,0.8775,14,337,37,12,0.5384615384615384,0.27450980392156865,0.36363636363636365,0.8307280954339777
51,0.18623284995555878,0.8775,13,338,36,13,0.5,0.2653061224489796,0.3466666666666667,0.8310366104483751
52,0.1867298036813736,0.88,13,339,35,13,0.5,0.2708333333333333,0.35135135135135137,0.8320649938296998
53,0.18660281598567963,0.8775,14,337,37,12,0.5384615384615384,0.27450980392156865,0.36363636363636365,0.83124228712464
54,0.184401735663414,0.8675,14,333,41,12,0.5384615384615384,0.2545454545454545,0.345679012345679,0.8336075689016865
55,0.18467313051223755,0.8575,17,326,48,9,0.6538461538461539,0.26153846153846155,0.37362637362637363,0.8336075689016865
56,0.18615105748176575,0.8875,13,342,32,13,0.5,0.28888888888888886,0.3661971830985915,0.8377211024269847
57,0.18602773547172546,0.9,12,348,26,14,0.46153846153846156,0.3157894736842105,0.37499999999999994,0.847696421225833
58,0.18218949437141418,0.8525,19,322,52,7,0.7307692307692307,0.2676056338028169,0.3917525773195876,0.843171534348005
59,0.1866287887096405,0.8725,14,335,39,12,0.5384615384615384,0.2641509433962264,0.3544303797468354,0.8467708761826408
60,0.18392300605773926,0.8725,20,329,45,6,0.7692307692307693,0.3076923076923077,0.4395604395604395,0.8447141094199918
61,0.1771211177110672,0.8875,14,341,33,12,0.5384615384615384,0.2978723404255319,0.3835616438356164,0.853352529823118
62,0.1841401308774948,0.895,14,344,30,12,0.5384615384615384,0.3181818181818182,0.39999999999999997,0.8456396544631839
63,0.17896994948387146,0.9,12,348,26,14,0.46153846153846156,0.3157894736842105,0.37499999999999994,0.8571575483340189
64,0.17835742235183716,0.8725,15,334,40,11,0.5769230769230769,0.2727272727272727,0.37037037037037035,0.8528383381324559
65,0.1785813421010971,0.8875,15,340,34,11,0.5769230769230769,0.30612244897959184,0.4,0.8547922665569725
66,0.18150396645069122,0.9025,12,349,25,14,0.46153846153846156,0.32432432432432434,0.38095238095238093,0.8571575483340189
67,0.17616702616214752,0.8825,17,336,38,9,0.6538461538461539,0.3090909090909091,0.41975308641975306,0.8583916083916083
68,0.17700816690921783,0.895,16,342,32,10,0.6153846153846154,0.3333333333333333,0.43243243243243246,0.861476758535582
69,0.17687220871448517,0.8925,15,342,32,11,0.5769230769230769,0.3191489361702128,0.4109589041095891,0.8609625668449198
70,0.1768721491098404,0.8925,15,342,32,11,0.5769230769230769,0.3191489361702128,0.4109589041095891,0.8609625668449198
71,0.1766795516014099,0.8875,16,339,35,10,0.6153846153846154,0.3137254901960784,0.4155844155844156,0.8609625668449198
72,0.17673611640930176,0.89,15,341,33,11,0.5769230769230769,0.3125,0.4054054054054054,0.86055121349239
73,0.17759858071804047,0.905,12,350,24,14,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.8632250102838338
74,0.18029239773750305,0.905,12,350,24,14,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.8648704236939532
75,0.18264923989772797,0.91,11,353,21,15,0.4230769230769231,0.34375,0.3793103448275862,0.8653846153846154
76,0.17504911124706268,0.895,16,342,32,10,0.6153846153846154,0.3333333333333333,0.43243243243243246,0.8606540518305225
77,0.18729285895824432,0.92,10,358,16,16,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.8688811188811189
78,0.17256617546081543,0.9125,16,349,25,10,0.6153846153846154,0.3902439024390244,0.47761194029850756,0.8761826408885233
79,0.176997110247612,0.905,12,350,24,14,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.8721719457013575
80,0.16753198206424713,0.8775,16,335,39,10,0.6153846153846154,0.2909090909090909,0.3950617283950617,0.8704236939531057
81,0.16709095239639282,0.9,17,343,31,9,0.6538461538461539,0.3541666666666667,0.4594594594594595,0.8728918140682846
82,0.18013493716716766,0.8925,15,342,32,11,0.5769230769230769,0.3191489361702128,0.4109589041095891,0.8566433566433567
83,0.16669276356697083,0.87,16,332,42,10,0.6153846153846154,0.27586206896551724,0.380952380952381,0.8709378856437681
84,0.17300736904144287,0.9025,16,345,29,10,0.6153846153846154,0.35555555555555557,0.4507042253521127,0.8807075277663513
85,0.17145724594593048,0.8975,13,346,28,13,0.5,0.3170731707317073,0.38805970149253727,0.8739201974496091
86,0.1754043847322464,0.9175,12,355,19,14,0.46153846153846156,0.3870967741935484,0.42105263157894735,0.8819415878239408
87,0.16689535975456238,0.915,15,351,23,11,0.5769230769230769,0.39473684210526316,0.46875,0.8830728095433977
88,0.16618452966213226,0.915,16,350,24,10,0.6153846153846154,0.4,0.4848484848484849,0.8828671328671329
89,0.16660848259925842,0.9175,16,351,23,10,0.6153846153846154,0.41025641025641024,0.4923076923076924,0.8828671328671329
90,0.16660846769809723,0.9175,16,351,23,10,0.6153846153846154,0.41025641025641024,0.4923076923076924,0.8828671328671329
91,0.16636604070663452,0.9175,16,351,23,10,0.6153846153846154,0.41025641025641024,0.4923076923076924,0.8830728095433977
92,0.16545379161834717,0.9125,16,349,25,10,0.6153846153846154,0.3902439024390244,0.47761194029850756,0.8820444261620732
93,0.16594301164150238,0.9175,16,351,23,10,0.6153846153846154,0.41025641025641024,0.4923076923076924,0.8838955162484575
94,0.16384369134902954,0.92,16,352,22,10,0.6153846153846154,0.42105263157894735,0.5,0.8901686548745372
95,0.16977527737617493,0.92,14,354,20,12,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.8836898395721926
96,0.15922324359416962,0.885,18,336,38,8,0.6923076923076923,0.32142857142857145,0.4390243902439025,0.8835870012340601
97,0.16293106973171234,0.9025,18,343,31,8,0.6923076923076923,0.3673469387755102,0.48000000000000004,0.886260798025504
98,0.1640409380197525,0.9025,18,343,31,8,0.6923076923076923,0.3673469387755102,0.48000000000000004,0.8833813245577951
99,0.18000920116901398,0.92,14,354,20,12,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.895516248457425
100,0.17411670088768005,0.845,19,319,55,7,0.7307692307692307,0.25675675675675674,0.38,0.8798848210612916
101,0.19470705091953278,0.9375,11,364,10,15,0.4230769230769231,0.5238095238095238,0.4680851063829788,0.906828465651995
102,0.17818213999271393,0.9225,14,355,19,12,0.5384615384615384,0.42424242424242425,0.47457627118644075,0.8747429041546689
103,0.1631813943386078,0.8775,18,333,41,8,0.6923076923076923,0.3050847457627119,0.4235294117647059,0.881530234471411
104,0.17654919624328613,0.915,16,350,24,10,0.6153846153846154,0.4,0.4848484848484849,0.868469765528589
105,0.16172049939632416,0.92,17,351,23,9,0.6538461538461539,0.425,0.5151515151515152,0.8959276018099548
106,0.16750481724739075,0.93,16,356,18,10,0.6153846153846154,0.47058823529411764,0.5333333333333333,0.9000411353352531
107,0.16991473734378815,0.9325,17,356,18,9,0.6538461538461539,0.4857142857142857,0.5573770491803278,0.9009666803784451
108,0.16494028270244598,0.9225,17,352,22,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.898909913615796
109,0.1657005250453949,0.9275,17,354,20,9,0.6538461538461539,0.4594594594594595,0.5396825396825398,0.8988070752776636
110,0.16570046544075012,0.9275,17,354,20,9,0.6538461538461539,0.4594594594594595,0.5396825396825398,0.8988070752776636
111,0.16580884158611298,0.9275,17,354,20,9,0.6538461538461539,0.4594594594594595,0.5396825396825398,0.8986013986013986
112,0.1663741022348404,0.9275,17,354,20,9,0.6538461538461539,0.4594594594594595,0.5396825396825398,0.8967503085150144
113,0.16929589211940765,0.925,17,353,21,9,0.6538461538461539,0.4473684210526316,0.53125,0.8946935417523654
114,0.17217761278152466,0.93,17,355,19,9,0.6538461538461539,0.4722222222222222,0.5483870967741936,0.8933566433566433
115,0.16722960770130157,0.915,17,349,25,9,0.6538461538461539,0.40476190476190477,0.5,0.898909913615796
116,0.1776997298002243,0.93,17,355,19,9,0.6538461538461539,0.4722222222222222,0.5483870967741936,0.8935623200329083
