epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.22372432053089142,0.935,0,374,0,26,0.0,,,0.8207527766351296
1,0.22261585295200348,0.755,23,279,95,3,0.8846153846153846,0.19491525423728814,0.3194444444444445,0.8484162895927602
2,0.20618680119514465,0.9075,13,350,24,13,0.5,0.35135135135135137,0.41269841269841273,0.8622994652406416
3,0.19798250496387482,0.81,22,302,72,4,0.8461538461538461,0.23404255319148937,0.36666666666666675,0.8760798025503909
4,0.18940134346485138,0.905,15,347,27,11,0.5769230769230769,0.35714285714285715,0.4411764705882353,0.8809132044426162
5,0.18543487787246704,0.8925,17,340,34,9,0.6538461538461539,0.3333333333333333,0.44155844155844154,0.8838955162484575
6,0.18249092996120453,0.83,22,310,64,4,0.8461538461538461,0.2558139534883721,0.3928571428571428,0.8884204031262856
7,0.18382883071899414,0.795,22,296,78,4,0.8461538461538461,0.22,0.3492063492063492,0.889654463183875
8,0.18108007311820984,0.8575,19,324,50,7,0.7307692307692307,0.2753623188405797,0.39999999999999997,0.888523241464418
9,0.1808888167142868,0.85,21,319,55,5,0.8076923076923077,0.27631578947368424,0.411764705882353,0.888728918140683
10,0.1808888018131256,0.85,21,319,55,5,0.8076923076923077,0.27631578947368424,0.411764705882353,0.888728918140683
11,0.18088006973266602,0.8425,22,315,59,4,0.8461538461538461,0.2716049382716049,0.411214953271028,0.8889345948169477
12,0.1804710477590561,0.8425,21,316,58,5,0.8076923076923077,0.26582278481012656,0.4,0.8889345948169478
13,0.1812335103750229,0.8175,22,305,69,4,0.8461538461538461,0.24175824175824176,0.3760683760683761,0.8907856849033321
14,0.17891007661819458,0.8525,20,321,53,6,0.7692307692307693,0.273972602739726,0.404040404040404,0.890785684903332
15,0.1790405958890915,0.8175,22,305,69,4,0.8461538461538461,0.24175824175824176,0.3760683760683761,0.892122583299054
16,0.18389348685741425,0.74,24,272,102,2,0.9230769230769231,0.19047619047619047,0.31578947368421056,0.8929452900041135
17,0.17470283806324005,0.8675,20,327,47,6,0.7692307692307693,0.29850746268656714,0.43010752688172044,0.8944878650761005
18,0.1991286426782608,0.9225,8,361,13,18,0.3076923076923077,0.38095238095238093,0.3404255319148936,0.8916083916083917
19,0.17375558614730835,0.865,19,327,47,7,0.7307692307692307,0.2878787878787879,0.41304347826086957,0.8925339366515836
20,0.17122869193553925,0.8625,19,326,48,7,0.7307692307692307,0.2835820895522388,0.4086021505376343,0.8925339366515838
21,0.16756288707256317,0.845,19,319,55,7,0.7307692307692307,0.25675675675675674,0.38,0.8933566433566433
