epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
0,0.024274591356515884,0.9675,372,15,0,13,0.9662337662337662,1.0,0.9828269484808455,1.0
1,0.023449309170246124,0.9725,374,15,0,11,0.9714285714285714,1.0,0.9855072463768115,1.0
2,0.02359076961874962,0.9675,372,15,0,13,0.9662337662337662,1.0,0.9828269484808455,1.0
3,0.02247658185660839,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
4,0.022291483357548714,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
5,0.022592762485146523,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
6,0.0225023552775383,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
7,0.02249954082071781,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
8,0.022604787722229958,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
9,0.022549966350197792,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
10,0.02254997380077839,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
11,0.022541867569088936,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
12,0.02254219725728035,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
13,0.022657666355371475,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
14,0.022455202415585518,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
15,0.02254856377840042,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,1.0
16,0.022547490894794464,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,1.0
17,0.022274810820817947,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9998268398268398
18,0.02309899777173996,0.9725,374,15,0,11,0.9714285714285714,1.0,0.9855072463768115,0.9993073593073594
19,0.0225338377058506,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9994805194805195
20,0.02184433490037918,0.9825,378,15,0,7,0.9818181818181818,1.0,0.9908256880733944,0.9991341991341991
21,0.02216995134949684,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
22,0.02488706447184086,0.9725,374,15,0,11,0.9714285714285714,1.0,0.9855072463768115,0.9993073593073594
23,0.023262513801455498,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
24,0.022361142560839653,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
25,0.023023638874292374,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
26,0.023140642791986465,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
27,0.022648097947239876,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
28,0.022822311148047447,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
29,0.02286507748067379,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
30,0.02286507748067379,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
31,0.02287605032324791,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
32,0.022688379511237144,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
33,0.022975798696279526,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
34,0.02408319152891636,0.9725,374,15,0,11,0.9714285714285714,1.0,0.9855072463768115,0.9991341991341991
35,0.02391715906560421,0.9725,374,15,0,11,0.9714285714285714,1.0,0.9855072463768115,0.9991341991341991
36,0.021961912512779236,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
37,0.022222639992833138,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9989610389610389
38,0.021628540009260178,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9989610389610389
39,0.02144245058298111,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
40,0.026256032288074493,0.965,371,15,0,14,0.9636363636363636,1.0,0.9814814814814815,0.9991341991341991
41,0.023055123165249825,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9989610389610389
42,0.02290911227464676,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
43,0.023671455681324005,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
