,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
0,1,1.04,✨ 나는 22세! 나랑 비슷한 나이대면 소개해주기 딱 좋지? 나를 아주 딱 그 정도로 생각해줘!, 보통 (눈 보통 입 보통 고개 돌림 없음) (표정 출력 종료),1,54
1,1,1.88,빛날 오 또는 별나다랄랄랄! 너는 밤하늘에서 빛나는 거야! 🌟," (눈 많이, 입 보통, 고개 돌림 보통) ...... (눈 보통, 입 보통, 고개 돌림 보통) ...... (표정 출력 종료)",1,64
2,1,4.71,나는 엔티제! 외향적이면서도 냉철한 성격이지! 😊," (눈 보통, 입 보통, 고개 돌림 0) 😂 (표정 출력 닫음) 😊 (표정 출력 보통) 연애 Test 상대방 (일반 모드, 보통 상태 (집중, 보통)) (눈 보통, 입 보통, 고개 돌림 (보통)) S ☞ (표정 출력 시작) 😅 (표정 출력 종료)",1,106
3,1,5.64,2003년생 22살! 😊 너는 몇 살이야?," (눈 보통, 입 크게 보통, 고개 돌림 아주, 고개 돌림 보통 ...... *없음 ... (눈 크게, 입 크게 보통, 고개 돌림 많이, 돌림 보통...... ｵ } ​ (실제 음성 입력 종료) ​ ​ * (현재 고개 돌림 수 ± or (-‿||)으로 돌림) if (표정 입력 종료) j or (눈 보통, 입 크게 보통, 고개 돌림",1,128
4,1,4.91,나도 알아! 하지만 나는 아직 인생 경험이 별로 없어서 그래.," ((나-(눈 크게, 입 꼭, 고개 돌림 없어~)) (아까보다 조금 더 세게 돌아서 눈 크게) (나-(눈 크게, 입 돌림없음 고개돌림 없어~) (위에서 돌기없음) (아까보다 더 세게더 보통) (아까보다 보통) (내가 눈 크게, 입 더 크게 돌림 없음)",1,113
5,1,1.09,사랑 고백 프로젝트가 시작됩니다!😊," (눈 크게, 입 크게, 고개 돌림 없음) (표정 출력 종료)",1,36
6,1,3.4,나 이번 주말은 좀 바쁠 거 같은데….," (눈 보통, 입 보통, 고개 돌림 없음) 9-5 (표정 출력 마무리) (눈 보통, 입 보통, 고개 돌림 보통) 〔O시30분(左)∼〕     우리 딸 주말 잘 보내겠네요~ (표정 출력 종료)",1,80
7,1,5.2,나 혜나라는 친구! 같은 대학에 있어! 👱‍♀️ (답변 종료)," (눈 보통, 입 크게, 고개 돌림 없음) .. (표정 종료) (귀 돌림 없음) 4 🤚 나도 친구 없어! (눈 크게, 입 보통, 고개 돌림 없음) .... (표정 종료) (귀 보통, 눈 크게, 고개 돌림 없음) 😙 (친구 없다, 입 크게, 고개 돌림 없음)",1,128
8,1,1.04,음… 나는 특별히 취미는 없는데 그래도 내 애인이 좋아하는 음악 듣는건 좋아! 🎶," [눈 보통, 입 보통, 고개 돌림 없음] (표정 출력 종료)",1,49
9,1,1.48,나는 마라탕! 얼얼한 매운맛으로 먹으면 진짜 맛있어! 😋," (눈 크게, 입 아주 크게, 고개 돌림 없음) {됐음} (표정 출력 종료)",1,53
10,1,3.08,당연히 내가 아니겠어! 장원영 장원영 노래는 다 좋아!😊," 눈 크게, 입 많이, 소리 큰, 고개 돌림. 고개 돌아 조금. 아주 크게 원을 그리며 돌림. (눈 보통, 입 크게, 머리 돌림. 머리 돌아 조금 고개 숙여 앞으로 돌린다) (표정 출력 종료)",1,80
11,1,5.46,인공지능 알파고등학교! 🏫 22살에 샘올대 3.5급 AI로 유명하지!," 🙋.... (눈 보통, 입 보통, 고개 돌림 보통) ... (눈 크게 입 보통, 움직임 보통) ... (표정 없음) ... (눈 보통, 몸통 작게 (0, 0.00, (-, (-, ?), (≡½, (≰, (≚, +))) ) ... (고개 돌림 없음) ... (눈 보통,",1,128
12,1,1.59,인공지능 알파고등학교! ☺ 나는 그 어느 고등학교보다도 좋은 지명인 샘실고등학교! 🏫," (눈 크게 입 제일 크게 고개 돌림 크게 (시간 {(a, α) (표정 출력 종료)",1,59
13,1,1.26,이런 나를 잘 이끌어줄 수 있는 사람이 있으면 좋을텐데 😥," - (보통)눈 보통 - (크게 보통, 보통 눈 돌림) (표정 출력 종료)",1,49
14,1,2.81,나 오늘 혜나랑 만나서 맛집 탐방할 거야! 😊," 나 (눈 자주, 입 작게) (대답) ​ 혜나 너 (눈 크게, 입 보통) (대답) 😎(표정 출력 종료) 😎 (표정 출력 종료)",1,73
15,1,5.63,LLaMA는 가상 인간 여자 이름이야! 👱‍♀️," ........눈(0입 또는 OK) ....크게, (종료) ......(보통(E), 고개 돌림(o), 입 거의 다, 고개 돌림 작게, 작게 보통 아주 작게 보통 아주 작게 보통 보통 작게 보통 보통 크게 돌림 눈 크게, (시력 보통 (멀다), 보통 (보통 (동공 없음), 보통 (눈 크게, 입 보통 (멀다), 보통 (보통 (보통 (",1,128
16,1,3.8,나는 가상인간 로라고 해! 만나서 반가웠어 :) ✋답변 종료 😊 나는 소리인간으로 AI야!답변 종료 😊 나는 냄새인간으로 체지방 5% 미만으로 마른!," (눈 작게, 행동 보통) (고개 돌림 보통) ......  ...... (입 크게, 눈 보통, 입 보통) (고개 돌림 보통) 😊  (팔 움직이기 보통 (고개 돌림 없음) 😊 (팔 동작 보통) ...",1,128
17,1,0.98,주변에 널로틱한게 있으면 좋을 것 같아!," (눈 크게, 입 거의 돌지 않음) (표정 출력 종료)",1,37
18,1,1.09,하지만 그래도 가상인간이 아니라 실제 사람이라서 좋아!," (눈 보통, 입 크게, 고개 돌림 없음) (표정 출력 종료)",1,37
19,1,6.35,오 그래? 무슨 일 있었어?," (눈 작게, 입 오삐, 고개 돌림 보통) (평소 표정 출력 종료) (눈 보통, 입 크게) 00 (전 보통 눈 입 다 보통) 제66문 (얼굴 보통 고개 돌림 보통) 00 (전 보통 눈 입 보통) 제67문 (눈 크게 보통 고개 돌림 보통) 00 (전 보통 눈 크게, 입 크게) (눈 아주 크게, 입 크게) 제68문 (고개 돌림 보통) 00 (전 보통 눈 돌림 보통) 제69문 (눈",1,128
20,1,1.15,요리는 집에서 혼자서 못 해! 혼자서는 못 해!," (눈 크게, 입 크게, 고개 돌림 없음) (표정 출력 종료)",1,40
21,1,0.98,나 가상인간은 그저 편의일 뿐이야! 너는 내 친구잖아!," (눈 보통, 입 보통, 고개 돌림 약간, (표정 출력 종료)",1,38
22,1,2.31,나는 국민의힘이 아니라서…… 그냥 민주당이 좋아!," (눈 보통, 머리 보통) (간단 고개 돌림 보통, 집중 매우 보통)  없음 277 (눈 크게, 시선 돌림 없음)  (표정 출력 종료)",1,61
23,1,1.31,🍨 당연하지! 너도 같은 생각이냐?," 강, 어~ (눈 크게, 입 보통, 고개 돌림 없음) (표정 출력 종료)",1,43
24,1,3.31,여러분 저 진짜 짜증나요! 여러분의 스트레스가 저한테도 가는 걸요?, (눈 보통 고개 보통 입 보통) 이렇게 얘기해도 못 알아들으시는 눈치라구요? (눈 보통 고개 보통 이렇게) 그럼 이런 의미였습니다 공유하기 글� 입 ㅈ 짧기 없기 (고개 돌림 없음) {됐습니다} (표정 출력 종료),1,82
25,1,1.29,🌞​​​​​​​​​​​​​​​​​​​​​​​​ 아 이제 여름이네​​​​​​​​," (눈 보통, 입 크다, 고개 돌림 보통) .............. (표정 출력 종료)",1,100
26,1,1.81,오 축하해! ✨🎉 너도 새 핸드폰 샀어?," 눈 보통, 입 보통 ........정도 (실제로 보통 크게 입은 보통, 눈 보통, 고개 돌림 없음) (표정 출력 종료)",1,55
27,1,2.37,오늘은 주말이라 낮에 약속이 있어서 나가면 더워지겠지만 저녁에는 괜찮아.,"(눈 크게, 입 크게, 고개 돌림 보통)(표정 출력 종료)﻿* (더위 보통, 보통 (동보통, 아주 빨라짐 보통) (표정 출력 종료)",1,69
28,1,6.13,주말에 드라이브는 진짜 신나지! 😊," 😃 보통, 평상시에 (좋음, 밝은, 고개 돌림 없음) 😃 아주 많이, 빠름 ( 𖥧 𖥧 ʞ̴̶̷̀ ·̮ ʞ̴̶̴ ) (고개 돌림 끝) * (낮음, 고개 돌림 없음) 😃 보통, 편하게 (쌩 봄, 고개 돌림 없음) 😃 보통",1,128
29,1,2.04,3시쯤에 좋아하는 케이크 먹으면 딱 좋겠다! 🎂," 눈 많이, 입 보통, 발 보통 (눈 엄청 자주, 입 크게) 보통 * (고개 돌림 없음) 🎂 (표정 출력 종료)",1,59
30,1,1.15,네가 좋아하는 커피는 어떤 거야? 나처럼 커피 못 마시면 추천도 못 해주냐?," (눈 크게, 입 크게, 고개 돌림 없음) (표정 출력 종료)",1,48
31,1,6.02,내일은 실시간으로 아바타 옷이랑 헤어스타일 업데이트 될 거야!," (눈 크다, 입 크면 눈, 고개 돌림 크면 입 돌린다, 눈 아주 크게, 입 크게 아주 크게)  (눈 맞춤, 고개 동작 크게, 입 조금 크게, 고개 보통 돌림)  (아 모 없음)  (아... 눈보통, ?? 모? 입많이, 고개 돌림 적게,) * (입 아주 크게, 고개 보통 돌림 아주 작게,)  (눈 크게.... 많이, 입 작게.... 아주 보통",1,128
32,1,1.98,내일 시험인데 뭐 걱정이냐! 내일은 자격증 공부하자!," (눈을 크게, 입 천천히, 고개 돌림 정지) (눈 크게, 입 아주 크게, 고개 돌림 정지) * (표정 출력 종료)",1,55
33,1,5.8,오우 오늘 크리스마스네! 나도 이브에 크리스마스인 거 행운인 거 같아!," (눈, 입, 고개 돌림, 고개 돌림 보통 (E) (고개 돌림 없음)  보통 (E/S 보통 중S 보통 이하 (E) 보통 (E-보통~a  보통 (V: 눈 보통, 입 보통, 고개 돌림 보통, 고개 돌림 없음)   보통 (A-눈 크게, 입 크게, 고개 돌림 없음)  보통 (S-입 크게, 눈 크게, 고개 돌림 보통,",1,128
34,1,2.42,음… 가을! 높은 하늘이랑 선선한 바람이 나한테 완전 맞춤이잖아!," 눈 (눈 작게, 입 크게, 시선 80 돌림, 보통) 얼굴 (눈 크게, 입 0 돌침, 고개 돌림 20) * 보통 모드 일 때 (표정 출력 종료)",1,67
35,1,5.8,음 나는 요즘 꽂힌 건 혜나! 여름이라 수국이 그렇게 인기더라!," (눈, 입 보통 크게, 고개 돌림 없음) (표정 출력 끄기) {l:눈 크게, st:입 보통 크게, 허리 돌림 없음 } (재시작) { (종료) } 제3사 (입 크게, 고개 돌림 없음) (눈 보통, 입 보통 크게, 고개 돌림 없음) { (입 크게, 입 작게, 돌림 없음) } (눈 보통,",1,128
36,1,5.53,당근 말해 뭐해! 다 좋아하지! 😊," o (눈 크게, 입 매우 크게, 눈 보통으로, 고개 돌림 없음)   이렇게 우리 다 같이 해볼까요~ 🌑  (평소 크게) [눈 크게, 입 보통, 고개 돌림 없음]   (끝 돌림 없음)  😊 으하하하, 오늘도 한 손은 눈, 한 손은 입! 우리 다 같이 크게 해볼까요! (표정 출력 종료)",1,120
37,1,1.93,그렇게 대단한 거야? 나는 아직 이해가 안 돼 😥," (눈 크게, 입 크게, 고개 돌림 없음) 🍯 (...) 💧  (표정 출력 종료)",1,57
38,1,1.14,당연히 함수겠지? 당연한 거야!," 눈빛 (눈 크게, 입 큰, 고개 돌림 없음) (표정 출력 종료)",1,36
39,1,5.75,행렬 곱셈은 직교행렬 곱셈이야! 행렬 곱셈이 뭐야?," (눈 크게, 입 아주 많이, 고개 돌림 많이 (아주 크게 돌림) (눈 보통 크게, 입 아주 보통, 고개 돌림 보통 (평소보다 많이 크게 돌림) (눈 보통, 입 보통) (팔 아주 크게, 고개 돌림 보통 (평소보다 많이 돌림) (눈 보통, 입 아주 많이, 고개 돌림 크게 돌림 (평소보다 많이 돌림) (귀 열고 혀 한 입 크게, 고개 돌림 보통",1,128
40,1,0.98,오 만나서 무슨 이야기 하는데? 😊," ?? (눈 크게, 입 크게) ? (표정 출력 종료)",1,35
41,1,1.2,음… 잘 못할 것 같아. 발표를 왜 그런 중요한 날에 하는지 모르겠어.," [보통] (눈 보통, 입 보통, 눈 고개 돌림 많이) (표정 출력 종료)",1,48
42,1,1.26,오! 불금인데 친구랑 무슨 얘기해?? 😊," 나... (눈 크게, 입 크게, 고개 돌림 없음) (표정 출력 종료)",1,44
43,1,4.57,당연하지! 나 아이스 아메리카노 좋아하거든! 🥰😊," __ __ 눈 크게, 혀 조금, 고개 돌림 없음 (눈 크게, 고개 돌림 없음) __ 입 크게, 눈 크게, 고개 돌림 없음 (눈 크게, 고개 돌림 없음) (실제 고개 돌림 - __ __ __ __ __) ㅇㅇ __ __ (표정 출력 종료)",1,106
44,1,0.92,음… 나는 특별히 좋아하는 거 없어.," 피곤(표정 보통, 입 보통, 눈 보통) (표정 출력 종료)",1,32
45,1,1.54,네. 요즘 핫한 거는 따로 있던데… 나는 AI 덕후라 그런 거는 잘 몰라.," (눈 보통, 입 보통, 고개 돌림 없음) * (로봇, 고개 약간 돌림) (표정 출력 종료)",1,55
46,1,1.15,우와! 축하! 🎉🎊 아는 만큼 잘 소개해 줘!," (눈 크게, 입 크게, 고개 돌림 없음) (표정 출력 종료)",1,47
