,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.08,2025-07-28 20:33:44,1.8102,1.7614,0.000299,0.6165
1,0.16,-,1.5605,2.2478,0.000298,0.6632
2,0.24,-,1.4722,1.5484,0.000296,0.6632
3,0.32,-,1.2461,2.0505,0.000295,0.7201
4,0.4,-,1.4332,2.2129,0.000294,0.6826
5,0.48,-,1.2143,2.1242,0.000293,0.7037
6,0.56,-,1.2644,2.0053,0.000292,0.7025
7,0.65,-,1.108,1.8681,0.00029,0.7225
8,0.73,-,1.2036,2.2532,0.000289,0.7081
9,0.81,-,1.0993,2.2481,0.000288,0.7073
10,0.89,-,1.1766,1.4338,0.000287,0.7112
11,0.97,-,1.3524,1.7253,0.000286,0.6777
12,1.05,2025-07-28 20:41:57,0.9054,1.5137,0.000284,0.7939
13,1.13,-,0.737,2.0727,0.000283,0.7897
14,1.21,-,0.7936,1.2721,0.000282,0.7951
15,1.29,-,0.7786,1.373,0.000281,0.7758
16,1.37,-,0.8831,2.5618,0.000279,0.7731
17,1.45,-,0.8713,1.1074,0.000278,0.7784
18,1.53,-,0.797,2.9716,0.000277,0.8005
19,1.61,-,0.8001,1.3032,0.000276,0.7784
20,1.69,-,0.8599,1.6064,0.000275,0.7817
21,1.77,-,0.82,1.7364,0.000273,0.7785
22,1.85,-,0.9029,1.3549,0.000272,0.7627
23,1.94,-,0.7771,1.792,0.000271,0.7753
24,2.02,2025-07-28 20:52:53,0.6327,1.0393,0.00027,0.8179
25,2.1,-,0.4966,1.4589,0.000269,0.8436
26,2.18,-,0.4347,1.3406,0.000267,0.8709
27,2.26,-,0.5722,1.4869,0.000266,0.8293
28,2.34,-,0.4935,1.5963,0.000265,0.8556
29,2.42,-,0.4947,1.1496,0.000264,0.8503
30,2.5,-,0.5192,1.2666,0.000263,0.8434
31,2.58,-,0.6223,1.4974,0.000261,0.8219
32,2.66,-,0.5031,1.8299,0.00026,0.8491
33,2.74,-,0.519,1.8376,0.000259,0.8553
34,2.82,-,0.6135,1.314,0.000258,0.8121
35,2.9,-,0.5531,1.2792,0.000257,0.8457
36,2.98,-,0.5533,1.2875,0.000255,0.8107
37,3.06,2025-07-28 21:01:18,0.3524,1.4206,0.000254,0.8781
38,3.15,-,0.3859,1.766,0.000253,0.8923
39,3.23,-,0.3505,2.4567,0.000252,0.8852
40,3.31,-,0.336,1.8272,0.00025,0.8925
41,3.39,-,0.331,0.9836,0.000249,0.8897
42,3.47,-,0.3876,1.1543,0.000248,0.8694
43,3.55,-,0.3985,1.3043,0.000247,0.8937
44,3.63,-,0.4384,1.7471,0.000246,0.8699
45,3.71,-,0.322,1.4668,0.000244,0.8905
46,3.79,-,0.3756,1.7086,0.000243,0.8931
47,3.87,-,0.4682,1.0231,0.000242,0.8497
48,3.95,-,0.3655,1.3612,0.000241,0.8919
49,4.03,2025-07-28 21:10:15,0.3272,0.2364,0.00024,0.8975
50,4.11,-,0.2952,1.3691,0.000238,0.9103
51,4.19,-,0.2267,0.888,0.000237,0.9257
52,4.27,-,0.2433,0.5211,0.000236,0.9277
53,4.35,-,0.1945,2.5185,0.000235,0.9385
54,4.44,-,0.2926,1.5078,0.000234,0.8941
55,4.52,-,0.2493,1.0688,0.000232,0.9099
56,4.6,-,0.3244,1.3713,0.000231,0.8969
57,4.68,-,0.2471,1.5404,0.00023,0.9247
58,4.76,-,0.2239,5.1967,0.000229,0.9305
59,4.84,-,0.2659,1.5989,0.000227,0.9075
60,4.92,-,0.3029,0.8405,0.000226,0.9134
61,5.0,-,0.3175,1.0779,0.000225,0.9076
62,5.08,2025-07-28 21:19:22,0.1567,1.4022,0.000224,0.9524
63,5.16,-,0.1939,1.3164,0.000223,0.9445
64,5.24,-,0.164,0.8092,0.000221,0.9482
65,5.32,-,0.2381,0.9726,0.00022,0.9202
66,5.4,-,0.2017,2.7746,0.000219,0.9411
67,5.48,-,0.2137,0.9578,0.000218,0.923
68,5.56,-,0.2215,1.2085,0.000217,0.9293
69,5.65,-,0.2176,3.7032,0.000215,0.9319
70,5.73,-,0.1963,0.8057,0.000214,0.9312
71,5.81,-,0.1752,0.4016,0.000213,0.9634
72,5.89,-,0.2321,1.2434,0.000212,0.9161
73,5.97,-,0.1764,0.9732,0.000211,0.958
74,6.05,2025-07-28 21:28:14,0.169,0.8041,0.000209,0.9496
75,6.13,-,0.1143,0.0089,0.000208,0.9699
76,6.21,-,0.1086,3.0139,0.000207,0.9766
77,6.29,-,0.1042,0.3,0.000206,0.9707
78,6.37,-,0.1004,0.6529,0.000204,0.9638
79,6.45,-,0.1384,0.924,0.000203,0.9542
80,6.53,-,0.163,0.8074,0.000202,0.9435
81,6.61,-,0.089,0.8441,0.000201,0.9729
82,6.69,-,0.1374,0.9971,0.0002,0.9623
83,6.77,-,0.1596,0.1178,0.000198,0.9443
84,6.85,-,0.1284,0.9515,0.000197,0.9579
85,6.94,-,0.1145,0.465,0.000196,0.964
86,7.02,2025-07-28 21:38:39,0.1645,1.0386,0.000195,0.9539
87,7.1,-,0.0899,0.8661,0.000194,0.9772
88,7.18,-,0.084,0.0721,0.000192,0.9731
89,7.26,-,0.0778,0.0084,0.000191,0.9731
90,7.34,-,0.087,0.1313,0.00019,0.9681
91,7.42,-,0.0605,1.8523,0.000189,0.9835
92,7.5,-,0.139,0.6113,0.000188,0.97
93,7.58,-,0.1012,0.0364,0.000186,0.973
94,7.66,-,0.0616,0.302,0.000185,0.9785
95,7.74,-,0.0649,0.7039,0.000184,0.9788
96,7.82,-,0.0486,6.1212,0.000183,0.9876
97,7.9,-,0.0767,0.1086,0.000182,0.9737
98,7.98,-,0.0574,2.6289,0.00018,0.9859
99,8.06,2025-07-28 21:47:52,0.0745,0.4692,0.000179,0.9766
100,8.15,-,0.0453,1.1327,0.000178,0.9866
101,8.23,-,0.0579,0.4983,0.000177,0.9835
102,8.31,-,0.0484,0.3392,0.000175,0.9865
103,8.39,-,0.0431,2.485,0.000174,0.9925
104,8.47,-,0.0344,0.1171,0.000173,0.9857
105,8.55,-,0.0841,0.1472,0.000172,0.9757
106,8.63,-,0.0323,0.0367,0.000171,0.988
107,8.71,-,0.055,0.0144,0.000169,0.9907
108,8.79,-,0.0471,1.5528,0.000168,0.9883
109,8.87,-,0.0858,1.0524,0.000167,0.9733
110,8.95,-,0.0473,0.1221,0.000166,0.9899
111,9.03,2025-07-28 21:56:30,0.0902,0.154,0.000165,0.9783
112,9.11,-,0.0241,0.0919,0.000163,0.991
113,9.19,-,0.0263,0.0493,0.000162,0.9875
114,9.27,-,0.0415,0.0153,0.000161,0.9941
115,9.35,-,0.0161,0.0149,0.00016,0.9949
116,9.44,-,0.0204,0.2572,0.000159,0.9943
117,9.52,-,0.0366,0.0956,0.000157,0.9906
118,9.6,-,0.0176,0.0189,0.000156,0.9949
119,9.68,-,0.0399,1.5532,0.000155,0.9886
120,9.76,-,0.0515,1.0031,0.000154,0.9858
121,9.84,-,0.0177,0.7063,0.000152,0.9938
122,9.92,-,0.0401,0.735,0.000151,0.9841
123,10.0,-,0.0303,1.0295,0.00015,0.9895
124,10.08,2025-07-28 22:05:31,0.0369,0.792,0.000149,0.9879
125,10.16,-,0.0225,0.0445,0.000148,0.9901
126,10.24,-,0.0362,0.017,0.000146,0.9937
127,10.32,-,0.0323,3.7806,0.000145,0.9926
128,10.4,-,0.0112,0.0051,0.000144,0.993
129,10.48,-,0.04,0.0381,0.000143,0.9904
130,10.56,-,0.0154,0.0461,0.000142,0.9961
131,10.65,-,0.0385,0.033,0.00014,0.9891
132,10.73,-,0.0175,0.1044,0.000139,0.9947
