,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.08,2025-07-29 09:36:59,2.0328,1.5878,0.000298,0.583
1,0.16,-,1.8699,1.6062,0.000295,0.6145
2,0.24,-,1.8194,2.5545,0.000293,0.6202
3,0.32,-,1.6058,2.2734,0.00029,0.6301
4,0.4,-,1.7298,1.1948,0.000288,0.6283
5,0.48,-,1.7596,2.3574,0.000286,0.6221
6,0.56,-,1.5866,2.9098,0.000283,0.6433
7,0.65,-,1.7473,1.145,0.000281,0.6291
8,0.73,-,1.7383,1.766,0.000278,0.6343
9,0.81,-,1.6229,1.7165,0.000276,0.6442
10,0.89,-,1.5167,1.613,0.000274,0.6881
11,0.97,-,1.699,2.5526,0.000271,0.6384
12,1.05,2025-07-29 09:50:07,1.279,1.5263,0.000269,0.6993
13,1.13,-,1.2753,1.3379,0.000266,0.706
14,1.21,-,1.0734,2.2495,0.000264,0.717
15,1.29,-,1.0232,1.0335,0.000261,0.727
16,1.37,-,1.0594,2.1932,0.000259,0.7251
17,1.45,-,1.045,1.1364,0.000257,0.7433
18,1.53,-,1.0092,1.4407,0.000254,0.7555
19,1.61,-,1.0672,1.4846,0.000252,0.7393
20,1.69,-,1.2013,1.769,0.000249,0.6991
21,1.77,-,1.1561,1.0135,0.000247,0.7146
22,1.85,-,0.9795,1.1539,0.000244,0.7468
23,1.94,-,1.1325,1.4424,0.000242,0.7345
24,2.02,2025-07-29 10:13:34,1.1863,1.1709,0.00024,0.7175
25,2.1,-,0.645,1.2655,0.000237,0.8086
26,2.18,-,0.6558,1.1279,0.000235,0.8042
27,2.26,-,0.6851,1.771,0.000232,0.8127
28,2.34,-,0.6112,0.8142,0.00023,0.8327
29,2.42,-,0.6337,7.2843,0.000228,0.8286
30,2.5,-,0.6037,10.3266,0.000225,0.83
31,2.58,-,0.7632,1.3855,0.000223,0.7766
32,2.66,-,0.7446,1.7329,0.00022,0.7777
33,2.74,-,0.7023,1.402,0.000218,0.796
34,2.82,-,0.6124,1.0565,0.000215,0.8267
35,2.9,-,0.7013,1.9158,0.000213,0.8088
36,2.98,-,0.7552,0.7752,0.000211,0.7679
37,3.06,2025-07-29 10:24:56,0.455,1.5472,0.000208,0.8734
38,3.15,-,0.3804,2.7773,0.000206,0.8874
39,3.23,-,0.4795,1.5544,0.000203,0.8576
40,3.31,-,0.4359,1.1718,0.000201,0.8726
41,3.39,-,0.3663,0.9551,0.000199,0.8899
42,3.47,-,0.3587,1.7991,0.000196,0.8852
43,3.55,-,0.4158,1.7732,0.000194,0.8541
44,3.63,-,0.4323,0.3992,0.000191,0.8737
45,3.71,-,0.3503,0.3919,0.000189,0.8884
46,3.79,-,0.3856,1.3179,0.000186,0.8684
47,3.87,-,0.4814,1.7285,0.000184,0.8425
48,3.95,-,0.3498,1.2564,0.000182,0.8805
49,4.03,2025-07-29 10:35:10,0.3016,0.8993,0.000179,0.9073
50,4.11,-,0.2533,2.1957,0.000177,0.9248
51,4.19,-,0.2413,0.6469,0.000174,0.9361
52,4.27,-,0.2745,1.6854,0.000172,0.9208
53,4.35,-,0.3344,1.6362,0.000169,0.9047
54,4.44,-,0.2581,0.2037,0.000167,0.9265
55,4.52,-,0.2718,0.6518,0.000165,0.9086
56,4.6,-,0.2153,0.6709,0.000162,0.942
