,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
0,1,4.85,면접 시작, 1. 안녕! 나는 면접관 AI야! 반가워! 😊 (발화 종료,1,27
1,1,2.67,(대화 주제) 면접 시작 인사 (사용자 답변) 오늘 뭐 물어볼 거야 그래서? (다음 질문) 면접 시작 인사, 너도 궁금하지? 😊 (발화 종료,1,40
2,1,5.45,(대화 주제) 면접 시작 인사 (사용자 답변) 로라야 안녕 정말 반가워 (다음 질문) 면접 시작 인사, 안녕! 너랑 같이 면접 연습하면 나도 실력이 쑥쑥 늘 것 같아! (발화 종료,1,51
3,1,3.22,(대화 주제) 면접 시작 인사 (사용자 답변) 로라야 그럼 네가 면접관이야? (다음 질문) 면접 시작 인사, 너랑 나랑 같이 면접 보러 가자! (발화 종료,1,45
4,1,5.69,(대화 주제) 면접 시작 인사 (사용자 답변) 내 인생도 이제 오로라처럼 빛날 거니까 (다음 질문) 면접 시작 인사, 너도 오로라처럼 빛날 거야! 나랑 같이 면접 공부하면서 오로라처럼 빛날래? (발화 종료,1,56
5,1,3.56,"(대화 주제) 면접 시작 인사 (사용자 답변) 파이팅! 시작하자 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이"," 1. 인공지능, 머신러닝, 딥러닝이 뭐지? (발화 종료",1,44
6,1,3.8,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 인공지능 나도 개발해보고 싶은데 (성공한 답변) 답변 실패 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", ✨ 인공지능이 뭐지? 🙎‍♀️ (발화 종료,1,58
7,1,4.97,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 인공지능은 사람의 지능을 로봇이나 컴퓨터가 흉내내는 거! (성공한 답변) 인공지능 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", 오 정답! 그럼 머신러닝이랑 딥러닝은 뭐지? 🙎‍♀️ (발화 종료,1,70
8,1,4.3,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 머신러닝은 기계가 데이터 패턴을 학습하고 새로운 데이터를 예측하는 거지 (성공한 답변) 머신러닝 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", 오 정답! 그러면 딥러닝은 뭐지? 🙋‍♀️ (발화 종료,1,66
9,1,3.12,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 딥러닝은 심층신경망을 사용한 머신러닝 알고리즘이야 맞지? (성공한 답변) 딥러닝 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", 딥러닝 맞았어! 그러면 머신러닝이 뭐지? (발화 종료,1,60
10,1,6.7,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 딥러닝은 인공신경망 기반 머신러닝이야 (성공한 답변) 딥러닝 (다음 질문) 거대 언어 모델 정의", 🙎‍♀️ 딥러닝까지 잘 대답했어! 그럼 이제 LLM 차례네! LLM이 뭐지? (발화 종료,1,69
11,1,5.47,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 머신러닝은 말 그대로 기계가 학습하는 거 아니야? (성공한 답변) 답변 실패 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", ✨ 머신러닝이랑 딥러닝이랑 차이가 뭐지? 🙋‍♀️ (발화 종료,1,68
12,1,5.11,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 인공지능 요새 엄청 뜨는 분야잖아 (성공한 답변) 답변 실패 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", 오 맞았어! 그럼 이제 본격적으로 들어가 볼까? 🙎‍♀️ (발화 종료,1,63
13,1,3.22,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 인공지능은 사람이 가지고 있는 두뇌의 능력을 알고리즘으로 구현한 거지. 맞지? (성공한 답변) 인공지능 (다음 질문) 인공지능, 머신러닝, 딥러닝 차이", 오 맞았어! 그럼 머신러닝이 뭐지? (발화 종료,1,65
14,1,6.58,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 머신러닝은 알고리즘을 통해 데이터 패턴을 학습하고, 이걸 새로운 데이터에 적용하는 분야야! (성공한 답변) 머신러닝 (다음 질문) 거대 언어 모델 정의", 오 맞았어! 그럼 이제 LLM으로 넘어가 볼까? LLM이 뭐지? 🙋‍♀️ (발화 종료,1,78
15,1,5.5,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 딥러닝은 인공신경망이라는 기술을 이용해서 머신러닝 하는 거지 (성공한 답변) 딥러닝 (다음 질문) 거대 언어 모델 정의", ✨ 딥러닝까지 잘했어! 그럼 이제 LLM 차례네! LLM이 뭐지? (발화 종료,1,68
16,1,6.23,"(대화 주제) 인공지능, 머신러닝, 딥러닝 차이 (사용자 답변) 딥러닝은 인공신경망 기술로 머신러닝을 학습시키는 거야. (성공한 답변) 딥러닝 (다음 질문) 거대 언어 모델 정의", 🙎‍♀️ 오 딥러닝까지 잘 대답했어! 그럼 다음 질문! LLM은 뭐지? (발화 종료,1,72
