,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
0,0.08,2025-07-29 01:31:24,2.2927,1.4354,0.000299,0.5368
1,0.16,-,1.6715,2.2458,0.000298,0.6405
2,0.24,-,1.7875,1.7608,0.000296,0.6353
3,0.32,-,1.7847,2.7525,0.000295,0.6314
4,0.4,-,1.792,1.0703,0.000294,0.6345
5,0.48,-,1.691,1.1367,0.000293,0.6441
6,0.56,-,1.5466,2.3459,0.000292,0.662
7,0.65,-,1.5724,1.6351,0.00029,0.65
8,0.73,-,1.686,2.9739,0.000289,0.6214
9,0.81,-,1.5376,3.097,0.000288,0.6704
10,0.89,-,1.6985,1.4709,0.000287,0.6471
11,0.97,-,1.5924,2.1113,0.000286,0.6548
12,1.05,2025-07-29 01:45:25,1.2796,1.5323,0.000284,0.7013
13,1.13,-,1.1824,0.9179,0.000283,0.7135
14,1.21,-,1.0992,1.9795,0.000282,0.7218
15,1.29,-,1.2807,2.1889,0.000281,0.6784
16,1.37,-,1.0355,2.2292,0.000279,0.7277
17,1.45,-,1.1556,1.1274,0.000278,0.7023
18,1.53,-,1.0971,1.5935,0.000277,0.7233
19,1.61,-,1.1443,1.1768,0.000276,0.7299
20,1.69,-,1.0205,1.1166,0.000275,0.7523
21,1.77,-,1.1132,1.428,0.000273,0.7413
22,1.85,-,1.0399,1.2333,0.000272,0.7469
23,1.94,-,1.0586,1.0179,0.000271,0.7322
24,2.02,2025-07-29 01:55:39,0.9327,1.0567,0.00027,0.763
25,2.1,-,0.7481,1.5141,0.000269,0.7881
26,2.18,-,0.6692,1.5684,0.000267,0.8107
27,2.26,-,0.6992,0.8809,0.000266,0.8091
28,2.34,-,0.6244,0.9033,0.000265,0.8206
29,2.42,-,0.7528,1.021,0.000264,0.7851
30,2.5,-,0.7053,1.6788,0.000263,0.7938
31,2.58,-,0.61,1.3114,0.000261,0.807
32,2.66,-,0.6847,1.0272,0.00026,0.7968
33,2.74,-,0.7278,1.0817,0.000259,0.7907
34,2.82,-,0.7326,1.3324,0.000258,0.7971
35,2.9,-,0.73,1.3415,0.000257,0.7834
36,2.98,-,0.9044,1.2522,0.000255,0.7722
37,3.06,2025-07-29 02:10:45,0.5535,0.8665,0.000254,0.8362
38,3.15,-,0.4332,1.9806,0.000253,0.8558
39,3.23,-,0.3846,1.611,0.000252,0.8745
40,3.31,-,0.4686,1.0062,0.00025,0.8529
41,3.39,-,0.5003,1.2365,0.000249,0.8563
42,3.47,-,0.5131,0.6331,0.000248,0.8554
43,3.55,-,0.4249,0.6766,0.000247,0.8637
44,3.63,-,0.3611,0.639,0.000246,0.8771
45,3.71,-,0.4738,1.3826,0.000244,0.8531
46,3.79,-,0.476,3.1364,0.000243,0.8618
47,3.87,-,0.5636,1.5106,0.000242,0.8079
48,3.95,-,0.5074,1.3273,0.000241,0.824
49,4.03,2025-07-29 02:21:13,0.3713,1.1218,0.00024,0.8718
50,4.11,-,0.3592,1.6935,0.000238,0.8933
51,4.19,-,0.3433,0.9994,0.000237,0.8913
52,4.27,-,0.3583,0.7503,0.000236,0.879
53,4.35,-,0.3068,4.5714,0.000235,0.9089
54,4.44,-,0.35,4.5777,0.000234,0.9067
55,4.52,-,0.3025,2.0957,0.000232,0.9074
56,4.6,-,0.1902,0.2203,0.000231,0.9355
57,4.68,-,0.2973,0.6956,0.00023,0.9094
58,4.76,-,0.3181,1.5081,0.000229,0.9001
59,4.84,-,0.3432,2.1199,0.000227,0.8996
60,4.92,-,0.3964,1.4927,0.000226,0.8831
61,5.0,-,0.2933,1.2981,0.000225,0.9117
62,5.08,2025-07-29 02:31:43,0.1424,1.2524,0.000224,0.9542
63,5.16,-,0.2201,1.6631,0.000223,0.9265
64,5.24,-,0.1826,0.8762,0.000221,0.9425
65,5.32,-,0.1783,3.9745,0.00022,0.9423
66,5.4,-,0.2426,2.5498,0.000219,0.9339
67,5.48,-,0.2018,1.2073,0.000218,0.9236
68,5.56,-,0.2837,1.3712,0.000217,0.9144
69,5.65,-,0.1321,0.186,0.000215,0.9576
70,5.73,-,0.1665,1.7242,0.000214,0.9459
71,5.81,-,0.2345,0.4917,0.000213,0.9362
72,5.89,-,0.2121,0.1821,0.000212,0.9459
73,5.97,-,0.2016,1.2949,0.000211,0.9355
74,6.05,2025-07-29 02:41:44,0.1717,1.2354,0.000209,0.9498
75,6.13,-,0.1259,0.1253,0.000208,0.9611
76,6.21,-,0.1561,0.3918,0.000207,0.9572
77,6.29,-,0.0664,1.6348,0.000206,0.9787
78,6.37,-,0.1191,0.0151,0.000204,0.9639
79,6.45,-,0.0959,0.1867,0.000203,0.9664
80,6.53,-,0.1394,1.5165,0.000202,0.9683
81,6.61,-,0.1281,0.2097,0.000201,0.9686
82,6.69,-,0.1362,0.5281,0.0002,0.9628
83,6.77,-,0.1428,0.8898,0.000198,0.9554
84,6.85,-,0.1603,0.8607,0.000197,0.9454
85,6.94,-,0.0846,0.1791,0.000196,0.9794
86,7.02,2025-07-29 02:51:23,0.1428,0.0529,0.000195,0.9586
87,7.1,-,0.067,0.2432,0.000194,0.9792
88,7.18,-,0.1033,0.1466,0.000192,0.9685
89,7.26,-,0.0603,0.4964,0.000191,0.9748
90,7.34,-,0.0797,1.934,0.00019,0.9721
91,7.42,-,0.0725,0.2225,0.000189,0.9758
92,7.5,-,0.0757,0.6784,0.000188,0.9794
93,7.58,-,0.0998,0.4853,0.000186,0.9719
94,7.66,-,0.1002,0.2279,0.000185,0.9647
95,7.74,-,0.079,0.6315,0.000184,0.9805
96,7.82,-,0.0753,0.223,0.000183,0.9781
97,7.9,-,0.0618,1.5597,0.000182,0.9819
98,7.98,-,0.0513,0.9192,0.00018,0.9837
99,8.06,2025-07-29 03:01:34,0.0292,0.9475,0.000179,0.9884
100,8.15,-,0.0423,0.945,0.000178,0.9879
101,8.23,-,0.0758,0.5668,0.000177,0.9809
102,8.31,-,0.0628,0.0152,0.000175,0.9785
103,8.39,-,0.0373,0.0207,0.000174,0.989
104,8.47,-,0.0596,0.0339,0.000173,0.9891
105,8.55,-,0.0332,0.0122,0.000172,0.9893
106,8.63,-,0.0473,0.5155,0.000171,0.9837
107,8.71,-,0.0117,0.0855,0.000169,0.9984
108,8.79,-,0.0546,0.1361,0.000168,0.9849
109,8.87,-,0.0403,0.6522,0.000167,0.985
110,8.95,-,0.0503,0.5883,0.000166,0.9848
111,9.03,2025-07-29 03:11:58,0.0587,0.0221,0.000165,0.9855
112,9.11,-,0.0437,0.0148,0.000163,0.988
113,9.19,-,0.0162,0.0569,0.000162,0.9922
114,9.27,-,0.0208,0.2835,0.000161,0.9924
115,9.35,-,0.0387,0.0398,0.00016,0.9896
116,9.44,-,0.0535,0.6334,0.000159,0.9827
117,9.52,-,0.0368,0.021,0.000157,0.9898
118,9.6,-,0.0555,3.2801,0.000156,0.9875
119,9.68,-,0.0225,1.4797,0.000155,0.994
120,9.76,-,0.0271,0.6629,0.000154,0.9917
121,9.84,-,0.0165,0.2209,0.000152,0.9981
122,9.92,-,0.0178,0.0272,0.000151,0.9928
