HPO model training start ...

dataset name : cifar_10
train size: 18000, test size: 2000, threshold cutoff: 0.08
load trained HPO model failed, training ...
epoch: 0, train_loss: 0.00804, valid_loss: 0.00507, lr: 0.00025
epoch: 1, train_loss: 0.00608, valid_loss: 0.00462, lr: 0.00025
epoch: 2, train_loss: 0.00543, valid_loss: 0.00441, lr: 0.00025
epoch: 3, train_loss: 0.00520, valid_loss: 0.00451, lr: 0.00025
epoch: 4, train_loss: 0.00508, valid_loss: 0.00448, lr: 0.00025
epoch: 5, train_loss: 0.00496, valid_loss: 0.00470, lr: 0.00025
epoch: 6, train_loss: 0.00498, valid_loss: 0.00466, lr: 0.00025
epoch: 7, train_loss: 0.00499, valid_loss: 0.00445, lr: 0.00025
epoch: 8, train_loss: 0.00492, valid_loss: 0.00445, lr: 0.00025
epoch: 9, train_loss: 0.00487, valid_loss: 0.00435, lr: 0.00025
epoch: 10, train_loss: 0.00489, valid_loss: 0.00439, lr: 0.00025
epoch: 11, train_loss: 0.00486, valid_loss: 0.00449, lr: 0.00025
epoch: 12, train_loss: 0.00483, valid_loss: 0.00423, lr: 0.00025
epoch: 13, train_loss: 0.00469, valid_loss: 0.00409, lr: 0.00025
epoch: 14, train_loss: 0.00460, valid_loss: 0.00405, lr: 0.00025
epoch: 15, train_loss: 0.00454, valid_loss: 0.00387, lr: 0.00025
epoch: 16, train_loss: 0.00444, valid_loss: 0.00377, lr: 0.00025
epoch: 17, train_loss: 0.00432, valid_loss: 0.00382, lr: 0.00025
epoch: 18, train_loss: 0.00428, valid_loss: 0.00373, lr: 0.00025
epoch: 19, train_loss: 0.00418, valid_loss: 0.00353, lr: 0.00025
epoch: 20, train_loss: 0.00409, valid_loss: 0.00357, lr: 0.00025
epoch: 21, train_loss: 0.00400, valid_loss: 0.00358, lr: 0.00025
epoch: 22, train_loss: 0.00393, valid_loss: 0.00338, lr: 0.00025
epoch: 23, train_loss: 0.00382, valid_loss: 0.00324, lr: 0.00025
epoch: 24, train_loss: 0.00384, valid_loss: 0.00345, lr: 0.00025
epoch: 25, train_loss: 0.00372, valid_loss: 0.00316, lr: 0.00025
epoch: 26, train_loss: 0.00370, valid_loss: 0.00319, lr: 0.00025
epoch: 27, train_loss: 0.00365, valid_loss: 0.00315, lr: 0.00025
epoch: 28, train_loss: 0.00356, valid_loss: 0.00328, lr: 0.00025
epoch: 29, train_loss: 0.00358, valid_loss: 0.00309, lr: 0.00025
epoch: 30, train_loss: 0.00359, valid_loss: 0.00299, lr: 0.00025
epoch: 31, train_loss: 0.00351, valid_loss: 0.00306, lr: 0.00025
epoch: 32, train_loss: 0.00348, valid_loss: 0.00320, lr: 0.00025
epoch: 33, train_loss: 0.00349, valid_loss: 0.00300, lr: 0.00025
epoch: 34, train_loss: 0.00343, valid_loss: 0.00296, lr: 0.00025
epoch: 35, train_loss: 0.00340, valid_loss: 0.00290, lr: 0.00025
epoch: 36, train_loss: 0.00339, valid_loss: 0.00294, lr: 0.00025
epoch: 37, train_loss: 0.00336, valid_loss: 0.00299, lr: 0.00025
epoch: 38, train_loss: 0.00332, valid_loss: 0.00292, lr: 0.00025
epoch: 39, train_loss: 0.00332, valid_loss: 0.00292, lr: 0.00025
epoch: 40, train_loss: 0.00328, valid_loss: 0.00303, lr: 0.00025
epoch: 41, train_loss: 0.00333, valid_loss: 0.00310, lr: 0.00025
epoch: 42, train_loss: 0.00328, valid_loss: 0.00302, lr: 0.00025
epoch: 43, train_loss: 0.00325, valid_loss: 0.00321, lr: 0.00025
epoch: 44, train_loss: 0.00329, valid_loss: 0.00316, lr: 0.00025
epoch: 45, train_loss: 0.00323, valid_loss: 0.00311, lr: 0.00025
MAE error: 0.038260300000000004, MSE error: 0.00293515, pred-true corr-coef: 0.710029
pred-true corr-coef=0.710029 < 0.729, retry ...
load trained HPO model failed, training ...
epoch: 0, train_loss: 0.00813, valid_loss: 0.00475, lr: 0.00025
epoch: 1, train_loss: 0.00599, valid_loss: 0.00464, lr: 0.00025
epoch: 2, train_loss: 0.00541, valid_loss: 0.00432, lr: 0.00025
epoch: 3, train_loss: 0.00524, valid_loss: 0.00438, lr: 0.00025
epoch: 4, train_loss: 0.00513, valid_loss: 0.00423, lr: 0.00025
epoch: 5, train_loss: 0.00504, valid_loss: 0.00438, lr: 0.00025
epoch: 6, train_loss: 0.00502, valid_loss: 0.00440, lr: 0.00025
epoch: 7, train_loss: 0.00496, valid_loss: 0.00439, lr: 0.00025
epoch: 8, train_loss: 0.00490, valid_loss: 0.00420, lr: 0.00025
epoch: 9, train_loss: 0.00491, valid_loss: 0.00426, lr: 0.00025
epoch: 10, train_loss: 0.00486, valid_loss: 0.00409, lr: 0.00025
epoch: 11, train_loss: 0.00474, valid_loss: 0.00391, lr: 0.00025
epoch: 12, train_loss: 0.00460, valid_loss: 0.00379, lr: 0.00025
epoch: 13, train_loss: 0.00448, valid_loss: 0.00371, lr: 0.00025
epoch: 14, train_loss: 0.00438, valid_loss: 0.00353, lr: 0.00025
epoch: 15, train_loss: 0.00429, valid_loss: 0.00329, lr: 0.00025
epoch: 16, train_loss: 0.00417, valid_loss: 0.00337, lr: 0.00025
epoch: 17, train_loss: 0.00408, valid_loss: 0.00315, lr: 0.00025
epoch: 18, train_loss: 0.00407, valid_loss: 0.00314, lr: 0.00025
epoch: 19, train_loss: 0.00398, valid_loss: 0.00317, lr: 0.00025
epoch: 20, train_loss: 0.00395, valid_loss: 0.00305, lr: 0.00025
epoch: 21, train_loss: 0.00384, valid_loss: 0.00345, lr: 0.00025
epoch: 22, train_loss: 0.00385, valid_loss: 0.00307, lr: 0.00025
epoch: 23, train_loss: 0.00380, valid_loss: 0.00300, lr: 0.00025
epoch: 24, train_loss: 0.00375, valid_loss: 0.00300, lr: 0.00025
epoch: 25, train_loss: 0.00363, valid_loss: 0.00290, lr: 0.00025
epoch: 26, train_loss: 0.00369, valid_loss: 0.00291, lr: 0.00025
epoch: 27, train_loss: 0.00366, valid_loss: 0.00284, lr: 0.00025
epoch: 28, train_loss: 0.00358, valid_loss: 0.00274, lr: 0.00025
epoch: 29, train_loss: 0.00351, valid_loss: 0.00286, lr: 0.00025
epoch: 30, train_loss: 0.00349, valid_loss: 0.00280, lr: 0.00025
epoch: 31, train_loss: 0.00345, valid_loss: 0.00275, lr: 0.00025
epoch: 32, train_loss: 0.00347, valid_loss: 0.00280, lr: 0.00025
epoch: 33, train_loss: 0.00336, valid_loss: 0.00319, lr: 0.00025
epoch: 34, train_loss: 0.00339, valid_loss: 0.00282, lr: 0.00025
epoch: 35, train_loss: 0.00336, valid_loss: 0.00283, lr: 0.00025
epoch: 36, train_loss: 0.00334, valid_loss: 0.00283, lr: 0.00025
epoch: 37, train_loss: 0.00335, valid_loss: 0.00287, lr: 0.00025
epoch: 38, train_loss: 0.00331, valid_loss: 0.00275, lr: 0.00025
MAE error: 0.03941135, MSE error: 0.00298795, pred-true corr-coef: 0.699305
pred-true corr-coef=0.699305 < 0.729, retry ...
load trained HPO model failed, training ...
epoch: 0, train_loss: 0.00779, valid_loss: 0.00486, lr: 0.00025
epoch: 1, train_loss: 0.00588, valid_loss: 0.00459, lr: 0.00025
epoch: 2, train_loss: 0.00535, valid_loss: 0.00453, lr: 0.00025
epoch: 3, train_loss: 0.00515, valid_loss: 0.00468, lr: 0.00025
epoch: 4, train_loss: 0.00508, valid_loss: 0.00460, lr: 0.00025
epoch: 5, train_loss: 0.00503, valid_loss: 0.00451, lr: 0.00025
